"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","CONTCODE","CONT_ODE","CONTMO","CONTMO_","CONTEXPX","CONT_XPX"
"20151",2804625,6,0,"1","150","D","13","D",600,"D"
"20151",2804675,5,0,"1","150","D","13","D",120,"D"
"20151",2804685,1,0,"1","150","D","13","D",357,"F"
"20151",2804705,6,0,"1","150","D","13","D",150,"D"
"20151",2804775,4,0,"1","100","D","01","D",200,"D"
"20151",2804775,5,0,"1","150","D","13","D",5630,"D"
"20151",2804775,6,0,"2","100","D","12","D",700,"D"
"20151",2804775,7,0,"2","170","D","12","D",30,"D"
"20151",2804865,7,0,"1","160","D","13","D",150,"D"
"20151",2804955,6,0,"1","170","D","12","D",400,"D"
"20151",2804955,7,0,"1","160","D","12","D",20,"D"
"20151",2804995,9,0,"1","170","D","12","D",60,"D"
"20151",2804995,10,0,"1","170","D","01","D",20,"D"
"20151",2804995,11,0,"1","170","D","02","D",40,"D"
"20151",2804995,12,0,"1","150","D","13","D",20,"D"
"20151",2805015,3,0,"1","150","D","12","D",100,"D"
"20151",2805015,4,0,"1","150","D","02","D",35,"D"
"20151",2805045,3,0,"1","170","D","12","D",300,"D"
"20151",2805045,4,0,"1","170","D","12","D",800,"D"
"20151",2805075,3,0,"1","170","D","13","D",1500,"D"
"20151",2805075,4,0,"1","160","D","13","D",150,"D"
"20151",2805075,5,0,"1","140","D","13","D",150,"D"
"20151",2805075,6,0,"2","100","D","12","D",200,"D"
"20151",2805125,3,0,"1","150","D","13","D",304,"F"
"20151",2805125,4,0,"1","160","D","13","D",20,"D"
"20151",2805145,5,0,"1","160","D","12","D",200,"D"
"20151",2805145,6,0,"1","150","D","12","D",150,"D"
"20151",2805145,7,0,"1","150","D","01","D",150,"D"
"20151",2805145,8,0,"1","150","D","02","D",150,"D"
"20151",2805145,9,0,"2","160","D","12","D",200,"D"
"20151",2805145,10,0,"2","150","D","12","D",125,"D"
"20151",2805185,4,0,"1","170","D","12","D",200,"D"
"20151",2805185,5,0,"1","110","D","13","D",700,"D"
"20151",2805185,6,0,"1","160","D","13","D",28,"D"
"20151",2805185,7,0,"1","150","D","13","D",150,"D"
"20151",2805185,8,0,"1","150","D","12","D",250,"D"
"20151",2805195,1,0,"1","160","D","12","D",75,"D"
"20151",2805215,4,0,"1","170","D","01","D",300,"D"
"20151",2805215,5,0,"1","170","D","02","D",100,"D"
"20151",2805215,6,0,"1","160","D","02","D",50,"D"
"20151",2805245,9,0,"1","170","D","12","D",100,"D"
"20151",2805305,14,0,"1","170","D","13","D",5,"D"
"20151",2805305,15,0,"1","170","D","12","D",100,"D"
"20151",2805305,16,0,"1","110","D","13","D",3500,"D"
"20151",2805305,17,0,"1","120","D","13","D",3000,"D"
"20151",2805305,18,0,"1","160","D","13","D",75,"D"
"20151",2805315,1,0,"1","170","D","12","D",150,"D"
"20151",2805345,14,0,"1","170","D","02","D",100,"D"
"20151",2805345,15,0,"1","170","D","12","D",800,"D"
"20151",2805345,16,0,"1","170","D","01","D",200,"D"
"20151",2805345,17,0,"1","150","D","13","D",150,"D"
"20151",2805345,18,0,"1","160","D","01","D",50,"D"
"20151",2805345,19,0,"1","160","D","02","D",113,"D"
"20151",2805345,20,0,"1","160","D","12","D",50,"D"
"20151",2805345,21,0,"2","170","D","12","D",30,"D"
"20151",2805345,22,0,"2","170","D","12","D",50,"D"
"20151",2805365,2,0,"1","170","D","13","D",50,"D"
"20151",2805435,2,0,"1","160","D","13","D",5,"D"
"20151",2805445,5,0,"1","170","D","12","D",1400,"D"
"20151",2805445,6,0,"1","170","D","02","D",300,"D"
"20151",2805445,7,0,"1","170","D","02","D",100,"D"
"20151",2805445,8,0,"1","160","D","13","D",30,"D"
"20151",2805475,9,0,"1","150","D","13","D",40,"D"
"20151",2805485,4,0,"1","160","D","12","D",100,"D"
"20151",2805495,23,0,"1","170","D","02","D",1,"D"
"20151",2805495,24,0,"2","160","D","12","D",18,"D"
"20151",2805515,5,0,"1","100","D","13","D",100,"D"
"20151",2805525,1,0,"2","170","D","12","D",225,"D"
"20151",2805545,6,0,"1","150","D","13","D",20,"D"
"20151",2805545,7,0,"2","150","D","12","D",5,"D"
"20151",2805555,6,0,"1","160","D","12","D",100,"D"
"20151",2805565,8,0,"1","150","D","12","D",960,"D"
"20151",2805565,9,0,"1","150","D","02","D",1100,"D"
"20151",2805575,9,0,"1","110","D","13","D",895,"D"
"20151",2805575,10,0,"1","150","D","13","D",50,"D"
"20151",2805635,10,0,"1","160","D","12","D",200,"D"
"20151",2805635,11,0,"2","160","D","12","D",200,"D"
"20151",2805745,10,0,"1","170","D","12","D",200,"D"
"20151",2805745,11,0,"1","150","D","13","D",1100,"D"
"20151",2805755,2,0,"1","150","D","13","D",80,"D"
"20151",2805755,3,0,"1","160","D","13","D",25,"D"
"20151",2805875,9,0,"1","150","D","13","D",1000,"D"
"20151",2805905,1,0,"1","150","D","13","D",20,"D"
"20151",2805965,1,0,"1","150","D","13","D",400,"D"
"20151",2805985,1,0,"1","150","D","13","D",140,"D"
"20151",2806085,4,0,"1","150","D","13","D",80,"D"
"20151",2806125,9,0,"1","160","D","13","D",166,"D"
"20151",2806165,5,0,"1","170","D","12","D",80,"D"
"20151",2806165,6,0,"1","160","D","01","D",25,"D"
"20151",2806185,8,0,"1","170","D","12","D",150,"D"
"20151",2806195,6,0,"1","100","D","13","D",617,"F"
"20151",2806205,2,0,"1","150","D","13","D",40,"D"
"20151",2806215,9,0,"1","100","D","13","D",40,"D"
"20151",2806215,10,0,"1","170","D","12","D",3000,"D"
"20151",2806215,11,0,"1","130","D","01","D",25,"D"
"20151",2806245,6,0,"1","150","D","13","D",80,"D"
"20151",2806255,1,0,"1","150","D","13","D",300,"D"
"20151",2806265,6,0,"1","150","D","13","D",200,"D"
"20151",2806355,11,0,"1","160","D","13","D",250,"D"
"20151",2806355,12,0,"2","130","D","12","D",20,"D"
"20151",2806435,3,0,"1","160","D","12","D",15,"D"
"20151",2806435,4,0,"1","160","D","01","D",15,"D"
"20151",2806585,7,0,"1","110","D","13","D",600,"D"
"20151",2806585,8,0,"1","150","D","13","D",200,"D"
"20151",2806815,5,0,"1","150","D","13","D",20,"D"
"20151",2806815,6,0,"1","160","D","13","D",10,"D"
"20151",2806815,7,0,"1","160","D","13","D",15,"D"
"20151",2806835,8,0,"1","170","D","13","D",38,"D"
"20151",2806835,9,0,"1","150","D","01","D",2100,"D"
"20151",2806855,6,0,"2","170","D","12","D",350,"D"
"20151",2806925,4,0,"1","170","D","12","D",20,"D"
"20151",2807025,4,0,"1","160","D","13","D",500,"D"
"20151",2807125,6,0,"1","170","D","12","D",75,"D"
"20151",2807125,7,0,"1","150","D","13","D",300,"D"
"20151",2807125,8,0,"1","130","D","12","D",140,"D"
"20151",2807125,9,0,"1","160","D","12","D",23,"D"
"20151",2807135,7,0,"1","130","D","02","D",100,"D"
"20151",2807155,1,0,"1","160","D","13","D",271,"F"
"20151",2807165,4,0,"1","100","D","13","D",200,"D"
"20151",2807205,1,0,"1","150","D","01","D",735,"D"
"20151",2807205,2,0,"1","150","D","02","D",735,"D"
"20151",2807205,3,0,"2","150","D","12","D",90,"D"
"20151",2807265,1,0,"1","160","D","01","D",40,"D"
"20151",2807265,2,0,"1","160","D","02","D",40,"D"
"20151",2807305,3,0,"1","170","D","12","D",300,"D"
"20151",2807305,4,0,"1","170","D","01","D",60,"D"
"20151",2807305,5,0,"1","160","D","12","D",20,"D"
"20151",2807325,4,0,"1","150","D","13","D",700,"D"
"20151",2807405,2,0,"1","150","D","13","D",40,"D"
"20151",2807465,2,0,"1","170","D","12","D",500,"D"
"20151",2807475,3,0,"1","160","D","12","D",500,"D"
"20151",2807605,8,0,"1","170","D","12","D",300,"D"
"20151",2807605,9,0,"1","160","D","12","D",200,"D"
"20151",2807615,3,0,"1","160","D","13","D",100,"D"
"20151",2807635,1,0,"1","150","D","13","D",357,"F"
"20151",2807645,3,0,"2","170","D","12","D",220,"D"
"20151",2807665,12,0,"1","170","D","12","D",100,"D"
"20151",2807665,13,0,"1","160","D","02","D",25,"D"
"20151",2807805,2,0,"1","150","D","13","D",10,"D"
"20151",2807815,12,0,"1","170","D","01","D",50,"D"
"20151",2807815,13,0,"1","170","D","01","D",200,"D"
"20151",2807815,14,0,"1","150","D","13","D",1200,"D"
"20151",2807815,15,0,"1","160","D","13","D",10,"D"
"20151",2807905,5,0,"1","170","D","02","D",110,"D"
"20151",2807915,15,0,"1","170","D","13","D",250,"D"
"20151",2807915,16,0,"2","170","D","12","D",20,"D"
"20151",2807935,3,0,"1","100","D","13","D",400,"D"
"20151",2807935,4,0,"1","160","D","13","D",20,"D"
"20151",2807935,5,0,"1","130","D","12","D",150,"D"
"20151",2807935,6,0,"1","160","D","12","D",375,"D"
"20151",2807935,7,0,"2","100","D","12","D",400,"D"
"20151",2807955,4,0,"1","170","D","12","D",800,"D"
"20151",2807955,5,0,"1","160","D","13","D",30,"D"
"20151",2808025,11,0,"1","150","D","13","D",50,"D"
"20151",2808035,3,0,"1","170","D","12","D",2200,"D"
"20151",2808035,4,0,"1","140","D","01","D",50,"D"
"20151",2808035,5,0,"1","150","D","12","D",636,"D"
"20151",2808035,6,0,"1","150","D","01","D",650,"D"
"20151",2808035,7,0,"1","150","D","02","D",650,"D"
"20151",2808035,8,0,"1","160","D","13","D",225,"D"
"20151",2808105,4,0,"1","170","D","12","D",150,"D"
"20151",2808105,5,0,"1","170","D","02","D",50,"D"
"20151",2808105,6,0,"1","170","D","02","D",25,"D"
"20151",2808105,7,0,"1","170","D","02","D",150,"D"
"20151",2808105,8,0,"1","170","D","02","D",25,"D"
"20151",2808105,9,0,"1","150","D","13","D",150,"D"
"20151",2808105,10,0,"1","150","D","13","D",250,"D"
"20151",2808105,11,0,"2","170","D","12","D",75,"D"
"20151",2808165,6,0,"1","170","D","12","D",20,"D"
"20151",2808165,7,0,"1","160","D","13","D",1000,"D"
"20151",2808165,8,0,"2","160","D","12","D",200,"D"
"20151",2808175,3,0,"1","170","D","12","D",550,"D"
"20151",2808175,4,0,"1","150","D","13","D",100,"D"
"20151",2808175,5,0,"1","160","D","12","D",50,"D"
"20151",2808185,3,0,"1","150","D","13","D",150,"D"
"20151",2808275,2,0,"1","170","D","12","D",1500,"D"
"20151",2808275,3,0,"1","170","D","01","D",337,"D"
"20151",2808275,4,0,"1","170","D","02","D",581,"D"
"20151",2808315,7,0,"1","170","D","02","D",150,"D"
"20151",2808335,3,0,"1","170","D","02","D",100,"D"
"20151",2808385,7,0,"1","170","D","13","D",200,"D"
"20151",2808385,8,0,"1","170","D","12","D",200,"D"
"20151",2808435,6,0,"1","150","D","13","D",250,"D"
"20151",2808435,7,0,"2","160","D","12","D",100,"D"
"20151",2808445,3,0,"1","160","D","13","D",20,"D"
"20151",2808475,2,0,"1","160","D","13","D",100,"D"
"20151",2808545,4,0,"1","150","D","13","D",250,"D"
"20151",2808565,2,0,"1","150","D","13","D",80,"D"
"20151",2808575,2,0,"1","170","D","12","D",5000,"D"
"20151",2808585,3,0,"1","170","D","01","D",50,"D"
"20151",2808605,3,0,"1","160","D","13","D",50,"D"
"20151",2808615,2,0,"1","100","D","13","D",250,"D"
"20151",2808615,3,0,"1","150","D","13","D",15,"D"
"20151",2808615,4,0,"1","160","D","13","D",19,"D"
"20151",2808635,6,0,"1","170","D","12","D",456,"F"
"20151",2808635,7,0,"1","150","D","13","D",800,"D"
"20151",2808635,8,0,"1","130","D","12","D",350,"D"
"20151",2808635,9,0,"1","160","D","12","D",1000,"D"
"20151",2808635,10,0,"1","180","D","12","D",60000,"D"
"20151",2808705,8,0,"1","170","D","01","D",325,"D"
"20151",2808705,9,0,"1","170","D","01","D",750,"D"
"20151",2808705,10,0,"1","150","D","12","D",120,"D"
"20151",2808705,11,0,"1","160","D","13","D",31,"D"
"20151",2808705,12,0,"1","160","D","12","D",50,"D"
"20151",2808715,1,0,"1","150","D","13","D",100,"D"
"20151",2808735,2,0,"1","170","D","12","D",800,"D"
"20151",2808735,3,0,"1","150","D","13","D",60,"D"
"20151",2808735,4,0,"1","160","D","02","D",25,"D"
"20151",2808735,5,0,"2","160","D","12","D",10,"D"
"20151",2808755,5,0,"1","110","D","13","D",160,"D"
"20151",2808775,3,0,"1","150","D","13","D",100,"D"
"20151",2808855,5,0,"1","160","D","13","D",2,"D"
"20151",2808885,1,0,"1","110","D","13","D",700,"D"
"20151",2808925,8,0,"1","150","D","13","D",100,"D"
"20151",2808985,1,0,"1","160","D","13","D",1000,"D"
"20151",2809005,4,0,"2","150","D","12","D",100,"D"
"20151",2809085,5,0,"1","100","D","13","D",1000,"D"
"20151",2809085,6,0,"1","160","D","12","D",800,"D"
"20151",2809085,7,0,"1","150","D","12","D",1500,"D"
"20151",2809115,15,0,"1","100","D","12","D",200,"D"
"20151",2809115,16,0,"1","100","D","01","D",450,"D"
"20151",2809115,17,0,"1","100","D","02","D",300,"D"
"20151",2809115,18,0,"1","170","D","12","D",20,"D"
"20151",2809115,19,0,"1","130","D","12","D",105,"D"
"20151",2809115,20,0,"2","160","D","12","D",750,"D"
"20151",2809165,1,0,"1","130","D","12","D",100,"D"
"20151",2809205,4,0,"1","170","D","01","D",1000,"D"
"20151",2809205,5,0,"1","170","D","01","D",20,"D"
"20151",2809205,6,0,"1","150","D","13","D",100,"D"
"20151",2809205,7,0,"1","150","D","12","D",25,"D"
"20151",2809205,8,0,"1","160","D","02","D",55,"D"
"20151",2809215,2,0,"1","150","D","13","D",2500,"D"
"20151",2809265,2,0,"1","150","D","13","D",100,"D"
"20151",2809315,16,0,"1","150","D","13","D",50,"D"
"20151",2809315,17,0,"2","170","D","12","D",40,"D"
"20151",2809375,5,0,"1","170","D","12","D",600,"D"
"20151",2809375,6,0,"1","170","D","13","D",30,"D"
"20151",2809375,7,0,"1","170","D","12","D",400,"D"
"20151",2809375,8,0,"1","160","D","12","D",40,"D"
"20151",2809375,9,0,"1","160","D","02","D",50,"D"
"20151",2809375,10,0,"1","160","D","02","D",53,"D"
"20151",2809385,5,0,"1","160","D","13","D",6,"D"
"20151",2809405,1,0,"2","150","D","12","D",100,"D"
"20151",2809435,6,0,"1","100","D","13","D",200,"D"
"20151",2809435,7,0,"1","160","D","13","D",25,"D"
"20151",2809435,8,0,"1","160","D","01","D",20,"D"
"20151",2809505,2,0,"1","160","D","13","D",40,"D"
"20151",2809505,3,0,"1","160","D","01","D",10,"D"
"20151",2809505,4,0,"1","160","D","01","D",15,"D"
"20151",2809575,4,0,"1","150","D","13","D",20,"D"
"20151",2809605,1,0,"1","150","D","13","D",150,"D"
"20151",2809645,4,0,"1","110","D","13","D",3500,"D"
"20151",2809755,6,0,"1","150","D","12","D",100,"D"
"20151",2809815,4,0,"1","150","D","13","D",100,"D"
"20151",2809855,3,0,"1","150","D","13","D",50,"D"
"20151",2809945,3,0,"1","170","D","12","D",20,"D"
"20151",2809945,4,0,"1","170","D","02","D",20,"D"
"20151",2809975,1,0,"2","170","D","12","D",35,"D"
"20151",2810005,7,0,"1","170","D","12","D",200,"D"
"20151",2810005,8,0,"1","150","D","13","D",40,"D"
"20151",2810005,9,0,"2","170","D","12","D",250,"D"
"20151",2810025,9,0,"1","150","D","13","D",40,"D"
"20151",2810025,10,0,"1","160","D","13","D",45,"D"
"20151",2810025,11,0,"1","160","D","13","D",10,"D"
"20151",2810075,2,0,"1","170","D","12","D",100,"D"
"20151",2810075,3,0,"1","150","D","13","D",117,"D"
"20151",2810075,4,0,"1","150","D","13","D",50,"D"
"20151",2810135,11,0,"1","170","D","12","D",60,"D"
"20151",2810135,12,0,"1","150","D","12","D",425,"D"
"20151",2810135,13,0,"1","150","D","01","D",445,"D"
"20151",2810135,14,0,"1","150","D","02","D",425,"D"
"20151",2810185,1,0,"1","170","D","12","D",150,"D"
"20151",2810245,2,0,"1","150","D","13","D",20,"D"
"20151",2810325,2,0,"1","150","D","13","D",100,"D"
"20151",2810345,1,0,"1","150","D","02","D",20,"D"
"20151",2810415,2,0,"1","170","D","13","D",25,"D"
"20151",2810455,7,0,"1","170","D","12","D",200,"D"
"20151",2810455,8,0,"1","150","D","12","D",150,"D"
"20151",2810645,4,0,"1","150","D","13","D",100,"D"
"20151",2810665,7,0,"1","170","D","12","D",1000,"D"
"20151",2810665,8,0,"1","170","D","01","D",1000,"D"
"20151",2810665,9,0,"1","160","D","02","D",50,"D"
"20151",2810665,10,0,"1","160","D","13","D",70,"D"
"20151",2810665,11,0,"1","150","D","13","D",700,"D"
"20151",2810665,12,0,"1","160","D","12","D",150,"D"
"20151",2810675,3,0,"1","100","D","13","D",300,"D"
"20151",2810675,4,0,"1","170","D","12","D",150,"D"
"20151",2810695,3,0,"1","170","D","01","D",50,"D"
"20151",2810695,4,0,"1","150","D","13","D",30,"D"
"20151",2810715,7,0,"2","170","D","12","D",50,"D"
"20151",2810735,1,0,"1","170","D","13","D",50,"D"
"20151",2810735,2,0,"1","110","D","13","D",540,"D"
"20151",2810735,3,0,"1","150","D","13","D",30,"D"
"20151",2810845,5,0,"1","110","D","13","D",500,"D"
"20151",2810845,6,0,"1","130","D","02","D",50,"D"
"20151",2810915,2,0,"1","150","D","01","D",70,"D"
"20151",2810915,3,0,"1","150","D","02","D",70,"D"
"20151",2810915,4,0,"2","170","D","12","D",50,"D"
"20151",2810915,5,0,"2","150","D","12","D",60,"D"
"20151",2810945,5,0,"1","150","D","12","D",25,"D"
"20151",2810945,6,0,"1","140","D","02","D",5,"D"
"20151",2811015,26,0,"1","100","D","12","D",250,"D"
"20151",2811015,27,0,"1","150","D","12","D",500,"D"
"20151",2811015,28,0,"1","150","D","01","D",500,"D"
"20151",2811015,29,0,"1","150","D","02","D",1940,"D"
"20151",2811015,30,0,"1","160","D","13","D",500,"D"
"20151",2811055,4,0,"1","150","D","13","D",150,"D"
"20151",2811095,1,0,"1","150","D","13","D",160,"D"
"20151",2811095,2,0,"2","160","D","12","D",10,"D"
"20151",2811145,5,0,"1","170","D","01","D",100,"D"
"20151",2811145,6,0,"1","170","D","12","D",500,"D"
"20151",2811145,7,0,"1","170","D","01","D",100,"D"
"20151",2811145,8,0,"2","170","D","12","D",400,"D"
"20151",2811145,9,0,"2","170","D","12","D",400,"D"
"20151",2811155,4,0,"1","160","D","12","D",100,"D"
"20151",2811155,5,0,"1","150","D","13","D",30,"D"
"20151",2811165,10,0,"1","150","D","01","D",50,"D"
"20151",2811265,3,0,"1","150","D","13","D",2000,"D"
"20151",2811265,4,0,"2","170","D","12","D",200,"D"
"20151",2811285,4,0,"1","150","D","13","D",600,"D"
"20151",2811345,5,0,"1","150","D","13","D",400,"D"
"20151",2811415,6,0,"1","100","D","13","D",1000,"D"
"20151",2811415,7,0,"2","100","D","12","D",1000,"D"
"20151",2811415,8,0,"2","130","D","12","D",25,"D"
"20151",2811675,3,0,"1","150","D","02","D",10,"D"
"20151",2811735,3,0,"1","150","D","02","D",10,"D"
"20151",2811735,4,0,"1","150","D","01","D",91,"F"
"20151",2811735,5,0,"1","150","D","12","D",91,"F"
"20151",2811755,6,0,"1","150","D","13","D",304,"F"
"20151",2811785,6,0,"1","100","D","13","D",250,"D"
"20151",2811805,10,0,"1","170","D","13","D",100,"D"
"20151",2811835,12,0,"1","170","D","12","D",400,"D"
"20151",2811905,4,0,"1","150","D","12","D",30,"D"
"20151",2811905,5,0,"1","150","D","01","D",10,"D"
"20151",2811905,6,0,"1","150","D","02","D",10,"D"
"20151",2811945,6,0,"1","170","D","02","D",25,"D"
"20151",2811945,7,0,"2","170","D","12","D",750,"D"
"20151",2811955,4,0,"1","170","D","12","D",500,"D"
"20151",2811955,5,0,"1","150","D","13","D",50,"D"
"20151",2811955,6,0,"1","160","D","12","D",25,"D"
"20151",2811975,13,0,"1","110","D","13","D",425,"D"
"20151",2812005,1,0,"1","150","D","13","D",30,"D"
"20151",2812015,1,0,"1","150","D","13","D",100,"D"
"20151",2812075,2,0,"1","160","D","12","D",250,"D"
"20151",2812195,3,0,"1","160","D","13","D",35,"D"
"20151",2812225,1,0,"1","170","D","12","D",200,"D"
"20151",2812225,2,0,"1","170","D","12","D",50,"D"
"20151",2812225,3,0,"1","150","D","13","D",250,"D"
"20151",2812225,4,0,"1","160","D","13","D",40,"D"
"20151",2812235,1,0,"1","160","D","12","D",63,"F"
"20151",2812245,7,0,"2","150","D","12","D",10,"D"
"20151",2812255,5,0,"1","160","D","01","D",125,"D"
"20151",2812255,6,0,"1","160","D","02","D",100,"D"
"20151",2812255,7,0,"1","160","D","12","D",100,"D"
"20151",2812255,8,0,"1","150","D","12","D",120,"D"
"20151",2812255,9,0,"1","150","D","01","D",150,"D"
"20151",2812255,10,0,"1","150","D","02","D",120,"D"
"20151",2812255,11,0,"1","150","D","12","D",120,"D"
"20151",2812285,8,0,"1","150","D","13","D",10,"D"
"20151",2812315,12,0,"1","170","D","01","D",200,"D"
"20151",2812315,13,0,"1","170","D","02","D",100,"D"
"20151",2812315,14,0,"1","160","D","12","D",10,"D"
"20151",2812315,15,0,"1","160","D","01","D",15,"D"
"20151",2812315,16,0,"1","160","D","02","D",10,"D"
"20151",2812385,6,0,"1","100","D","13","D",700,"D"
"20151",2812385,7,0,"1","100","D","01","D",500,"D"
"20151",2812385,8,0,"1","100","D","12","D",80,"D"
"20151",2812385,9,0,"1","170","D","12","D",100,"D"
"20151",2812405,2,0,"1","100","D","13","D",100,"D"
"20151",2812405,3,0,"1","150","D","12","D",200,"D"
"20151",2812405,4,0,"1","150","D","01","D",200,"D"
"20151",2812405,5,0,"1","150","D","02","D",200,"D"
"20151",2812405,6,0,"1","160","D","12","D",300,"D"
"20151",2812405,7,0,"1","160","D","12","D",60,"D"
"20151",2812405,8,0,"1","160","D","02","D",500,"D"
"20151",2812405,9,0,"1","160","D","02","D",1000,"D"
"20151",2812435,11,0,"1","170","D","12","D",300,"D"
"20151",2812435,12,0,"1","160","D","12","D",350,"D"
"20151",2812435,13,0,"1","160","D","02","D",50,"D"
"20151",2812435,14,0,"1","160","D","13","D",15,"D"
"20151",2812475,3,0,"1","150","D","13","D",70,"D"
"20151",2812535,2,0,"1","170","D","01","D",50,"D"
"20151",2812545,1,0,"1","160","D","12","D",100,"D"
"20151",2812655,4,0,"1","150","D","13","D",150,"D"
"20151",2812675,2,0,"1","160","D","13","D",15,"D"
"20151",2812725,6,0,"1","150","D","13","D",350,"D"
"20151",2812735,10,0,"1","150","D","13","D",570,"F"
"20151",2812785,1,0,"1","160","D","12","D",50,"D"
"20151",2812795,2,0,"1","150","D","13","D",80,"D"
"20151",2812805,8,0,"1","150","D","13","D",220,"D"
