"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","CLOTHYD","CLOTHYD_","CLSVGFTC","CLSV_FTC","CLOTHMOD","CLOT_MOD","CLSRVCX","CLSRVCX_","CLOTHD1","CLOTHD1_","CLOTHD2","CLOTHD2_","CLOTHD3","CLOTHD3_","CLOTHD4","CLOTHD4_","CLOTHD5","CLOTHD5_","CLOTHD6","CLOTHD6_","CLOTHD7","CLOTHD7_","CLOTHD8","CLOTHD8_","CLOTHD9","CLOTHD9_"
"20142",2783372,6,0,"1","450","D","1","D","01","D",75,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2783655,6,0,"1","450","D","1","D","03","D",27,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2783722,5,0,"1","450","D","1","D","02","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2784142,8,0,"1","460","D","1","D","03","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2784362,3,0,"1","470","D","1","D","03","D",12,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2784922,6,0,"1","450","D","1","D","03","D",4,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2785072,3,0,"1","460","D","1","D","03","D",49,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2785262,1,0,"1","470","D","1","D","03","D",7,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2785702,11,0,"1","450","D","1","D","01","D",18,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2785702,12,0,"1","450","D","1","D","03","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2785702,13,0,"1","450","D","1","D","02","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2786522,17,0,"1","450","D","1","D","01","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2786522,18,0,"1","470","D","1","D","01","D",300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2786682,3,0,"2","470","D","1","D","01","D",5,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2786862,8,0,"1","490","D","1","D","03","D",130,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2787122,7,0,"2","450","D","1","D","01","D",95,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2787572,3,0,"1","450","D","1","D","02","D",11,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2788262,5,0,"1","470","D","1","D","01","D",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2788272,2,0,"1","470","D","1","D","03","D",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2788512,5,0,"1","460","D","1","D","03","D",35,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2788782,18,0,"1","450","D","1","D","03","D",70,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2788782,19,0,"1","470","D","1","D","03","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2789082,18,0,"1","470","D","1","D","02","D",21,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2789112,3,0,"1","470","D","1","D","03","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2789162,1,0,"1","450","D","1","D","01","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2789162,2,0,"1","450","D","1","D","02","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2789162,3,0,"1","450","D","1","D","03","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2789742,5,0,"1","460","D","1","D","02","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2789972,6,0,"1","470","D","1","D","03","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2790012,9,0,"1","470","D","1","D","01","D",155,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2790012,10,0,"1","450","D","1","D","03","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2791012,3,0,"1","450","D","1","D","03","D",80,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2792172,11,0,"2","450","D","1","D","02","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2792522,6,0,"1","450","D","1","D","03","D",217,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2792642,7,0,"2","450","D","1","D","02","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2792942,6,0,"1","450","D","1","D","03","D",13,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2792972,3,0,"1","480","D","1","D","02","D",127,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2793262,4,0,"1","470","D","1","D","03","D",170,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2794312,6,0,"1","470","D","1","D","04","D",24,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2795272,5,0,"1","470","D","1","D","03","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2796922,6,0,"1","450","D","1","D","04","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2796942,5,0,"1","450","D","1","D","02","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2797042,3,0,"1","450","D","1","D","02","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2797052,2,0,"1","450","D","1","D","04","D",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2798062,1,0,"1","470","D","1","D","04","D",55,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2798302,3,0,"1","450","D","1","D","03","D",27,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2798312,3,0,"1","460","D","1","D","03","D",33,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2798752,8,0,"1","450","D","1","D","03","D",27,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2799452,25,0,"1","480","D","1","D","04","D",156,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2799502,12,0,"1","480","D","1","D","04","D",146,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2799672,11,0,"1","460","D","1","D","02","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2800082,2,0,"1","470","D","1","D","04","D",12,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2801152,6,0,"1","460","D","1","D","04","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2801182,7,0,"1","450","D","1","D","04","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2801682,5,0,"1","460","D","1","D","04","D",54,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2801682,6,0,"2","470","D","1","D","02","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2802152,8,0,"1","450","D","1","D","04","D",36,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2802172,15,0,"2","470","D","1","D","02","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2802685,3,0,"2","450","D","1","D","02","D",13,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2802752,7,0,"1","450","D","1","D","03","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2802922,5,0,"1","450","D","1","D","03","D",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2803112,9,0,"1","450","D","1","D","03","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2804262,3,0,"2","470","D","1","D","03","D",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2804502,6,0,"1","470","D","1","D","04","D",18,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2804502,7,0,"1","450","D","1","D","04","D",54,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2805442,6,0,"1","460","D","1","D","04","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2805512,2,0,"1","460","D","1","D","03","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2805862,7,0,"1","450","D","1","D","04","D",43,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2805982,1,0,"1","470","D","1","D","03","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2806052,7,0,"1","460","D","1","D","04","D",75,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2806152,5,0,"1","470","D","1","D","03","D",9,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2807122,5,0,"1","450","D","2","D","04","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2807552,8,0,"1","500","D","1","D","05","D",.,"H","500","D","450","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2807552,8,1,"1","450","D","1","D","05","D",16,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2807552,8,2,"1","470","D","1","D","05","D",11,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2808332,2,0,"1","450","D","1","D","05","D",35,"F",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2808512,8,0,"1","450","D","1","D","05","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2809082,2,0,"1","450","D","1","D","04","D",51,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2809272,2,0,"2","470","D","1","D","03","D",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2809422,5,0,"1","450","D","1","D","05","D",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2809432,2,0,"1","470","D","1","D","04","D",5,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2810322,4,0,"1","450","D","1","D","05","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2810452,1,0,"1","470","D","1","D","05","D",4,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2811262,5,0,"1","450","D","1","D","05","D",38,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2811472,2,0,"1","450","D","1","D","05","D",47,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2811902,3,0,"1","450","D","1","D","04","D",5,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2812412,3,0,"1","470","D","1","D","03","D",6,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2812712,2,0,"1","470","D","1","D","05","D",5,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2812732,13,0,"1","450","D","1","D","05","D",38,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2812942,7,0,"1","450","D","1","D","04","D",11,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2813482,3,0,"1","480","D","1","D","03","D",51,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2813482,4,0,"1","480","D","1","D","04","D",51,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2813482,5,0,"1","480","D","1","D","05","D",51,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2813662,3,0,"1","480","D","1","D","05","D",80,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2813752,2,0,"2","480","D","1","D","03","D",190,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2813942,4,0,"2","470","D","2","D","03","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2820543,4,0,"1","450","D","1","D","03","D",45,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2821403,6,0,"1","450","D","1","D","03","D",7,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2824764,7,0,"1","470","D","2","D","02","D",54,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2847222,1,0,"1","450","D","1","D","04","D",26,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2847222,2,0,"1","460","D","1","D","04","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20142",2872235,4,0,"1","460","D","1","D","03","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2713645,8,0,"1","450","D","1","D","05","D",31,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2714405,4,0,"1","460","D","1","D","06","D",6,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2715795,9,0,"2","450","D","1","D","04","D",45,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2715805,1,0,"1","460","D","1","D","06","D",109,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2716225,1,0,"1","460","D","1","D","05","D",48,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2716465,7,0,"1","470","D","1","D","06","D",108,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2716515,9,0,"1","450","D","1","D","06","D",33,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2716715,2,0,"2","470","D","1","D","04","D",26,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2716775,4,0,"1","480","D","1","D","05","D",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2717825,2,0,"1","450","D","1","D","05","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2717975,5,0,"1","460","D","1","D","05","D",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2718235,4,0,"1","450","D","1","D","04","D",4,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2718235,5,0,"1","450","D","1","D","05","D",4,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2718235,6,0,"1","450","D","1","D","06","D",4,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2718305,6,0,"1","450","D","1","D","05","D",42,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2719495,5,0,"1","480","D","1","D","05","D",198,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2719735,4,0,"1","450","D","1","D","06","D",22,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2719795,3,0,"1","450","D","1","D","05","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2720115,24,0,"1","490","D","1","D","04","D",27,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2720115,25,0,"1","490","D","1","D","05","D",27,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2720115,26,0,"1","490","D","1","D","06","D",27,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2720115,27,0,"2","450","D","1","D","04","D",21,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2720295,6,0,"1","450","D","1","D","06","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2720555,4,0,"1","470","D","1","D","05","D",170,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2721305,4,0,"2","450","D","1","D","04","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2722885,7,0,"1","460","D","1","D","06","D",5,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2724905,4,0,"1","470","D","1","D","07","D",24,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2725055,10,0,"1","450","D","1","D","06","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2725495,2,0,"1","470","D","1","D","06","D",197,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2725545,8,0,"1","450","D","1","D","06","D",5,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2725645,2,0,"1","470","D","1","D","05","D",7,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2725955,6,0,"1","450","D","1","D","05","D",6,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2727285,11,0,"1","460","D","1","D","06","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2727465,2,0,"1","450","D","1","D","07","D",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2728105,2,0,"1","470","D","1","D","06","D",12,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2728275,9,0,"1","460","D","1","D","06","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2728275,10,0,"1","480","D","1","D","06","D",92,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2729275,2,0,"1","460","D","1","D","06","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2729665,6,0,"1","450","D","1","D","05","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2729685,2,0,"1","450","D","1","D","05","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2729725,6,0,"1","470","D","1","D","06","D",55,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2730245,2,0,"1","450","D","1","D","05","D",4,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2731105,10,0,"1","480","D","1","D","06","D",130,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2731105,11,0,"1","480","D","1","D","07","D",220,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2731665,8,0,"1","460","D","1","D","07","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2731665,9,0,"2","470","D","1","D","05","D",12,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2732045,3,0,"1","450","D","1","D","06","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2732685,9,0,"1","450","D","1","D","05","D",75,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2732695,9,0,"2","460","D","1","D","05","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2732875,3,0,"2","480","D","1","D","05","D",48,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2733275,2,0,"1","460","D","1","D","07","D",132,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2734155,11,0,"1","480","D","1","D","05","D",180,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2734185,9,0,"2","450","D","1","D","05","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2736105,6,0,"1","490","D","1","D","06","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2737295,4,0,"1","500","D","1","D","06","D",.,"H","450","D","480","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2737295,4,1,"1","450","D","1","D","06","D",150,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2737725,4,0,"1","470","D","1","D","07","D",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2738335,5,0,"1","460","D","1","D","08","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2738455,7,0,"1","470","D","1","D","07","D",17,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2738965,12,0,"1","500","D","1","D","07","D",.,"H","500","D","450","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2738965,12,1,"1","450","D","1","D","07","D",61,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2738965,12,2,"1","460","D","1","D","07","D",164,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2738965,12,3,"1","470","D","1","D","07","D",125,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2739995,6,0,"1","450","D","1","D","06","D",179,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2740255,4,0,"1","470","D","1","D","06","D",24,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2740255,5,0,"1","460","D","1","D","08","D",18,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2740295,13,0,"1","450","D","1","D","06","D",32,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2740295,14,0,"1","450","D","1","D","07","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2740295,15,0,"1","450","D","1","D","08","D",32,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2740815,6,0,"1","490","D","1","D","07","D",130,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2740815,7,0,"1","490","D","1","D","08","D",130,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2740815,8,0,"2","490","D","1","D","06","D",130,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2741665,7,0,"1","450","D","1","D","07","D",43,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2742405,4,0,"1","450","D","1","D","06","D",120,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2742405,5,0,"1","460","D","1","D","07","D",80,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2742405,6,0,"1","460","D","1","D","08","D",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2743135,1,0,"2","470","D","1","D","06","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2743525,2,0,"1","470","D","1","D","07","D",22,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2744025,4,0,"1","450","D","1","D","08","D",63,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2744375,7,0,"1","470","D","1","D","06","D",136,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2744795,10,0,"1","460","D","1","D","06","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2745145,2,0,"1","450","D","1","D","08","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2745395,6,0,"1","460","D","1","D","08","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2745395,7,0,"1","450","D","1","D","08","D",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2745905,2,0,"1","460","D","1","D","08","D",34,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2746075,8,0,"1","470","D","2","D","07","D",38,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2746685,5,0,"2","450","D","1","D","06","D",55,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2747804,5,0,"1","450","D","1","D","04","D",54,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2747904,10,0,"1","470","D","1","D","04","D",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2748304,2,0,"1","470","D","1","D","05","D",5,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2748644,4,0,"1","450","D","1","D","05","D",22,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2748644,5,0,"1","460","D","1","D","05","D",33,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2749174,7,0,"2","470","D","1","D","04","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2749254,6,0,"1","450","D","1","D","05","D",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2749904,5,0,"1","470","D","1","D","06","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2750214,9,0,"1","470","D","1","D","04","D",134,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20143",2750214,10,0,"2","470","D","1","D","04","D",141,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
