"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","SAMP_UN","SAMP_UN_","RTELECT","RTELECT_","RTGAS","RTGAS_","RTWATER","RTWATER_","RTHEAT","RTHEAT_","RTTRASH","RTTRASH_","RTASPAY","RTASPAY_","RTCOMPX","RTCOMPX_","RTBSNSZ","RTBSNSZ_","JRTPAYQV","JRTP_YQV","QRT3MCMX","RTTELEPH","QRT3_CMX","RTTE_EPH","RTTVCABL","RTTV_ABL","RTINTRNT","RTIN_RNT","RTFUNSH","RTFUNSH_","GOVTCOST","GOVT_OST","INCLBDS","INCLBDS_","INCLDRYR","INCL_RYR","INCLFRIG","INCL_RIG","INCLPDS","INCLPDS_","INCLSTOV","INCL_TOV","INCLWSHR","INCL_SHR","PUBLHOUS","PUBL_OUS","OWNED","OWNED_","RTPARK","RTPARK_"
"20141",2649965,40,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2649985,33,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2649995,12,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2650035,42,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","1","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2650085,8,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1095,"2","D","D","2","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A","1","D","2","D","2","D"
"20141",2650115,29,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2650135,19,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2650155,30,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",3084,"2","D","D","2","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A","1","D","2","D","2","D"
"20141",2650185,32,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2650195,62,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2650225,16,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2650245,45,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2650275,66,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2650285,27,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2650295,37,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",3870,"2","D","D","2","D","2","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","2","D","2","D"
"20141",2650315,26,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2650325,9,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2550,"2","D","D","2","D","2","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","2","D","1","D"
"20141",2650385,20,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1800,"2","D","D","2","D","2","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","2","D","1","D"
"20141",2650445,17,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1650,"2","D","D","2","D","2","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","2","D","1","D"
"20141",2650455,11,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2650475,12,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1050,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","1","D","2","D","2","D","1","D"
"20141",2650495,34,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",4221,"2","D","D","2","D","2","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","2","D","1","D"
"20141",2650515,30,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2650545,13,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",3300,"2","D","D","2","D","2","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","2","D","1","D"
"20141",2650595,31,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",3450,"2","D","D","2","D","2","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","2","D","1","D"
"20141",2650605,24,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2650615,9,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",837,"2","D","D","2","D","2","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","2","D","2","D"
"20141",2650635,22,0,"1","1","D","2","D","2","D","2","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",3600,"2","D","D","2","D","2","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","2","D","1","D"
"20141",2650685,27,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2650715,21,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2650725,3,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1920,"2","D","D","2","D","2","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","2","D","2","D"
"20141",2650735,52,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2650815,5,0,"1","1","D","2","D","2","D","2","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",2295,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","2","D"
"20141",2650825,37,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2650865,32,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2650955,11,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",4500,"2","D","D","2","D","2","D","2","D","1","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","2","D"
"20141",2650965,8,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",3960,"2","D","D","2","D","2","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","2","D","1","D"
"20141",2651015,20,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",3300,"2","D","D","2","D","2","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","2","D","1","D"
"20141",2651025,42,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2651035,13,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1200,"2","D","D","2","D","2","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","2","D","1","D"
"20141",2651045,22,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2651075,19,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2651105,12,0,"1","1","D",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","2","D",,"A"
"20141",2651115,45,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2651165,32,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2651185,20,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2651195,29,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2651205,48,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",5154,"2","D","D","2","D","2","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","2","D","2","D"
"20141",2651225,34,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2651235,17,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2651245,34,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2651275,11,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2651315,39,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2651375,25,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2651385,58,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2651405,21,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2651425,26,0,"1","2","D",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2651435,13,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2651445,36,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2651455,20,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2796,"2","D","D","2","D","2","D","2","D","1","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20141",2651475,21,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2651485,32,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2651505,23,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2651535,14,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",3000,"2","D","D","2","D","2","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","2","D","2","D"
"20141",2651555,40,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2651575,29,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2651585,35,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2651595,46,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2651615,31,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2651625,33,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","1","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2651635,17,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",2775,"1","D","D","1","D","1","D","1","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20141",2651715,13,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2651735,15,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2651745,19,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",3600,"2","D","D","2","D","2","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","2","D","2","D"
"20141",2651755,8,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2651815,17,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2651825,25,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2651835,21,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1125,"2","D","D","2","D","2","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","2","D","2","D"
"20141",2651845,33,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2651915,19,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2651925,26,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2651945,4,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1650,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20141",2651955,33,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2651965,30,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2651975,8,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2712,"2","D","D","2","D","2","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","2","D","2","D"
"20141",2652045,13,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2190,"2","D","D","2","D","2","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","2","D","1","D"
"20141",2652065,34,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2652105,21,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2652115,28,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2652125,22,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2652145,13,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2652155,19,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2652165,21,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2700,"2","D","D","2","D","2","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","2","D","1","D"
"20141",2652195,42,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2652255,32,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2652265,43,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2652335,38,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",3300,"2","D","D","2","D","2","D","2","D","2","D","1","D","2","D","2","D","2","D","1","D","2","D","2","D","2","D","2","D"
"20141",2652375,14,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1503,"2","D","D","2","D","2","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","2","D","1","D"
"20141",2652385,41,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2652395,18,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2652405,26,0,"1","1","D","2","D","2","D","1","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",525,"2","D","D","2","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A","1","D","2","D","2","D"
"20141",2652445,31,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2652465,36,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2652475,22,0,"1","1","D","2","D","2","D","1","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",5700,"2","D","D","2","D","2","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","2","D","1","D"
"20141",2652505,24,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1200,"2","D","D","2","D","2","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","2","D","1","D"
"20141",2652525,48,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2652555,24,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2652565,36,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2652575,42,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2652595,12,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2400,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20141",2652615,17,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2652655,45,0,"1",,"B",,"A",,"A",,"A",,"A",,"A",,"B",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",,"A"
"20141",2652665,34,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2550,"2","D","D","2","D","2","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","2","D","1","D"
