"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","NUMNONCU","NUMN_NCU","TRNONCUX","TRNO_CUX","TRNONCUY","TRNO_CUY"
"20141",2743423,44,3,"1",.,"A",706,"E","150","D"
"20141",2743423,44,4,"1",.,"A",73,"E","170","D"
"20141",2743423,44,5,"1",.,"A",1010,"E","180","D"
"20141",2743423,44,6,"1",.,"A",70,"E","190","D"
"20141",2748642,44,0,"1",1,"D",.,"H",,"A"
"20141",2748642,44,1,"1",.,"A",30,"E","120","D"
"20141",2748642,44,2,"1",.,"A",5,"E","140","D"
"20141",2748642,44,3,"1",.,"A",159,"E","150","D"
"20141",2748642,44,4,"1",.,"A",18,"E","160","D"
"20141",2748642,44,5,"1",.,"A",20,"E","170","D"
"20141",2748642,44,6,"1",.,"A",47,"E","180","D"
"20141",2748642,44,7,"1",.,"A",21,"E","190","D"
"20141",2748942,25,0,"1",1,"D",.,"H",,"A"
"20141",2748942,25,1,"1",.,"A",16,"E","120","D"
"20141",2748942,25,2,"1",.,"A",2,"E","140","D"
"20141",2748942,25,3,"1",.,"A",105,"E","150","D"
"20141",2748942,25,4,"1",.,"A",9,"E","160","D"
"20141",2748942,25,5,"1",.,"A",11,"E","170","D"
"20141",2748942,25,6,"1",.,"A",7,"E","190","D"
"20141",2749482,56,0,"1",1,"D",.,"H",,"A"
"20141",2749482,56,1,"1",.,"A",23,"E","120","D"
"20141",2749482,56,2,"1",.,"A",2,"E","140","D"
"20141",2749482,56,3,"1",.,"A",161,"E","150","D"
"20141",2749482,56,4,"1",.,"A",45,"E","160","D"
"20141",2749482,56,5,"1",.,"A",16,"E","170","D"
"20141",2749482,56,6,"1",.,"A",134,"E","180","D"
"20141",2749482,56,7,"1",.,"A",19,"E","190","D"
"20141",2750072,69,0,"1",2,"D",.,"H",,"A"
"20141",2750072,69,1,"1",.,"A",118,"E","100","D"
"20141",2750072,69,2,"1",.,"A",30,"E","110","D"
"20141",2750072,69,3,"1",.,"A",49,"E","120","D"
"20141",2750072,69,4,"1",.,"A",7,"E","140","D"
"20141",2750072,69,5,"1",.,"A",426,"E","150","D"
"20141",2750072,69,6,"1",.,"A",120,"E","160","D"
"20141",2750072,69,7,"1",.,"A",44,"E","170","D"
"20141",2750072,69,8,"1",.,"A",355,"E","180","D"
"20141",2750072,69,9,"1",.,"A",51,"E","190","D"
"20141",2750662,21,0,"1",1,"D",.,"H",,"A"
"20141",2750662,21,1,"1",.,"A",41,"E","120","D"
"20141",2750662,21,2,"1",.,"A",6,"E","140","D"
"20141",2750662,21,3,"1",.,"A",212,"E","150","D"
"20141",2750662,21,4,"1",.,"A",24,"E","160","D"
"20141",2750662,21,5,"1",.,"A",27,"E","170","D"
"20141",2750662,21,6,"1",.,"A",62,"E","180","D"
"20141",2750662,21,7,"1",.,"A",28,"E","190","D"
"20141",2751162,35,0,"1",1,"D",.,"H",,"A"
"20141",2751162,35,1,"1",.,"A",94,"E","100","D"
"20141",2751162,35,2,"1",.,"A",25,"E","110","D"
"20141",2751162,35,3,"1",.,"A",46,"E","120","D"
"20141",2751162,35,4,"1",.,"A",6,"E","140","D"
"20141",2751162,35,5,"1",.,"A",355,"E","150","D"
"20141",2751162,35,6,"1",.,"A",100,"E","160","D"
"20141",2751162,35,7,"1",.,"A",36,"E","170","D"
"20141",2751162,35,8,"1",.,"A",295,"E","180","D"
"20141",2751162,35,9,"1",.,"A",43,"E","190","D"
"20141",2751492,19,0,"1",1,"D",.,"H",,"A"
"20141",2751492,19,1,"1",.,"A",49,"E","120","D"
"20141",2751492,19,2,"1",.,"A",9,"E","140","D"
"20141",2751492,19,3,"1",.,"A",362,"E","150","D"
"20141",2751492,19,4,"1",.,"A",15,"E","160","D"
"20141",2751492,19,5,"1",.,"A",42,"E","170","D"
"20141",2751492,19,6,"1",.,"A",23,"E","190","D"
"20141",2753412,43,0,"1",1,"D",.,"H",,"A"
"20141",2753412,43,1,"1",.,"A",13,"E","100","D"
"20141",2753412,43,2,"1",.,"A",3,"E","110","D"
"20141",2753412,43,3,"1",.,"A",10,"E","120","D"
"20141",2753412,43,4,"1",.,"A",50,"E","150","D"
"20141",2753412,43,5,"1",.,"A",14,"E","160","D"
"20141",2753412,43,6,"1",.,"A",5,"E","170","D"
"20141",2753412,43,7,"1",.,"A",42,"E","180","D"
"20141",2753412,43,8,"1",.,"A",6,"E","190","D"
"20141",2753412,43,9,"1",.,"A",7,"E","200","D"
"20141",2753412,43,10,"1",.,"A",9,"E","210","D"
"20141",2753412,43,11,"1",.,"A",11,"E","220","D"
"20141",2755752,79,0,"1",1,"D",.,"H",,"A"
"20141",2755752,79,1,"1",.,"A",5,"E","120","D"
"20141",2755752,79,2,"1",.,"A",47,"E","150","D"
"20141",2755752,79,3,"1",.,"A",12,"E","160","D"
"20141",2755752,79,4,"1",.,"A",4,"E","170","D"
"20141",2755752,79,5,"1",.,"A",37,"E","180","D"
"20141",2755752,79,6,"1",.,"A",5,"E","190","D"
"20141",2757672,57,0,"1",6,"D",.,"H",,"A"
"20141",2757672,57,1,"1",.,"A",120,"E","120","D"
"20141",2757672,57,2,"1",.,"A",21,"E","140","D"
"20141",2757672,57,3,"1",.,"A",806,"E","150","D"
"20141",2757672,57,4,"1",.,"A",139,"E","160","D"
"20141",2757672,57,5,"1",.,"A",120,"E","170","D"
"20141",2757672,57,6,"1",.,"A",105,"E","190","D"
"20141",2757672,57,7,"1",.,"A",188,"E","200","D"
"20141",2757672,57,8,"1",.,"A",207,"E","210","D"
"20141",2757672,57,9,"1",.,"A",220,"E","220","D"
"20141",2758805,20,0,"1",1,"D",.,"H",,"A"
"20141",2758805,20,1,"1",.,"A",41,"E","100","D"
"20141",2758805,20,2,"1",.,"A",11,"E","110","D"
"20141",2758805,20,3,"1",.,"A",21,"E","120","D"
"20141",2758805,20,4,"1",.,"A",3,"E","140","D"
"20141",2758805,20,5,"1",.,"A",123,"E","150","D"
"20141",2758805,20,6,"1",.,"A",14,"E","160","D"
"20141",2758805,20,7,"1",.,"A",15,"E","170","D"
"20141",2758805,20,8,"1",.,"A",36,"E","180","D"
"20141",2758805,20,9,"1",.,"A",16,"E","190","D"
"20141",2761932,40,0,"1",1,"D",.,"H",,"A"
"20141",2761932,40,1,"1",.,"A",107,"E","100","D"
"20141",2761932,40,2,"1",.,"A",34,"E","110","D"
"20141",2761932,40,3,"1",.,"A",62,"E","120","D"
"20141",2761932,40,4,"1",.,"A",196,"E","130","D"
"20141",2761932,40,5,"1",.,"A",11,"E","140","D"
"20141",2761932,40,6,"1",.,"A",353,"E","150","D"
"20141",2761932,40,7,"1",.,"A",41,"E","160","D"
"20141",2761932,40,8,"1",.,"A",45,"E","170","D"
"20141",2761932,40,9,"1",.,"A",104,"E","180","D"
"20141",2761932,40,10,"1",.,"A",47,"E","190","D"
"20141",2767122,30,0,"1",1,"D",.,"H",,"A"
"20141",2767122,30,1,"1",.,"A",84,"E","200","D"
"20141",2767122,30,2,"1",.,"A",156,"E","210","D"
"20141",2767122,30,3,"1",.,"A",160,"E","220","D"
"20141",2767445,14,0,"1",1,"D",.,"H",,"A"
"20141",2767445,14,1,"1",.,"A",196,"E","100","D"
"20141",2767445,14,2,"1",.,"A",68,"E","110","D"
"20141",2767445,14,3,"1",.,"A",124,"E","120","D"
"20141",2767445,14,4,"1",.,"A",488,"E","130","D"
"20141",2767445,14,5,"1",.,"A",24,"E","140","D"
"20141",2767445,14,6,"1",.,"A",902,"E","150","D"
"20141",2767445,14,7,"1",.,"A",39,"E","160","D"
"20141",2767445,14,8,"1",.,"A",110,"E","170","D"
"20141",2767445,14,9,"1",.,"A",49,"E","190","D"
"20141",2768072,17,0,"1",1,"D",.,"H",,"A"
"20141",2768072,17,1,"1",.,"A",82,"E","120","D"
"20141",2768072,17,2,"1",.,"A",14,"E","140","D"
"20141",2768072,17,3,"1",.,"A",466,"E","150","D"
"20141",2768072,17,4,"1",.,"A",77,"E","160","D"
"20141",2768072,17,5,"1",.,"A",59,"E","170","D"
"20141",2768072,17,6,"1",.,"A",255,"E","180","D"
"20141",2768072,17,7,"1",.,"A",47,"E","190","D"
"20141",2768242,49,0,"1",1,"D",.,"H",,"A"
"20141",2768242,49,1,"1",.,"A",36,"E","100","D"
"20141",2768242,49,2,"1",.,"A",10,"E","110","D"
"20141",2768242,49,3,"1",.,"A",19,"E","120","D"
"20141",2768242,49,4,"1",.,"A",3,"E","140","D"
"20141",2768242,49,5,"1",.,"A",110,"E","150","D"
"20141",2768242,49,6,"1",.,"A",12,"E","160","D"
"20141",2768242,49,7,"1",.,"A",14,"E","170","D"
"20141",2768242,49,8,"1",.,"A",32,"E","180","D"
"20141",2768242,49,9,"1",.,"A",14,"E","190","D"
"20141",2771492,73,0,"1",1,"D",.,"H",,"A"
"20141",2771492,73,1,"1",.,"A",24,"E","120","D"
"20141",2771492,73,2,"1",.,"A",3,"E","140","D"
"20141",2771492,73,3,"1",.,"A",214,"E","150","D"
"20141",2771492,73,4,"1",.,"A",60,"E","160","D"
"20141",2771492,73,5,"1",.,"A",22,"E","170","D"
"20141",2771492,73,6,"1",.,"A",176,"E","180","D"
"20141",2771492,73,7,"1",.,"A",25,"E","190","D"
"20141",2772952,27,0,"1",1,"D",.,"H",,"A"
"20141",2772952,27,1,"1",.,"A",8,"E","120","D"
"20141",2772952,27,2,"1",.,"A",1,"E","140","D"
"20141",2772952,27,3,"1",.,"A",43,"E","150","D"
"20141",2772952,27,4,"1",.,"A",1,"E","160","D"
"20141",2772952,27,5,"1",.,"A",5,"E","170","D"
"20141",2772952,27,6,"1",.,"A",2,"E","190","D"
"20141",2774052,24,0,"1",1,"D",.,"H",,"A"
"20141",2774052,24,1,"1",.,"A",99,"E","120","D"
"20141",2774052,24,2,"1",.,"A",18,"E","140","D"
"20141",2774052,24,3,"1",.,"A",695,"E","150","D"
"20141",2774052,24,4,"1",.,"A",30,"E","160","D"
"20141",2774052,24,5,"1",.,"A",80,"E","170","D"
"20141",2774052,24,6,"1",.,"A",38,"E","190","D"
"20141",2774462,54,0,"1",1,"D",.,"H",,"A"
"20141",2774462,54,1,"1",.,"A",83,"E","100","D"
"20141",2774462,54,2,"1",.,"A",31,"E","110","D"
"20141",2774462,54,3,"1",.,"A",48,"E","120","D"
"20141",2774462,54,4,"1",.,"A",179,"E","130","D"
"20141",2774462,54,5,"1",.,"A",7,"E","140","D"
"20141",2774462,54,6,"1",.,"A",294,"E","150","D"
"20141",2774462,54,7,"1",.,"A",51,"E","160","D"
"20141",2774462,54,8,"1",.,"A",44,"E","170","D"
"20141",2774462,54,9,"1",.,"A",38,"E","190","D"
"20141",2774462,54,10,"1",.,"A",69,"E","200","D"
"20141",2774462,54,11,"1",.,"A",75,"E","210","D"
"20141",2774462,54,12,"1",.,"A",81,"E","220","D"
"20141",2774472,55,0,"1",1,"D",.,"H",,"A"
"20141",2774472,55,1,"1",.,"A",31,"E","120","D"
"20141",2774472,55,2,"1",.,"A",4,"E","140","D"
"20141",2774472,55,3,"1",.,"A",269,"E","150","D"
"20141",2774472,55,4,"1",.,"A",75,"E","160","D"
"20141",2774472,55,5,"1",.,"A",27,"E","170","D"
"20141",2774472,55,6,"1",.,"A",222,"E","180","D"
"20141",2774472,55,7,"1",.,"A",32,"E","190","D"
"20141",2774752,28,0,"1",1,"D",.,"H",,"A"
"20141",2774752,28,1,"1",.,"A",105,"G","130","D"
"20141",2774992,20,0,"1",1,"D",.,"H",,"A"
"20141",2774992,20,1,"1",.,"A",31,"E","120","D"
"20141",2774992,20,2,"1",.,"A",4,"E","140","D"
"20141",2774992,20,3,"1",.,"A",242,"E","150","D"
"20141",2774992,20,4,"1",.,"A",68,"E","160","D"
"20141",2774992,20,5,"1",.,"A",25,"E","170","D"
"20141",2774992,20,6,"1",.,"A",201,"E","180","D"
"20141",2774992,20,7,"1",.,"A",29,"E","190","D"
"20141",2775682,48,0,"1",1,"D",.,"H",,"A"
"20141",2775682,48,1,"1",.,"A",18,"E","100","D"
"20141",2775682,48,2,"1",.,"A",4,"E","110","D"
"20141",2775682,48,3,"1",.,"A",8,"E","120","D"
"20141",2775682,48,4,"1",.,"A",29,"E","130","D"
"20141",2775682,48,5,"1",.,"A",1,"E","140","D"
"20141",2775682,48,6,"1",.,"A",50,"E","150","D"
"20141",2775682,48,7,"1",.,"A",8,"E","160","D"
"20141",2775682,48,8,"1",.,"A",6,"E","170","D"
"20141",2775682,48,9,"1",.,"A",27,"E","180","D"
"20141",2775682,48,10,"1",.,"A",5,"E","190","D"
"20141",2776952,68,0,"1",1,"D",.,"H",,"A"
"20141",2776952,68,1,"1",.,"A",57,"E","120","D"
"20141",2776952,68,2,"1",.,"A",9,"E","140","D"
"20141",2776952,68,3,"1",.,"A",367,"E","150","D"
"20141",2776952,68,4,"1",.,"A",64,"E","160","D"
"20141",2776952,68,5,"1",.,"A",55,"E","170","D"
"20141",2776952,68,6,"1",.,"A",48,"E","190","D"
"20141",2778502,17,0,"1",1,"D",.,"H",,"A"
"20141",2778502,17,1,"1",.,"A",52,"E","130","D"
"20141",2778502,17,2,"1",.,"A",20,"E","200","D"
"20141",2778502,17,3,"1",.,"A",24,"E","210","D"
"20141",2778502,17,4,"1",.,"A",24,"E","220","D"
"20141",2779192,26,0,"1",1,"D",.,"H",,"A"
"20141",2779192,26,1,"1",.,"A",9,"E","100","D"
"20141",2779192,26,2,"1",.,"A",4,"E","110","D"
"20141",2779192,26,3,"1",.,"A",7,"E","120","D"
"20141",2779192,26,4,"1",.,"A",24,"E","130","D"
"20141",2779192,26,5,"1",.,"A",1,"E","140","D"
"20141",2779192,26,6,"1",.,"A",55,"E","150","D"
"20141",2779192,26,7,"1",.,"A",3,"E","160","D"
"20141",2779192,26,8,"1",.,"A",5,"E","170","D"
"20141",2779192,26,9,"1",.,"A",3,"E","190","D"
"20141",2779192,26,10,"1",.,"A",4,"E","200","D"
"20141",2779192,26,11,"1",.,"A",13,"E","210","D"
"20141",2779192,26,12,"1",.,"A",7,"E","220","D"
"20141",2779522,49,0,"1",1,"D",.,"H",,"A"
"20141",2779522,49,1,"1",.,"A",694,"E","100","D"
"20141",2779522,49,2,"1",.,"A",186,"E","110","D"
"20141",2779522,49,3,"1",.,"A",302,"E","120","D"
"20141",2779522,49,4,"1",.,"A",1285,"E","130","D"
"20141",2779522,49,5,"1",.,"A",45,"E","140","D"
"20141",2779522,49,6,"1",.,"A",2587,"E","150","D"
"20141",2779522,49,7,"1",.,"A",734,"E","160","D"
"20141",2779522,49,8,"1",.,"A",269,"E","170","D"
"20141",2779522,49,9,"1",.,"A",2157,"E","180","D"
"20141",2779522,49,10,"1",.,"A",315,"E","190","D"
"20141",2779522,49,11,"1",.,"A",391,"E","200","D"
"20141",2779522,49,12,"1",.,"A",464,"E","210","D"
"20141",2779522,49,13,"1",.,"A",571,"E","220","D"
"20141",2780322,57,0,"1",1,"D",.,"H",,"A"
"20141",2780322,57,1,"1",.,"A",17,"E","120","D"
"20141",2780322,57,2,"1",.,"A",3,"E","140","D"
"20141",2780322,57,3,"1",.,"A",133,"E","150","D"
"20141",2780322,57,4,"1",.,"A",5,"E","160","D"
"20141",2780322,57,5,"1",.,"A",15,"E","170","D"
"20141",2780322,57,6,"1",.,"A",7,"E","190","D"
"20141",2789725,29,0,"1",1,"D",.,"H",,"A"
"20141",2789725,29,1,"1",.,"A",41,"E","200","D"
"20141",2789725,29,2,"1",.,"A",49,"E","210","D"
"20141",2789725,29,3,"1",.,"A",60,"E","220","D"
"20142",2684235,45,0,"1",1,"D",.,"H",,"A"
"20142",2684235,45,1,"1",.,"A",99,"E","130","D"
"20142",2687575,85,0,"1",1,"D",.,"H",,"A"
"20142",2687575,85,1,"1",.,"A",15,"E","200","D"
"20142",2687575,85,2,"1",.,"A",25,"E","210","D"
"20142",2687575,85,3,"1",.,"A",20,"E","220","D"
"20142",2697955,56,0,"1",1,"D",.,"H",,"A"
"20142",2697955,56,1,"1",.,"A",17,"E","120","D"
"20142",2697955,56,2,"1",.,"A",2,"E","140","D"
"20142",2697955,56,3,"1",.,"A",110,"E","150","D"
"20142",2697955,56,4,"1",.,"A",26,"E","160","D"
"20142",2697955,56,5,"1",.,"A",8,"E","170","D"
"20142",2697955,56,6,"1",.,"A",175,"E","180","D"
"20142",2697955,56,7,"1",.,"A",12,"E","190","D"
"20142",2700915,32,0,"1",1,"D",.,"H",,"A"
"20142",2700915,32,1,"1",.,"A",20,"E","100","D"
"20142",2700915,32,2,"1",.,"A",6,"E","110","D"
"20142",2700915,32,3,"1",.,"A",12,"E","120","D"
"20142",2700915,32,4,"1",.,"A",29,"E","130","D"
"20142",2700915,32,5,"1",.,"A",1,"E","140","D"
"20142",2700915,32,6,"1",.,"A",55,"E","150","D"
"20142",2700915,32,7,"1",.,"A",28,"E","160","D"
"20142",2700915,32,8,"1",.,"A",12,"E","170","D"
"20142",2700915,32,9,"1",.,"A",2796,"E","180","D"
"20142",2700915,32,10,"1",.,"A",12,"E","190","D"
"20142",2700915,32,11,"1",.,"A",9,"E","200","D"
"20142",2700915,32,12,"1",.,"A",13,"E","210","D"
"20142",2700915,32,13,"1",.,"A",7,"E","220","D"
"20142",2701045,52,0,"1",1,"D",.,"H",,"A"
"20142",2701045,52,1,"1",.,"A",12,"E","120","D"
"20142",2701045,52,2,"1",.,"A",1,"E","140","D"
"20142",2701045,52,3,"1",.,"A",56,"E","150","D"
"20142",2701045,52,4,"1",.,"A",11,"E","160","D"
"20142",2701045,52,5,"1",.,"A",4,"E","170","D"
"20142",2701045,52,6,"1",.,"A",110,"E","180","D"
"20142",2701045,52,7,"1",.,"A",6,"E","190","D"
"20142",2701335,54,0,"1",1,"D",.,"H",,"A"
"20142",2701335,54,1,"1",.,"A",311,"E","100","D"
"20142",2701335,54,2,"1",.,"A",83,"E","110","D"
"20142",2701335,54,3,"1",.,"A",606,"E","130","D"
"20142",2703405,34,0,"1",1,"D",.,"H",,"A"
"20142",2703405,34,1,"1",.,"A",220,"E","130","D"
"20142",2704005,69,0,"1",1,"D",.,"H",,"A"
"20142",2704005,69,1,"1",.,"A",33,"E","120","D"
"20142",2704005,69,2,"1",.,"A",5,"E","140","D"
"20142",2704005,69,3,"1",.,"A",252,"E","150","D"
"20142",2704005,69,4,"1",.,"A",59,"E","160","D"
"20142",2704005,69,5,"1",.,"A",19,"E","170","D"
"20142",2704005,69,6,"1",.,"A",401,"E","180","D"
"20142",2704005,69,7,"1",.,"A",31,"E","190","D"
"20142",2708665,50,0,"1",1,"D",.,"H",,"A"
"20142",2708665,50,1,"1",.,"A",374,"E","100","D"
"20142",2708665,50,2,"1",.,"A",128,"E","110","D"
"20142",2708665,50,3,"1",.,"A",209,"E","120","D"
"20142",2708665,50,4,"1",.,"A",560,"E","130","D"
"20142",2708665,50,5,"1",.,"A",34,"E","140","D"
"20142",2708665,50,6,"1",.,"A",1383,"E","150","D"
"20142",2708665,50,7,"1",.,"A",545,"E","160","D"
"20142",2708665,50,8,"1",.,"A",180,"E","170","D"
"20142",2708665,50,9,"1",.,"A",4489,"E","180","D"
"20142",2708665,50,10,"1",.,"A",98,"E","190","D"
"20142",2709295,22,0,"1",1,"D",.,"H",,"A"
"20142",2709295,22,1,"1",.,"A",3,"E","120","D"
"20142",2709295,22,2,"1",.,"A",4,"E","150","D"
"20142",2709295,22,3,"1",.,"A",2,"E","160","D"
"20142",2709295,22,4,"1",.,"A",1,"E","170","D"
"20142",2709295,22,5,"1",.,"A",239,"E","180","D"
"20142",2709295,22,6,"1",.,"A",1,"E","190","D"
"20142",2709905,20,0,"1",1,"D",.,"H",,"A"
"20142",2709905,20,1,"1",.,"A",300,"E","130","D"
"20142",2711015,48,0,"1",1,"D",.,"H",,"A"
"20142",2711015,48,1,"1",.,"A",51,"E","100","D"
"20142",2711015,48,2,"1",.,"A",15,"E","110","D"
"20142",2711015,48,3,"1",.,"A",27,"E","120","D"
"20142",2711015,48,4,"1",.,"A",94,"E","130","D"
"20142",2711015,48,5,"1",.,"A",4,"E","140","D"
"20142",2711015,48,6,"1",.,"A",167,"E","150","D"
"20142",2711015,48,7,"1",.,"A",34,"E","160","D"
"20142",2711015,48,8,"1",.,"A",14,"E","170","D"
"20142",2711015,48,9,"1",.,"A",325,"E","180","D"
"20142",2711015,48,10,"1",.,"A",19,"E","190","D"
"20142",2713035,40,0,"1",1,"D",.,"H",,"A"
"20142",2713035,40,1,"1",.,"A",28,"E","120","D"
"20142",2713035,40,2,"1",.,"A",5,"E","140","D"
"20142",2713035,40,3,"1",.,"A",188,"E","150","D"
"20142",2713035,40,4,"1",.,"A",18,"E","160","D"
"20142",2713035,40,5,"1",.,"A",17,"E","170","D"
"20142",2713035,40,6,"1",.,"A",20,"E","190","D"
"20142",2713035,40,7,"1",.,"A",35,"E","200","D"
"20142",2713035,40,8,"1",.,"A",35,"E","210","D"
"20142",2713035,40,9,"1",.,"A",46,"E","220","D"
"20142",2715624,6,0,"1",1,"D",.,"H",,"A"
"20142",2715624,6,1,"1",.,"A",7,"E","100","D"
"20142",2715624,6,2,"1",.,"A",2,"E","110","D"
"20142",2715624,6,3,"1",.,"A",4,"E","120","D"
"20142",2715624,6,4,"1",.,"A",16,"E","130","D"
"20142",2715624,6,5,"1",.,"A",18,"E","150","D"
"20142",2715624,6,6,"1",.,"A",10,"E","160","D"
"20142",2715624,6,7,"1",.,"A",4,"E","170","D"
"20142",2715624,6,8,"1",.,"A",1035,"E","180","D"
"20142",2715624,6,9,"1",.,"A",4,"E","190","D"
"20142",2715674,40,0,"1",1,"D",.,"H",,"A"
"20142",2715674,40,1,"1",.,"A",16,"E","100","D"
"20142",2715674,40,2,"1",.,"A",3,"E","110","D"
"20142",2715674,40,3,"1",.,"A",6,"E","120","D"
"20142",2715674,40,4,"1",.,"A",21,"E","130","D"
"20142",2715674,40,5,"1",.,"A",38,"E","150","D"
"20142",2715674,40,6,"1",.,"A",7,"E","160","D"
"20142",2715674,40,7,"1",.,"A",3,"E","170","D"
"20142",2715674,40,8,"1",.,"A",74,"E","180","D"
"20142",2715674,40,9,"1",.,"A",4,"E","190","D"
"20142",2718464,26,0,"1",1,"D",.,"H",,"A"
"20142",2718464,26,1,"1",.,"A",79,"E","100","D"
"20142",2718464,26,2,"1",.,"A",27,"E","110","D"
"20142",2718464,26,3,"1",.,"A",44,"E","120","D"
"20142",2718464,26,4,"1",.,"A",119,"E","130","D"
"20142",2718464,26,5,"1",.,"A",6,"E","140","D"
"20142",2718464,26,6,"1",.,"A",298,"E","150","D"
"20142",2718464,26,7,"1",.,"A",115,"E","160","D"
"20142",2718464,26,8,"1",.,"A",38,"E","170","D"
"20142",2718464,26,9,"1",.,"A",954,"E","180","D"
"20142",2718464,26,10,"1",.,"A",20,"E","190","D"
"20142",2718964,45,0,"1",2,"D",.,"H",,"A"
"20142",2718964,45,1,"1",.,"A",6,"E","120","D"
"20142",2718964,45,2,"1",.,"A",28,"E","150","D"
"20142",2718964,45,3,"1",.,"A",6,"E","160","D"
"20142",2718964,45,4,"1",.,"A",2,"E","170","D"
"20142",2718964,45,5,"1",.,"A",45,"E","180","D"
"20142",2718964,45,6,"1",.,"A",3,"E","190","D"
"20142",2719224,50,0,"1",3,"D",.,"H",,"A"
"20142",2719224,50,1,"1",.,"A",5,"E","120","D"
"20142",2719224,50,2,"1",.,"A",4,"E","140","D"
"20142",2719224,50,3,"1",.,"A",44,"E","150","D"
"20142",2719224,50,4,"1",.,"A",10,"E","160","D"
"20142",2719224,50,5,"1",.,"A",3,"E","170","D"
"20142",2719224,50,6,"1",.,"A",70,"E","180","D"
"20142",2719224,50,7,"1",.,"A",4,"E","190","D"
"20142",2720584,24,0,"1",1,"D",.,"H",,"A"
"20142",2720584,24,1,"1",.,"A",30,"E","120","D"
"20142",2720584,24,2,"1",.,"A",4,"E","140","D"
"20142",2720584,24,3,"1",.,"A",201,"E","150","D"
"20142",2720584,24,4,"1",.,"A",78,"E","160","D"
"20142",2720584,24,5,"1",.,"A",26,"E","170","D"
"20142",2720584,24,6,"1",.,"A",647,"E","180","D"
"20142",2720584,24,7,"1",.,"A",14,"E","190","D"
"20142",2722274,67,0,"1",1,"D",.,"H",,"A"
"20142",2722274,67,1,"1",.,"A",60,"E","100","D"
"20142",2722274,67,2,"1",.,"A",16,"E","110","D"
"20142",2722274,67,3,"1",.,"A",23,"E","120","D"
"20142",2722274,67,4,"1",.,"A",116,"E","130","D"
"20142",2722274,67,5,"1",.,"A",3,"E","140","D"
"20142",2722274,67,6,"1",.,"A",180,"E","150","D"
"20142",2722274,67,7,"1",.,"A",41,"E","160","D"
"20142",2722274,67,8,"1",.,"A",13,"E","170","D"
"20142",2722274,67,9,"1",.,"A",279,"E","180","D"
"20142",2722274,67,10,"1",.,"A",19,"E","190","D"
"20142",2724104,23,0,"1",1,"D",.,"H",,"A"
"20142",2724104,23,1,"1",.,"A",157,"E","120","D"
"20142",2724104,23,2,"1",.,"A",30,"E","140","D"
"20142",2724104,23,3,"1",.,"A",1048,"E","150","D"
"20142",2724104,23,4,"1",.,"A",100,"E","160","D"
"20142",2724104,23,5,"1",.,"A",99,"E","170","D"
"20142",2724104,23,6,"1",.,"A",116,"E","190","D"
"20142",2728964,22,0,"1",2,"D",.,"H",,"A"
"20142",2728964,22,1,"1",.,"A",176,"E","100","D"
"20142",2728964,22,2,"1",.,"A",56,"E","110","D"
"20142",2728964,22,3,"1",.,"A",98,"E","120","D"
"20142",2728964,22,4,"1",.,"A",342,"E","130","D"
"20142",2728964,22,5,"1",.,"A",14,"E","140","D"
"20142",2728964,22,6,"1",.,"A",613,"E","150","D"
"20142",2728964,22,7,"1",.,"A",123,"E","160","D"
"20142",2728964,22,8,"1",.,"A",51,"E","170","D"
"20142",2728964,22,9,"1",.,"A",1182,"E","180","D"
"20142",2728964,22,10,"1",.,"A",69,"E","190","D"
"20142",2728964,22,11,"1",.,"A",108,"E","200","D"
"20142",2728964,22,12,"1",.,"A",160,"E","210","D"
"20142",2728964,22,13,"1",.,"A",143,"E","220","D"
"20142",2731664,42,0,"1",3,"D",.,"H",,"A"
"20142",2731664,42,1,"1",.,"A",34,"E","100","D"
"20142",2731664,42,2,"1",.,"A",9,"E","110","D"
"20142",2731664,42,3,"1",.,"A",20,"E","120","D"
"20142",2731664,42,4,"1",.,"A",67,"E","130","D"
"20142",2731664,42,5,"1",.,"A",2,"E","140","D"
"20142",2731664,42,6,"1",.,"A",102,"E","150","D"
"20142",2731664,42,7,"1",.,"A",24,"E","160","D"
"20142",2731664,42,8,"1",.,"A",7,"E","170","D"
"20142",2731664,42,9,"1",.,"A",162,"E","180","D"
"20142",2731664,42,10,"1",.,"A",11,"E","190","D"
"20142",2731664,42,11,"1",.,"A",14,"E","200","D"
"20142",2731664,42,12,"1",.,"A",19,"E","210","D"
"20142",2731664,42,13,"1",.,"A",29,"E","220","D"
"20142",2743424,26,0,"1",1,"D",.,"H",,"A"
"20142",2743424,26,1,"1",.,"A",79,"E","120","D"
"20142",2743424,26,2,"1",.,"A",13,"E","140","D"
"20142",2743424,26,3,"1",.,"A",467,"E","150","D"
"20142",2743424,26,4,"1",.,"A",47,"E","160","D"
"20142",2743424,26,5,"1",.,"A",55,"E","170","D"
"20142",2743424,26,6,"1",.,"A",121,"E","180","D"
"20142",2743424,26,7,"1",.,"A",18,"E","190","D"
"20142",2744844,52,0,"1",1,"D",.,"H",,"A"
"20142",2744844,52,1,"1",.,"A",115,"E","100","D"
"20142",2744844,52,2,"1",.,"A",41,"E","110","D"
"20142",2744844,52,3,"1",.,"A",63,"E","120","D"
"20142",2744844,52,4,"1",.,"A",219,"E","130","D"
"20142",2744844,52,5,"1",.,"A",11,"E","140","D"
