"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","PROP_NOB","PROP0NOB","OWNYB","OWNYB_","OBSNSZB","OBSNSZB_","PROPTYPE","PROP_YPE","ACQUIRMO","ACQU_RMO","ACQUIRYR","ACQU_RYR","OWN_PURX","OWN__URX","OWNDPMTX","OWND_MTX","CLOSECST","CLOS_CST","QADPTAX","QADPTAX_","TIMESHAR","TIME_HAR","SHARWKS","SHARWKS_","SHARED1","SHARED1_","SHARPER1","SHAR_ER1","SHARED2","SHARED2_","SHARPER2","SHAR_ER2","GIFTPROP","GIFT_ROP","BSNEXP2","BSNEXP2_"
"20142",2712605,18,0,"5","01","D","100","D",.,"A","3","D",,"B","1903","D",.,"A",.,"A",.,"A",300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2712635,15,0,"5","01","D","100","D",.,"A","3","D","06","D","2012","D",.,"A",.,"A",.,"A",1200,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2712655,28,0,"5","01","D","100","D",.,"A","3","D",,"B","2009","D",.,"A",.,"A",.,"A",1400,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2712675,33,0,"5","01","D","100","D",.,"A","3","D","03","D","2013","D",.,"A",.,"A",.,"A",5500,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2712685,26,0,"5","01","D","100","D",.,"A","3","D",,"B","1998","D",.,"A",.,"A",.,"A",5600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2712685,27,0,"5","02","D","300","D",.,"A","3","D",,"B","2003","D",.,"A",.,"A",.,"A",400,"D","1","D",1,"D","2","D",.,"A",,"A",.,"A",,"A",,"A"
"20142",2712695,33,0,"5","01","D","100","D",.,"A","3","D","07","D","2013","D",149900,"D",5200,"D",8765,"D",2500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A","2","D","2","D"
"20142",2712725,23,0,"5","01","D","100","D",.,"A","3","D",,"B","1982","D",.,"A",.,"A",.,"A",700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2712745,25,0,"5","01","D","100","D",.,"A","3","D",,"B","2003","D",.,"A",.,"A",.,"A",1800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2712795,12,0,"5","01","D","100","D",.,"A","3","D",,"B","1997","D",.,"A",.,"A",.,"A",4500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2712805,27,0,"5","01","D","100","D",.,"A","3","D",,"B","1995","D",.,"A",.,"A",.,"A",2500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2712835,26,0,"5","01","D","100","D",.,"A","3","D",,"B","1955","D",.,"A",.,"A",.,"A",1000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2712855,17,0,"5","01","D","100","D",.,"A","3","D",,"B",,"C",.,"A",.,"A",.,"A",0,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2712865,14,0,"5","01","D","100","D",.,"A","3","D",,"B","1992","D",.,"A",.,"A",.,"A",650,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2712875,63,0,"5","01","D","100","D",.,"A","3","D",,"B","2005","D",.,"A",.,"A",.,"A",18001,"T",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2712885,35,0,"5","01","D","100","D",.,"A","3","D",,"B","2002","D",.,"A",.,"A",.,"A",1400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2712965,33,0,"5","01","D","100","D",.,"A","3","D","05","D","2013","D",200000,"D",60000,"D",12000,"D",6000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A","2","D","2","D"
"20142",2712975,37,0,"5","01","D","100","D",.,"A","3","D",,"B","1979","D",.,"A",.,"A",.,"A",3700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2712975,38,0,"5","02","D","300","D",.,"A","1","D",,"B","1985","D",.,"A",.,"A",.,"A",420,"D","1","D",1,"D","2","D",.,"A",,"A",.,"A",,"A",,"A"
"20142",2712995,25,0,"5","01","D","100","D",.,"A","3","D",,"B",,"C",.,"A",.,"A",.,"A",4000,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2713005,32,0,"5","01","D","100","D",.,"A","3","D",,"B","1990","D",.,"A",.,"A",.,"A",2700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2713005,33,0,"5","02","D","300","D",.,"A","3","D",,"B",,"C",.,"A",.,"A",.,"A",850,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20142",2713015,18,0,"5","01","D","100","D",.,"A","3","D",,"B","1993","D",.,"A",.,"A",.,"A",1200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2713015,20,0,"5","03","D","400","D",.,"A","3","D",,"B","1993","D",.,"A",.,"A",.,"A",200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20142",2713025,23,0,"5","01","D","100","D",.,"A","3","D",,"B","1995","D",.,"A",.,"A",.,"A",2600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2713035,25,0,"5","01","D","100","D",.,"A","3","D",,"B","1993","D",.,"A",.,"A",.,"A",2400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2713045,28,0,"5","01","D","100","D",.,"A","3","D",,"B","1985","D",.,"A",.,"A",.,"A",8000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2713085,18,0,"5","01","D","100","D",.,"A","3","D","12","D","2012","D",.,"A",.,"A",.,"A",8100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2713155,13,0,"5","01","D","100","D",.,"A","3","D",,"B","2007","D",.,"A",.,"A",.,"A",2000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2713205,24,0,"5","01","D","100","D",.,"A","3","D",,"B","2007","D",.,"A",.,"A",.,"A",1100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2713285,25,0,"5","01","D","100","D",.,"A","3","D",,"B","1989","D",.,"A",.,"A",.,"A",5000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2713405,20,0,"5","01","D","100","D",.,"A","3","D",,"B","2000","D",.,"A",.,"A",.,"A",1400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2713514,11,0,"5","01","D","100","D",.,"A","3","D",,"B","1985","D",.,"A",.,"A",.,"A",1200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2713554,23,0,"5","01","D","100","D",.,"A","3","D",,"B","1981","D",.,"A",.,"A",.,"A",2200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2713574,36,0,"5","01","D","100","D",.,"A","3","D",,"B","1996","D",.,"A",.,"A",.,"A",3100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2713574,37,0,"5","02","D","300","D",.,"A","3","D",,"B","2006","D",.,"A",.,"A",.,"A",1500,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20142",2713574,38,0,"5","03","D","400","D",.,"A","3","D",,"B","2011","D",.,"A",.,"A",.,"A",1600,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20142",2713584,12,0,"5","01","D","100","D",.,"A","3","D",,"B","2003","D",.,"A",.,"A",.,"A",3100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2713644,33,0,"5","01","D","100","D",.,"A","3","D",,"B","2001","D",.,"A",.,"A",.,"A",9000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20142",2713664,23,0,"5","01","D","100","D",.,"A","3","D",,"B","1977","D",.,"A",.,"A",.,"A",1200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2713684,12,0,"5","01","D","100","D",.,"A","3","D",,"B","1995","D",.,"A",.,"A",.,"A",3600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2713694,11,0,"5","01","D","100","D",0.2,"D","3","D",,"B","2006","D",.,"A",.,"A",.,"A",1400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","1","D"
"20142",2713694,12,0,"5","02","D","400","D",.,"A","3","D",,"B","2003","D",.,"A",.,"A",.,"A",500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20142",2713714,14,0,"6","01","D","100","D",.,"A","3","D",,"B",,"B",.,"A",.,"A",.,"A",1200,"F",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20142",2713764,25,0,"5","01","D","100","D",0.06,"D","3","D",,"B","2004","D",.,"A",.,"A",.,"A",4000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2713774,20,0,"5","01","D","100","D",.,"A","3","D",,"B","2003","D",.,"A",.,"A",.,"A",540,"F",,"A",.,"A",,"A",.,"A","1","D",1,"D",,"A","2","D"
"20142",2713794,32,0,"5","01","D","100","D",0.1,"D","3","D",,"B","1986","D",.,"A",.,"A",.,"A",2100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2713814,16,0,"5","01","D","100","D",.,"A","3","D",,"B","1994","D",.,"A",.,"A",.,"A",700,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20142",2713814,18,0,"5","03","D","200","D",.,"A","3","D",,"B","1994","D",.,"A",.,"A",.,"A",2600,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20142",2713844,26,0,"5","01","D","100","D",.,"A","3","D",,"B","1978","D",.,"A",.,"A",.,"A",900,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2713844,27,0,"5","02","D","400","D",.,"A","3","D",,"B","1985","D",.,"A",.,"A",.,"A",30,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20142",2713854,33,0,"5","01","D","100","D",.,"A","3","D","06","D","2013","D",325000,"D",66000,"D",6000,"D",4700,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A","2","D","2","D"
"20142",2713864,9,0,"5","01","D","100","D",.,"A","3","D",,"B","2006","D",.,"A",.,"A",.,"A",5800,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2713884,7,0,"5","01","D","100","D",.,"A","3","D",,"B","1998","D",.,"A",.,"A",.,"A",1100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2713974,7,0,"5","01","D","100","D",.,"A","3","D",,"B","1992","D",.,"A",.,"A",.,"A",1600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2714014,12,0,"5","01","D","100","D",.,"A","3","D",,"B","1994","D",.,"A",.,"A",.,"A",730,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2714024,33,0,"5","01","D","100","D",.,"A","3","D",,"B","1993","D",.,"A",.,"A",.,"A",6000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2714024,34,0,"5","02","D","300","D",.,"A","1","D",,"B","2003","D",.,"A",.,"A",.,"A",20,"F","1","D",1,"D","2","D",.,"A",,"A",.,"A",,"A",,"A"
"20142",2714054,23,0,"5","01","D","100","D",.,"A","3","D",,"B","1994","D",.,"A",.,"A",.,"A",2400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2714064,25,0,"5","01","D","100","D",.,"A","3","D",,"B","1996","D",.,"A",.,"A",.,"A",4800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2714074,17,0,"5","01","D","100","D",.,"A","3","D",,"B","1991","D",.,"A",.,"A",.,"A",4800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2714114,24,0,"5","01","D","100","D",.,"A","3","D",,"B","1977","D",.,"A",.,"A",.,"A",2500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20142",2714134,7,0,"5","01","D","100","D",.,"A","3","D",,"B","1971","D",.,"A",.,"A",.,"A",3000,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2714154,8,0,"5","01","D","100","D",.,"A","3","D","01","D","2012","D",.,"A",.,"A",.,"A",480,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2714214,9,0,"5","01","D","100","D",.,"A","3","D",,"B","1998","D",.,"A",.,"A",.,"A",30,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2714234,21,0,"5","01","D","100","D",.,"A","3","D",,"B","1990","D",.,"A",.,"A",.,"A",1200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2714264,19,0,"5","01","D","100","D",.,"A","3","D",,"B","1999","D",.,"A",.,"A",.,"A",1400,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2714284,13,0,"5","01","D","100","D",.,"A","3","D",,"B","1983","D",.,"A",.,"A",.,"A",260,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2714294,11,0,"5","01","D","100","D",.,"A","3","D",,"B","2008","D",.,"A",.,"A",.,"A",2300,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2714324,12,0,"5","01","D","100","D",.,"A","3","D",,"B","1983","D",.,"A",.,"A",.,"A",750,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2714354,18,0,"5","01","D","100","D",.,"A","3","D",,"B","1995","D",.,"A",.,"A",.,"A",0,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2714394,20,0,"5","01","D","100","D",.,"A","1","D",,"B","1990","D",.,"A",.,"A",.,"A",3500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2714404,37,0,"5","01","D","100","D",.,"A","3","D",,"B","2001","D",.,"A",.,"A",.,"A",600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2714414,12,0,"6","01","D","100","D",.,"A","3","D",,"B",,"B",.,"A",.,"A",.,"A",2000,"F",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20142",2714464,27,0,"5","01","D","100","D",.,"A","3","D",,"B","1971","D",.,"A",.,"A",.,"A",0,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2714494,43,0,"5","01","D","100","D",.,"A","3","D",,"B","2010","D",.,"A",.,"A",.,"A",720,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2714534,5,0,"5","01","D","100","D",.,"A","3","D",,"B","2007","D",.,"A",.,"A",.,"A",500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2714594,37,0,"5","01","D","100","D",.,"A","3","D",,"B","1971","D",.,"A",.,"A",.,"A",4000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2714594,38,0,"5","02","D","300","D",.,"A","1","D",,"B","1995","D",.,"A",.,"A",.,"A",3000,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20142",2714614,20,0,"5","01","D","100","D",.,"A","3","D",,"B","2003","D",.,"A",.,"A",.,"A",4000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2714634,12,0,"5","01","D","100","D",.,"A","3","D",,"B","1956","D",.,"A",.,"A",.,"A",300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2714674,12,0,"5","01","D","100","D",.,"A","3","D",,"B","2009","D",.,"A",.,"A",.,"A",950,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2714684,16,0,"5","01","D","100","D",.,"A","3","D",,"B","1979","D",.,"A",.,"A",.,"A",1700,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2714694,25,0,"5","01","D","100","D",.,"A","3","D",,"B","2010","D",.,"A",.,"A",.,"A",4200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2714704,26,0,"5","01","D","100","D",.,"A","3","D",,"B","2006","D",.,"A",.,"A",.,"A",3000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2714764,55,0,"5","01","D","100","D",.,"A","3","D",,"B","1996","D",.,"A",.,"A",.,"A",9000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2714794,16,0,"5","01","D","100","D",.,"A","3","D",,"B","1997","D",.,"A",.,"A",.,"A",4300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2714804,24,0,"5","01","D","100","D",.,"A","3","D",,"B","1994","D",.,"A",.,"A",.,"A",900,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2714944,21,0,"5","01","D","100","D",.,"A","3","D",,"B","2010","D",.,"A",.,"A",.,"A",1400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2714974,18,0,"5","01","D","100","D",.,"A","3","D",,"B",,"C",.,"A",.,"A",.,"A",3300,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2715044,12,0,"5","01","D","100","D",.,"A","3","D",,"B",,"C",.,"A",.,"A",.,"A",18001,"T",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2715064,36,0,"5","01","D","100","D",.,"A","3","D",,"B","1993","D",.,"A",.,"A",.,"A",1200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2715074,10,0,"6","01","D","100","D",.,"A","3","D","02","F","2014","D",.,"A",.,"A",.,"A",350,"F",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20142",2715104,25,0,"5","01","D","100","D",.,"A","1","D",,"B","2003","D",.,"A",.,"A",.,"A",1800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2715134,27,0,"5","01","D","100","D",.,"A","3","D",,"B","2010","D",.,"A",.,"A",.,"A",0,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2715184,34,0,"5","01","D","100","D",.,"A","3","D",,"B","2004","D",.,"A",.,"A",.,"A",1400,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2715214,20,0,"5","01","D","100","D",.,"A","1","D",,"B","2001","D",.,"A",.,"A",.,"A",3600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2715234,29,0,"5","01","D","100","D",.,"A","3","D",,"B","1975","D",.,"A",.,"A",.,"A",2400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2715294,17,0,"5","01","D","100","D",.,"A","3","D","10","D","2013","D",949000,"T",561850,"D",10000,"D",2700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A","2","D","2","D"
"20142",2715324,31,0,"5","01","D","100","D",.,"A","3","D","10","D","2012","D",.,"A",.,"A",.,"A",1200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2715364,9,0,"5","01","D","100","D",.,"A","3","D",,"B",,"C",.,"A",.,"A",.,"A",680,"F",,"A",.,"A",,"A",.,"A",,"C",.,"A",,"A",,"C"
"20142",2715444,28,0,"5","01","D","100","D",.,"A","3","D",,"B","2008","D",.,"A",.,"A",.,"A",1500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2715454,24,0,"5","01","D","100","D",.,"A","3","D",,"B",,"C",.,"A",.,"A",.,"A",1700,"F",,"A",.,"A",,"A",.,"A",,"C",.,"A",,"A","2","D"
"20142",2715484,18,0,"5","01","D","100","D",.,"A","3","D",,"B","2003","D",.,"A",.,"A",.,"A",2400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2715514,32,0,"5","01","D","100","D",.,"A","3","D",,"B","1999","D",.,"A",.,"A",.,"A",5000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2715524,21,0,"5","01","D","100","D",.,"A","3","D",,"B","2000","D",.,"A",.,"A",.,"A",11000,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2715574,28,0,"5","02","D","400","D",.,"A","3","D",,"B","2003","D",.,"A",.,"A",.,"A",0,"D",,"A",.,"A",,"A",.,"A","1","D",0,"D",,"A",,"A"
"20142",2715604,8,0,"1","01","D","100","D",.,"A","3","D",,"B",,"C",.,"A",.,"A",.,"A",6000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2715604,9,0,"1","02","D","300","D",.,"A","3","D",,"B",,"C",.,"A",.,"A",.,"A",1400,"F","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20142",2715624,11,0,"6","01","D","100","D",.,"A","3","D",,"B",,"B",.,"A",.,"A",.,"A",3000,"F",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20142",2715644,9,0,"5","01","D","100","D",.,"A","3","D",,"B","2005","D",.,"A",.,"A",.,"A",5500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2715664,40,0,"5","01","D","100","D",.,"A","3","D",,"B","2006","D",.,"A",.,"A",.,"A",850,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2715694,11,0,"5","01","D","100","D",.,"A","3","D",,"B","2000","D",.,"A",.,"A",.,"A",3000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2715715,19,0,"5","01","D","100","D",.,"A","3","D","06","D","2013","D",8000,"D",8000,"D",.,"C",550,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A","2","D","2","D"
"20142",2715764,6,0,"5","01","D","100","D",.,"A","3","D",,"B","2009","D",.,"A",.,"A",.,"A",8100,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2715794,30,0,"5","01","D","100","D",.,"A","3","D",,"B","2011","D",.,"A",.,"A",.,"A",7400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2715814,18,0,"5","01","D","100","D",.,"A","3","D","05","D","2012","D",.,"A",.,"A",.,"A",1400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2715814,19,0,"1","02","D","300","D",.,"A","3","D","03","D","2014","D",172000,"D",8600,"D",5500,"D",1500,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A","2","D",,"A"
"20142",2715824,19,0,"5","01","D","100","D",.,"A","3","D",,"B","2004","D",.,"A",.,"A",.,"A",3900,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2715944,30,0,"5","01","D","100","D",.,"A","3","D",,"B","2006","D",.,"A",.,"A",.,"A",3100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2715994,27,0,"5","01","D","100","D",.,"A","3","D",,"B","2002","D",.,"A",.,"A",.,"A",1200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20142",2716034,13,0,"5","01","D","100","D",.,"A","3","D",,"B","2002","D",.,"A",.,"A",.,"A",3500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2716164,22,0,"5","01","D","100","D",.,"A","3","D",,"B","2002","D",.,"A",.,"A",.,"A",3200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2716184,25,0,"5","01","D","100","D",.,"A","3","D",,"B","1969","D",.,"A",.,"A",.,"A",1100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2716204,10,0,"5","01","D","100","D",.,"A","3","D",,"B","2007","D",.,"A",.,"A",.,"A",3000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2716224,12,0,"5","01","D","100","D",.,"A","3","D",,"B","1989","D",.,"A",.,"A",.,"A",3100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2716344,13,0,"5","01","D","100","D",.,"A","3","D","12","D","2012","D",.,"A",.,"A",.,"A",5500,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2716384,20,0,"5","01","D","300","D",.,"A","3","D","06","D","2013","D",.,"A",.,"A",.,"A",0,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20142",2716404,18,0,"5","01","D","100","D",.,"A","3","D",,"B","2009","D",.,"A",.,"A",.,"A",18001,"T",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2716464,15,0,"5","01","D","100","D",.,"A","3","D",,"B","2009","D",.,"A",.,"A",.,"A",3200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2716474,9,0,"6","01","D","100","D",.,"A","3","D",,"B",,"B",.,"A",.,"A",.,"A",500,"F",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20142",2716484,21,0,"5","01","D","100","D",.,"A","3","D",,"B","2005","D",.,"A",.,"A",.,"A",850,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2716494,7,0,"5","01","D","100","D",.,"A","3","D",,"C","2013","D",.,"A",.,"A",.,"A",0,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2716504,22,0,"5","01","D","100","D",.,"A","3","D","06","D","2013","D",173000,"D",6000,"D",5600,"D",2000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A","2","D","2","D"
"20142",2716514,22,0,"5","01","D","100","D",.,"A","3","D",,"B","2009","D",.,"A",.,"A",.,"A",2500,"D",,"A",.,"A",,"A",.,"A","1","D",1,"D",,"A","2","D"
"20142",2716524,9,0,"5","01","D","100","D",.,"A","3","D",,"B","2004","D",.,"A",.,"A",.,"A",430,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2716574,35,0,"5","01","D","100","D",.,"A","3","D",,"B","2003","D",.,"A",.,"A",.,"A",1700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2716594,26,0,"5","01","D","100","D",.,"A","3","D",,"B","2003","D",.,"A",.,"A",.,"A",2500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20142",2716594,28,0,"5","03","D","400","D",.,"A","3","D",,"B","2005","D",.,"A",.,"A",.,"A",380,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
