"UCC","AMOUNT","IMPNUM","NEWID","PUB_FLAG","AMOUNT_"
"900000",42000,"1",2832642,"1",
"900000",42000,"2",2832642,"1",
"900000",42000,"3",2832642,"1",
"900000",42000,"4",2832642,"1",
"900000",42000,"5",2832642,"1",
"980000",42000,"1",2832642,"1",
"980000",42000,"2",2832642,"1",
"980000",42000,"3",2832642,"1",
"980000",42000,"4",2832642,"1",
"980000",42000,"5",2832642,"1",
"980070",42000,"1",2832642,"1",
"980070",42000,"2",2832642,"1",
"980070",42000,"3",2832642,"1",
"980070",42000,"4",2832642,"1",
"980070",42000,"5",2832642,"1",
"800940",2025,"1",2832651,"1",
"800940",2251,"2",2832651,"1",
"800940",1440,"3",2832651,"1",
"800940",1543,"4",2832651,"1",
"800940",1234,"5",2832651,"1",
"900000",16056,"1",2832651,"1",
"900000",16880,"2",2832651,"1",
"900000",17577,"3",2832651,"1",
"900000",18873,"4",2832651,"1",
"900000",16128,"5",2832651,"1",
"900160",71836,"1",2832651,"1",
"900160",60151,"2",2832651,"1",
"900160",59111,"3",2832651,"1",
"900160",56804,"4",2832651,"1",
"900160",53132,"5",2832651,"1",
"980000",87892,"1",2832651,"1",
"980000",77031,"2",2832651,"1",
"980000",76688,"3",2832651,"1",
"980000",75677,"4",2832651,"1",
"980000",69260,"5",2832651,"1",
"980070",87892,"1",2832651,"1",
"980070",77031,"2",2832651,"1",
"980070",76688,"3",2832651,"1",
"980070",75677,"4",2832651,"1",
"980070",69260,"5",2832651,"1",
"800940",1792,"1",2832652,"1",
"800940",1445,"2",2832652,"1",
"800940",1840,"3",2832652,"1",
"800940",1600,"4",2832652,"1",
"800940",1397,"5",2832652,"1",
"900000",16085,"1",2832652,"1",
"900000",17680,"2",2832652,"1",
"900000",15860,"3",2832652,"1",
"900000",18880,"4",2832652,"1",
"900000",17613,"5",2832652,"1",
"900160",60025,"1",2832652,"1",
"900160",64463,"2",2832652,"1",
"900160",72057,"3",2832652,"1",
"900160",65180,"4",2832652,"1",
"900160",50997,"5",2832652,"1",
"980000",76110,"1",2832652,"1",
"980000",82143,"2",2832652,"1",
"980000",87917,"3",2832652,"1",
"980000",84060,"4",2832652,"1",
"980000",68610,"5",2832652,"1",
"980070",76110,"1",2832652,"1",
"980070",82143,"2",2832652,"1",
"980070",87917,"3",2832652,"1",
"980070",84060,"4",2832652,"1",
"980070",68610,"5",2832652,"1",
"900000",37000,"1",2832661,"1",
"900000",37000,"2",2832661,"1",
"900000",37000,"3",2832661,"1",
"900000",37000,"4",2832661,"1",
"900000",37000,"5",2832661,"1",
"980000",37000,"1",2832661,"1",
"980000",37000,"2",2832661,"1",
"980000",37000,"3",2832661,"1",
"980000",37000,"4",2832661,"1",
"980000",37000,"5",2832661,"1",
"980070",40200,"1",2832661,"1",
"980070",40200,"2",2832661,"1",
"980070",40200,"3",2832661,"1",
"980070",40200,"4",2832661,"1",
"980070",40200,"5",2832661,"1",
"900000",37000,"1",2832662,"1",
"900000",37000,"2",2832662,"1",
"900000",37000,"3",2832662,"1",
"900000",37000,"4",2832662,"1",
"900000",37000,"5",2832662,"1",
"980000",37000,"1",2832662,"1",
"980000",37000,"2",2832662,"1",
"980000",37000,"3",2832662,"1",
"980000",37000,"4",2832662,"1",
"980000",37000,"5",2832662,"1",
"980070",40200,"1",2832662,"1",
"980070",40200,"2",2832662,"1",
"980070",40200,"3",2832662,"1",
"980070",40200,"4",2832662,"1",
"980070",40200,"5",2832662,"1",
"900030",15395,"1",2832681,"1",
"900030",15395,"2",2832681,"1",
"900030",15395,"3",2832681,"1",
"900030",15395,"4",2832681,"1",
"900030",15395,"5",2832681,"1",
"900180",260,"1",2832681,"1",
"900180",260,"2",2832681,"1",
"900180",260,"3",2832681,"1",
"900180",260,"4",2832681,"1",
"900180",260,"5",2832681,"1",
"980000",15655,"1",2832681,"1",
"980000",15655,"2",2832681,"1",
"980000",15655,"3",2832681,"1",
"980000",15655,"4",2832681,"1",
"980000",15655,"5",2832681,"1",
"980070",15655,"1",2832681,"1",
"980070",15655,"2",2832681,"1",
"980070",15655,"3",2832681,"1",
"980070",15655,"4",2832681,"1",
"980070",15655,"5",2832681,"1",
"900030",15395,"1",2832682,"1",
"900030",15395,"2",2832682,"1",
"900030",15395,"3",2832682,"1",
"900030",15395,"4",2832682,"1",
"900030",15395,"5",2832682,"1",
"900180",260,"1",2832682,"1",
"900180",260,"2",2832682,"1",
"900180",260,"3",2832682,"1",
"900180",260,"4",2832682,"1",
"900180",260,"5",2832682,"1",
"980000",15655,"1",2832682,"1",
"980000",15655,"2",2832682,"1",
"980000",15655,"3",2832682,"1",
"980000",15655,"4",2832682,"1",
"980000",15655,"5",2832682,"1",
"980070",15655,"1",2832682,"1",
"980070",15655,"2",2832682,"1",
"980070",15655,"3",2832682,"1",
"980070",15655,"4",2832682,"1",
"980070",15655,"5",2832682,"1",
"900000",86480,"1",2832691,"1",
"900000",86480,"2",2832691,"1",
"900000",86480,"3",2832691,"1",
"900000",86480,"4",2832691,"1",
"900000",86480,"5",2832691,"1",
"900170",25358,"1",2832691,"1",
"900170",25358,"2",2832691,"1",
"900170",25358,"3",2832691,"1",
"900170",25358,"4",2832691,"1",
"900170",25358,"5",2832691,"1",
"950002",388,"1",2832691,"1",
"950002",388,"2",2832691,"1",
"950002",388,"3",2832691,"1",
"950002",388,"4",2832691,"1",
"950002",388,"5",2832691,"1",
"950012",388,"1",2832691,"1",
"950012",388,"2",2832691,"1",
"950012",388,"3",2832691,"1",
"950012",388,"4",2832691,"1",
"950012",388,"5",2832691,"1",
"980000",111838,"1",2832691,"1",
"980000",111838,"2",2832691,"1",
"980000",111838,"3",2832691,"1",
"980000",111838,"4",2832691,"1",
"980000",111838,"5",2832691,"1",
"980070",112462,"1",2832691,"1",
"980070",112462,"2",2832691,"1",
"980070",112462,"3",2832691,"1",
"980070",112462,"4",2832691,"1",
"980070",112462,"5",2832691,"1",
"900000",86480,"1",2832692,"1",
"900000",86480,"2",2832692,"1",
"900000",86480,"3",2832692,"1",
"900000",86480,"4",2832692,"1",
"900000",86480,"5",2832692,"1",
"900170",25358,"1",2832692,"1",
"900170",25358,"2",2832692,"1",
"900170",25358,"3",2832692,"1",
"900170",25358,"4",2832692,"1",
"900170",25358,"5",2832692,"1",
"950002",388,"1",2832692,"1",
"950002",388,"2",2832692,"1",
"950002",388,"3",2832692,"1",
"950002",388,"4",2832692,"1",
"950002",388,"5",2832692,"1",
"950012",388,"1",2832692,"1",
"950012",388,"2",2832692,"1",
"950012",388,"3",2832692,"1",
"950012",388,"4",2832692,"1",
"950012",388,"5",2832692,"1",
"980000",111838,"1",2832692,"1",
"980000",111838,"2",2832692,"1",
"980000",111838,"3",2832692,"1",
"980000",111838,"4",2832692,"1",
"980000",111838,"5",2832692,"1",
"980070",112462,"1",2832692,"1",
"980070",112462,"2",2832692,"1",
"980070",112462,"3",2832692,"1",
"980070",112462,"4",2832692,"1",
"980070",112462,"5",2832692,"1",
"900030",20291,"1",2832731,"1",
"900030",20291,"2",2832731,"1",
"900030",20291,"3",2832731,"1",
"900030",20291,"4",2832731,"1",
"900030",20291,"5",2832731,"1",
"900180",38657,"1",2832731,"1","T"
"900180",38657,"2",2832731,"1","T"
"900180",38657,"3",2832731,"1","T"
"900180",38657,"4",2832731,"1","T"
"900180",38657,"5",2832731,"1","T"
"900200",60000,"1",2832731,"1",
"900200",60000,"2",2832731,"1",
"900200",60000,"3",2832731,"1",
"900200",60000,"4",2832731,"1",
"900200",60000,"5",2832731,"1",
"980000",118948,"1",2832731,"1","T"
"980000",118948,"2",2832731,"1","T"
"980000",118948,"3",2832731,"1","T"
"980000",118948,"4",2832731,"1","T"
"980000",118948,"5",2832731,"1","T"
"980070",118948,"1",2832731,"1","T"
"980070",118948,"2",2832731,"1","T"
"980070",118948,"3",2832731,"1","T"
"980070",118948,"4",2832731,"1","T"
"980070",118948,"5",2832731,"1","T"
"900030",20291,"1",2832732,"1",
"900030",20291,"2",2832732,"1",
"900030",20291,"3",2832732,"1",
"900030",20291,"4",2832732,"1",
"900030",20291,"5",2832732,"1",
"900180",247,"1",2832732,"1",
"900180",21744,"2",2832732,"1",
"900180",17796,"3",2832732,"1",
"900180",1809,"4",2832732,"1",
"900180",4478,"5",2832732,"1",
"900200",60000,"1",2832732,"1",
"900200",60000,"2",2832732,"1",
"900200",60000,"3",2832732,"1",
"900200",60000,"4",2832732,"1",
"900200",60000,"5",2832732,"1",
"980000",80538,"1",2832732,"1",
"980000",102035,"2",2832732,"1",
"980000",98087,"3",2832732,"1",
"980000",82100,"4",2832732,"1",
"980000",84769,"5",2832732,"1",
"980070",80538,"1",2832732,"1",
"980070",102035,"2",2832732,"1",
"980070",98087,"3",2832732,"1",
"980070",82100,"4",2832732,"1",
"980070",84769,"5",2832732,"1",
"900030",8759,"1",2832762,"1",
"900030",8435,"2",2832762,"1",
"900030",8807,"3",2832762,"1",
"900030",8999,"4",2832762,"1",
"900030",7295,"5",2832762,"1",
"900170",3664,"1",2832762,"1",
"900170",3681,"2",2832762,"1",
"900170",3475,"3",2832762,"1",
"900170",3548,"4",2832762,"1",
"900170",3800,"5",2832762,"1",
"900180",1090,"1",2832762,"1",
"900180",1198,"2",2832762,"1",
"900180",1728,"3",2832762,"1",
"900180",1201,"4",2832762,"1",
"900180",1175,"5",2832762,"1",
"980000",13513,"1",2832762,"1",
"980000",13314,"2",2832762,"1",
"980000",14010,"3",2832762,"1",
"980000",13748,"4",2832762,"1",
"980000",12270,"5",2832762,"1",
"980070",13513,"1",2832762,"1",
"980070",13314,"2",2832762,"1",
"980070",14010,"3",2832762,"1",
"980070",13748,"4",2832762,"1",
"980070",12270,"5",2832762,"1",
"900000",39287,"1",2832802,"1",
"900000",77459,"2",2832802,"1",
"900000",86787,"3",2832802,"1",
"900000",48745,"4",2832802,"1",
"900000",90064,"5",2832802,"1",
"980000",39287,"1",2832802,"1",
"980000",77459,"2",2832802,"1",
"980000",86787,"3",2832802,"1",
"980000",48745,"4",2832802,"1",
"980000",90064,"5",2832802,"1",
"980070",39287,"1",2832802,"1",
"980070",77459,"2",2832802,"1",
"980070",86787,"3",2832802,"1",
"980070",48745,"4",2832802,"1",
"980070",90064,"5",2832802,"1",
"900000",32000,"1",2832811,"1",
"900000",32000,"2",2832811,"1",
"900000",32000,"3",2832811,"1",
"900000",32000,"4",2832811,"1",
"900000",32000,"5",2832811,"1",
"980000",32000,"1",2832811,"1",
"980000",32000,"2",2832811,"1",
"980000",32000,"3",2832811,"1",
"980000",32000,"4",2832811,"1",
"980000",32000,"5",2832811,"1",
"980070",34300,"1",2832811,"1",
"980070",34300,"2",2832811,"1",
"980070",34300,"3",2832811,"1",
"980070",34300,"4",2832811,"1",
"980070",34300,"5",2832811,"1",
"900000",32000,"1",2832812,"1",
"900000",32000,"2",2832812,"1",
"900000",32000,"3",2832812,"1",
"900000",32000,"4",2832812,"1",
"900000",32000,"5",2832812,"1",
"980000",32000,"1",2832812,"1",
"980000",32000,"2",2832812,"1",
"980000",32000,"3",2832812,"1",
"980000",32000,"4",2832812,"1",
"980000",32000,"5",2832812,"1",
"980070",34300,"1",2832812,"1",
"980070",34300,"2",2832812,"1",
"980070",34300,"3",2832812,"1",
"980070",34300,"4",2832812,"1",
"980070",34300,"5",2832812,"1",
"900000",40000,"1",2832822,"1",
"900000",40000,"2",2832822,"1",
"900000",40000,"3",2832822,"1",
"900000",40000,"4",2832822,"1",
"900000",40000,"5",2832822,"1",
"980000",40000,"1",2832822,"1",
"980000",40000,"2",2832822,"1",
"980000",40000,"3",2832822,"1",
"980000",40000,"4",2832822,"1",
"980000",40000,"5",2832822,"1",
"980070",40000,"1",2832822,"1",
"980070",40000,"2",2832822,"1",
"980070",40000,"3",2832822,"1",
"980070",40000,"4",2832822,"1",
"980070",40000,"5",2832822,"1",
"900000",145000,"1",2832851,"1",
"900000",145000,"2",2832851,"1",
"900000",145000,"3",2832851,"1",
"900000",145000,"4",2832851,"1",
"900000",145000,"5",2832851,"1",
"900190",11663,"1",2832851,"1",
"900190",1797,"2",2832851,"1",
"900190",5375,"3",2832851,"1",
"900190",5374,"4",2832851,"1",
"900190",18405,"5",2832851,"1",
"980000",156663,"1",2832851,"1",
"980000",146797,"2",2832851,"1",
"980000",150375,"3",2832851,"1",
"980000",150374,"4",2832851,"1",
"980000",163405,"5",2832851,"1",
"980070",156663,"1",2832851,"1",
"980070",146797,"2",2832851,"1",
"980070",150375,"3",2832851,"1",
"980070",150374,"4",2832851,"1",
"980070",163405,"5",2832851,"1",
"900000",145000,"1",2832852,"1",
"900000",145000,"2",2832852,"1",
"900000",145000,"3",2832852,"1",
"900000",145000,"4",2832852,"1",
"900000",145000,"5",2832852,"1",
"900190",3548,"1",2832852,"1",
"900190",8027,"2",2832852,"1",
"900190",2393,"3",2832852,"1",
"900190",5386,"4",2832852,"1",
"900190",10200,"5",2832852,"1",
"980000",148548,"1",2832852,"1",
"980000",153027,"2",2832852,"1",
"980000",147393,"3",2832852,"1",
"980000",150386,"4",2832852,"1",
"980000",155200,"5",2832852,"1",
"980070",148548,"1",2832852,"1",
"980070",153027,"2",2832852,"1",
"980070",147393,"3",2832852,"1",
"980070",150386,"4",2832852,"1",
"980070",155200,"5",2832852,"1",
"900000",114630,"1",2832881,"1",
"900000",148157,"2",2832881,"1",
"900000",78408,"3",2832881,"1",
"900000",103079,"4",2832881,"1",
"900000",168796,"5",2832881,"1",
"980000",114630,"1",2832881,"1",
"980000",148157,"2",2832881,"1",
"980000",78408,"3",2832881,"1",
"980000",103079,"4",2832881,"1",
"980000",168796,"5",2832881,"1",
"980070",114630,"1",2832881,"1",
"980070",148157,"2",2832881,"1",
"980070",78408,"3",2832881,"1",
"980070",103079,"4",2832881,"1",
"980070",168796,"5",2832881,"1",
"900000",114377,"1",2832882,"1",
"900000",136815,"2",2832882,"1",
"900000",205617,"3",2832882,"1",
"900000",111361,"4",2832882,"1",
"900000",120679,"5",2832882,"1",
"980000",114377,"1",2832882,"1",
"980000",136815,"2",2832882,"1",
"980000",205617,"3",2832882,"1",
"980000",111361,"4",2832882,"1",
"980000",120679,"5",2832882,"1",
"980070",114377,"1",2832882,"1",
"980070",136815,"2",2832882,"1",
"980070",205617,"3",2832882,"1",
"980070",111361,"4",2832882,"1",
"980070",120679,"5",2832882,"1",
"900150",480,"1",2832931,"1",
"900150",1368,"2",2832931,"1",
"900150",2040,"3",2832931,"1",
"900150",300,"4",2832931,"1",
"900150",2004,"5",2832931,"1",
"980000",480,"1",2832931,"1",
"980000",1368,"2",2832931,"1",
"980000",2040,"3",2832931,"1",
"980000",300,"4",2832931,"1",
"980000",2004,"5",2832931,"1",
"980070",480,"1",2832931,"1",
"980070",1368,"2",2832931,"1",
"980070",2040,"3",2832931,"1",
"980070",300,"4",2832931,"1",
"980070",2004,"5",2832931,"1",
"900030",12732,"1",2832932,"1",
"900030",8340,"2",2832932,"1",
"900030",15684,"3",2832932,"1",
"900030",7284,"4",2832932,"1",
"900030",5184,"5",2832932,"1",
"900150",2184,"1",2832932,"1",
"900150",2616,"2",2832932,"1",
"900150",2052,"3",2832932,"1",
"900150",504,"4",2832932,"1",
"900150",204,"5",2832932,"1",
"980000",14916,"1",2832932,"1",
"980000",10956,"2",2832932,"1",
"980000",17736,"3",2832932,"1",
"980000",7788,"4",2832932,"1",
"980000",5388,"5",2832932,"1",
"980070",14916,"1",2832932,"1",
"980070",10956,"2",2832932,"1",
"980070",17736,"3",2832932,"1",
"980070",7788,"4",2832932,"1",
"980070",5388,"5",2832932,"1",
"900000",205487,"1",2832951,"1","T"
"900000",205487,"2",2832951,"1","T"
"900000",205487,"3",2832951,"1","T"
"900000",205487,"4",2832951,"1","T"
"900000",205487,"5",2832951,"1","T"
"980000",205487,"1",2832951,"1","T"
"980000",205487,"2",2832951,"1","T"
"980000",205487,"3",2832951,"1","T"
"980000",205487,"4",2832951,"1","T"
"980000",205487,"5",2832951,"1","T"
"980070",205487,"1",2832951,"1","T"
"980070",205487,"2",2832951,"1","T"
"980070",205487,"3",2832951,"1","T"
"980070",205487,"4",2832951,"1","T"
"980070",205487,"5",2832951,"1","T"
"900000",205487,"1",2832952,"1","T"
"900000",205487,"2",2832952,"1","T"
"900000",205487,"3",2832952,"1","T"
"900000",205487,"4",2832952,"1","T"
"900000",205487,"5",2832952,"1","T"
"980000",205487,"1",2832952,"1","T"
"980000",205487,"2",2832952,"1","T"
"980000",205487,"3",2832952,"1","T"
"980000",205487,"4",2832952,"1","T"
"980000",205487,"5",2832952,"1","T"
"980070",205487,"1",2832952,"1","T"
"980070",205487,"2",2832952,"1","T"
"980070",205487,"3",2832952,"1","T"
"980070",205487,"4",2832952,"1","T"
"980070",205487,"5",2832952,"1","T"
"900000",22823,"1",2832971,"1",
"900000",8361,"2",2832971,"1",
"900000",20124,"3",2832971,"1",
"900000",12455,"4",2832971,"1",
"900000",10108,"5",2832971,"1",
"980000",22823,"1",2832971,"1",
"980000",8361,"2",2832971,"1",
"980000",20124,"3",2832971,"1",
"980000",12455,"4",2832971,"1",
"980000",10108,"5",2832971,"1",
"980070",22823,"1",2832971,"1",
"980070",8361,"2",2832971,"1",
"980070",20124,"3",2832971,"1",
"980070",12455,"4",2832971,"1",
"980070",10108,"5",2832971,"1",
"900000",35427,"1",2832972,"1",
"900000",55556,"2",2832972,"1",
"900000",1533,"3",2832972,"1",
"900000",2419,"4",2832972,"1",
"900000",42365,"5",2832972,"1",
"980000",35427,"1",2832972,"1",
"980000",55556,"2",2832972,"1",
"980000",1533,"3",2832972,"1",
"980000",2419,"4",2832972,"1",
"980000",42365,"5",2832972,"1",
"980070",35427,"1",2832972,"1",
"980070",55556,"2",2832972,"1",
"980070",1533,"3",2832972,"1",
"980070",2419,"4",2832972,"1",
"980070",42365,"5",2832972,"1",
"900030",9120,"1",2833001,"1",
"900030",9120,"2",2833001,"1",
"900030",9120,"3",2833001,"1",
"900030",9120,"4",2833001,"1",
"900030",9120,"5",2833001,"1",
"900150",384,"1",2833001,"1",
"900150",384,"2",2833001,"1",
"900150",384,"3",2833001,"1",
"900150",384,"4",2833001,"1",
"900150",384,"5",2833001,"1",
"980000",9504,"1",2833001,"1",
"980000",9504,"2",2833001,"1",
"980000",9504,"3",2833001,"1",
"980000",9504,"4",2833001,"1",
"980000",9504,"5",2833001,"1",
"980070",9504,"1",2833001,"1",
"980070",9504,"2",2833001,"1",
"980070",9504,"3",2833001,"1",
"980070",9504,"4",2833001,"1",
"980070",9504,"5",2833001,"1",
"900030",9120,"1",2833002,"1",
"900030",9120,"2",2833002,"1",
"900030",9120,"3",2833002,"1",
"900030",9120,"4",2833002,"1",
"900030",9120,"5",2833002,"1",
"900150",384,"1",2833002,"1",
"900150",384,"2",2833002,"1",
"900150",384,"3",2833002,"1",
"900150",384,"4",2833002,"1",
"900150",384,"5",2833002,"1",
"980000",9504,"1",2833002,"1",
"980000",9504,"2",2833002,"1",
"980000",9504,"3",2833002,"1",
"980000",9504,"4",2833002,"1",
"980000",9504,"5",2833002,"1",
"980070",9504,"1",2833002,"1",
"980070",9504,"2",2833002,"1",
"980070",9504,"3",2833002,"1",
"980070",9504,"4",2833002,"1",
"980070",9504,"5",2833002,"1",
"900000",60000,"1",2833022,"1",
"900000",60000,"2",2833022,"1",
"900000",60000,"3",2833022,"1",
"900000",60000,"4",2833022,"1",
"900000",60000,"5",2833022,"1",
"950002",6100,"1",2833022,"1",
"950002",6100,"2",2833022,"1",
"950002",6100,"3",2833022,"1",
"950002",6100,"4",2833022,"1",
"950002",6100,"5",2833022,"1",
"950012",1821,"1",2833022,"1",
"950012",1821,"2",2833022,"1",
"950012",1821,"3",2833022,"1",
"950012",1821,"4",2833022,"1",
"950012",1821,"5",2833022,"1",
"980000",60000,"1",2833022,"1",
"980000",60000,"2",2833022,"1",
"980000",60000,"3",2833022,"1",
"980000",60000,"4",2833022,"1",
"980000",60000,"5",2833022,"1",
"980070",52979,"1",2833022,"1",
"980070",52979,"2",2833022,"1",
"980070",52979,"3",2833022,"1",
"980070",52979,"4",2833022,"1",
"980070",52979,"5",2833022,"1",
"900000",14000,"1",2833041,"1",
"900000",14000,"2",2833041,"1",
"900000",14000,"3",2833041,"1",
"900000",14000,"4",2833041,"1",
"900000",14000,"5",2833041,"1",
"900030",7200,"1",2833041,"1",
"900030",7200,"2",2833041,"1",
"900030",7200,"3",2833041,"1",
"900030",7200,"4",2833041,"1",
"900030",7200,"5",2833041,"1",
"900170",340,"1",2833041,"1",
"900170",340,"2",2833041,"1",
"900170",340,"3",2833041,"1",
"900170",340,"4",2833041,"1",
"900170",340,"5",2833041,"1",
"980000",21540,"1",2833041,"1",
"980000",21540,"2",2833041,"1",
"980000",21540,"3",2833041,"1",
"980000",21540,"4",2833041,"1",
"980000",21540,"5",2833041,"1",
"980070",23840,"1",2833041,"1",
"980070",23840,"2",2833041,"1",
"980070",23840,"3",2833041,"1",
"980070",23840,"4",2833041,"1",
"980070",23840,"5",2833041,"1",
"900000",14000,"1",2833042,"1",
"900000",14000,"2",2833042,"1",
"900000",14000,"3",2833042,"1",
"900000",14000,"4",2833042,"1",
"900000",14000,"5",2833042,"1",
"900030",7200,"1",2833042,"1",
"900030",7200,"2",2833042,"1",
"900030",7200,"3",2833042,"1",
"900030",7200,"4",2833042,"1",
"900030",7200,"5",2833042,"1",
"900170",340,"1",2833042,"1",
"900170",340,"2",2833042,"1",
"900170",340,"3",2833042,"1",
"900170",340,"4",2833042,"1",
"900170",340,"5",2833042,"1",
"980000",21540,"1",2833042,"1",
"980000",21540,"2",2833042,"1",
"980000",21540,"3",2833042,"1",
"980000",21540,"4",2833042,"1",
"980000",21540,"5",2833042,"1",
"980070",23840,"1",2833042,"1",
"980070",23840,"2",2833042,"1",
"980070",23840,"3",2833042,"1",
"980070",23840,"4",2833042,"1",
"980070",23840,"5",2833042,"1",
"900000",50795,"1",2833051,"1",
"900000",52043,"2",2833051,"1",
"900000",54475,"3",2833051,"1",
"900000",7499,"4",2833051,"1",
"900000",3016,"5",2833051,"1",
"900160",1,"1",2833051,"1",
"900160",1,"2",2833051,"1",
"900160",1,"3",2833051,"1",
"900160",1,"4",2833051,"1",
"900160",1,"5",2833051,"1",
"980000",50796,"1",2833051,"1",
"980000",52044,"2",2833051,"1",
"980000",54476,"3",2833051,"1",
"980000",7500,"4",2833051,"1",
"980000",3017,"5",2833051,"1",
"980070",50796,"1",2833051,"1",
"980070",52044,"2",2833051,"1",
"980070",54476,"3",2833051,"1",
"980070",7500,"4",2833051,"1",
"980070",3017,"5",2833051,"1",
"900000",51286,"1",2833052,"1",
"900000",33158,"2",2833052,"1",
"900000",12344,"3",2833052,"1",
"900000",74696,"4",2833052,"1",
"900000",16306,"5",2833052,"1",
"900160",1,"1",2833052,"1",
"900160",1,"2",2833052,"1",
"900160",1,"3",2833052,"1",
"900160",1,"4",2833052,"1",
"900160",1,"5",2833052,"1",
"980000",51287,"1",2833052,"1",
"980000",33159,"2",2833052,"1",
"980000",12345,"3",2833052,"1",
"980000",74697,"4",2833052,"1",
"980000",16307,"5",2833052,"1",
"980070",51287,"1",2833052,"1",
"980070",33159,"2",2833052,"1",
"980070",12345,"3",2833052,"1",
"980070",74697,"4",2833052,"1",
"980070",16307,"5",2833052,"1",
"800940",7956,"1",2833061,"1",
"800940",7956,"2",2833061,"1",
"800940",7956,"3",2833061,"1",
"800940",7956,"4",2833061,"1",
"800940",7956,"5",2833061,"1",
"900000",124800,"1",2833061,"1",
"900000",124800,"2",2833061,"1",
"900000",124800,"3",2833061,"1",
"900000",124800,"4",2833061,"1",
"900000",124800,"5",2833061,"1",
"900160",4000,"1",2833061,"1",
"900160",4000,"2",2833061,"1",
"900160",4000,"3",2833061,"1",
"900160",4000,"4",2833061,"1",
"900160",4000,"5",2833061,"1",
"900180",107,"1",2833061,"1",
"900180",89,"2",2833061,"1",
"900180",123,"3",2833061,"1",
"900180",144,"4",2833061,"1",
"900180",66,"5",2833061,"1",
"980000",128907,"1",2833061,"1",
"980000",128889,"2",2833061,"1",
"980000",128923,"3",2833061,"1",
"980000",128944,"4",2833061,"1",
"980000",128866,"5",2833061,"1",
"980070",132607,"1",2833061,"1",
"980070",132589,"2",2833061,"1",
"980070",132623,"3",2833061,"1",
"980070",132644,"4",2833061,"1",
"980070",132566,"5",2833061,"1",
"800940",7956,"1",2833062,"1",
"800940",7956,"2",2833062,"1",
"800940",7956,"3",2833062,"1",
"800940",7956,"4",2833062,"1",
"800940",7956,"5",2833062,"1",
"900000",124800,"1",2833062,"1",
"900000",124800,"2",2833062,"1",
"900000",124800,"3",2833062,"1",
"900000",124800,"4",2833062,"1",
"900000",124800,"5",2833062,"1",
"900160",4000,"1",2833062,"1",
"900160",4000,"2",2833062,"1",
"900160",4000,"3",2833062,"1",
"900160",4000,"4",2833062,"1",
"900160",4000,"5",2833062,"1",
"900180",42,"1",2833062,"1",
"900180",133,"2",2833062,"1",
"900180",31,"3",2833062,"1",
"900180",91,"4",2833062,"1",
"900180",240,"5",2833062,"1",
"980000",128842,"1",2833062,"1",
"980000",128933,"2",2833062,"1",
"980000",128831,"3",2833062,"1",
"980000",128891,"4",2833062,"1",
"980000",129040,"5",2833062,"1",
"980070",132542,"1",2833062,"1",
"980070",132633,"2",2833062,"1",
"980070",132531,"3",2833062,"1",
"980070",132591,"4",2833062,"1",
"980070",132740,"5",2833062,"1",
"900000",137500,"1",2833071,"1",
"900000",137500,"2",2833071,"1",
"900000",137500,"3",2833071,"1",
"900000",137500,"4",2833071,"1",
"900000",137500,"5",2833071,"1",
"900030",10067,"1",2833071,"1",
"900030",8099,"2",2833071,"1",
"900030",12131,"3",2833071,"1",
"900030",15371,"4",2833071,"1",
"900030",16403,"5",2833071,"1",
"980000",147567,"1",2833071,"1",
"980000",145599,"2",2833071,"1",
"980000",149631,"3",2833071,"1",
"980000",152871,"4",2833071,"1",
"980000",153903,"5",2833071,"1",
"980070",147567,"1",2833071,"1",
"980070",145599,"2",2833071,"1",
"980070",149631,"3",2833071,"1",
"980070",152871,"4",2833071,"1",
"980070",153903,"5",2833071,"1",
"900000",137500,"1",2833072,"1",
"900000",137500,"2",2833072,"1",
"900000",137500,"3",2833072,"1",
"900000",137500,"4",2833072,"1",
"900000",137500,"5",2833072,"1",
"900030",22079,"1",2833072,"1",
"900030",9887,"2",2833072,"1",
"900030",18395,"3",2833072,"1",
"900030",14807,"4",2833072,"1",
"900030",13043,"5",2833072,"1",
"980000",159579,"1",2833072,"1",
"980000",147387,"2",2833072,"1",
"980000",155895,"3",2833072,"1",
"980000",152307,"4",2833072,"1",
"980000",150543,"5",2833072,"1",
"980070",159579,"1",2833072,"1",
"980070",147387,"2",2833072,"1",
"980070",155895,"3",2833072,"1",
"980070",152307,"4",2833072,"1",
"980070",150543,"5",2833072,"1",
"900000",70000,"1",2833091,"1",
"900000",70000,"2",2833091,"1",
"900000",70000,"3",2833091,"1",
"900000",70000,"4",2833091,"1",
"900000",70000,"5",2833091,"1",
"900090",8400,"1",2833091,"1",
"900090",8400,"2",2833091,"1",
"900090",8400,"3",2833091,"1",
"900090",8400,"4",2833091,"1",
"900090",8400,"5",2833091,"1",
"900150",10080,"1",2833091,"1",
"900150",10080,"2",2833091,"1",
"900150",10080,"3",2833091,"1",
"900150",10080,"4",2833091,"1",
"900150",10080,"5",2833091,"1",
"980000",88480,"1",2833091,"1",
"980000",88480,"2",2833091,"1",
"980000",88480,"3",2833091,"1",
"980000",88480,"4",2833091,"1",
"980000",88480,"5",2833091,"1",
"980070",88480,"1",2833091,"1",
"980070",88480,"2",2833091,"1",
"980070",88480,"3",2833091,"1",
"980070",88480,"4",2833091,"1",
