"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","QFCD3MCX","QFCD_MCX"
"20142",2761793,28,0,"1",13,"D"
"20142",2761813,66,0,"1",.,"A"
"20142",2761833,23,0,"1",.,"A"
"20142",2761843,73,0,"1",.,"A"
"20142",2761853,33,0,"1",50,"D"
"20142",2761873,52,0,"1",.,"A"
"20142",2761893,22,0,"1",.,"A"
"20142",2761933,35,0,"1",.,"A"
"20142",2761993,38,0,"1",.,"A"
"20142",2762023,24,0,"1",.,"A"
"20142",2762043,30,0,"1",.,"A"
"20142",2762053,50,0,"1",.,"A"
"20142",2762063,52,0,"1",.,"A"
"20142",2762073,19,0,"1",.,"A"
"20142",2762103,48,0,"1",.,"A"
"20142",2762113,45,0,"1",.,"A"
"20142",2762123,15,0,"1",.,"A"
"20142",2762143,31,0,"1",.,"A"
"20142",2762153,12,0,"1",.,"A"
"20142",2762163,22,0,"1",.,"A"
"20142",2762173,42,0,"1",.,"A"
"20142",2762253,34,0,"1",.,"A"
"20142",2762263,35,0,"1",.,"A"
"20142",2762283,20,0,"1",6,"D"
"20142",2762293,26,0,"1",.,"A"
"20142",2762323,28,0,"1",.,"A"
"20142",2762343,34,0,"1",.,"A"
"20142",2762393,28,0,"1",.,"A"
"20142",2762423,47,0,"1",45,"D"
"20142",2762454,23,0,"1",.,"A"
"20142",2762463,15,0,"1",.,"A"
"20142",2762483,31,0,"1",.,"A"
"20142",2762503,23,0,"1",.,"A"
"20142",2762533,30,0,"1",.,"A"
"20142",2762573,13,0,"1",.,"A"
"20142",2762613,15,0,"1",.,"A"
"20142",2762623,24,0,"1",10,"D"
"20142",2762643,32,0,"1",.,"A"
"20142",2762663,48,0,"1",.,"A"
"20142",2762683,24,0,"1",.,"A"
"20142",2762703,8,0,"1",.,"A"
"20142",2762743,9,0,"1",.,"A"
"20142",2762763,18,0,"1",.,"A"
"20142",2762783,23,0,"1",.,"A"
"20142",2762793,45,0,"1",.,"A"
"20142",2762813,40,0,"1",.,"A"
"20142",2762833,69,0,"1",.,"A"
"20142",2762843,45,0,"1",.,"A"
"20142",2762863,59,0,"1",.,"A"
"20142",2762893,79,0,"1",.,"A"
"20142",2762943,10,0,"1",.,"A"
"20142",2762953,9,0,"1",.,"A"
"20142",2762963,32,0,"1",.,"A"
"20142",2762973,48,0,"1",.,"A"
"20142",2763013,36,0,"1",.,"A"
"20142",2763035,16,0,"1",.,"A"
"20142",2763063,18,0,"1",.,"A"
"20142",2763113,24,0,"1",.,"A"
"20142",2763133,31,0,"1",.,"A"
"20142",2763153,34,0,"1",700,"D"
"20142",2763213,30,0,"1",.,"A"
"20142",2763253,30,0,"1",.,"A"
"20142",2763293,20,0,"1",.,"A"
"20142",2763303,17,0,"1",.,"A"
"20142",2763313,33,0,"1",.,"A"
"20142",2763343,26,0,"1",.,"A"
"20142",2763383,48,0,"1",.,"A"
"20142",2763393,45,0,"1",.,"A"
"20142",2763413,30,0,"1",.,"A"
"20142",2763423,29,0,"1",.,"A"
"20142",2763483,14,0,"1",.,"A"
"20142",2763523,10,0,"1",.,"A"
"20142",2763563,37,0,"1",.,"A"
"20142",2763623,32,0,"1",.,"A"
"20142",2763633,85,0,"1",.,"A"
"20142",2763643,30,0,"1",.,"A"
"20142",2763653,59,0,"1",.,"A"
"20142",2763683,14,0,"1",.,"A"
"20142",2763713,30,0,"1",.,"A"
"20142",2763723,31,0,"1",.,"A"
"20142",2763733,25,0,"1",.,"A"
"20142",2763773,25,0,"1",.,"A"
"20142",2763833,12,0,"1",.,"A"
"20142",2763843,63,0,"1",.,"A"
"20142",2763863,5,0,"1",.,"A"
"20142",2763873,46,0,"1",.,"A"
"20142",2763923,31,0,"1",.,"A"
"20142",2763933,29,0,"1",.,"A"
"20142",2763955,25,0,"1",.,"A"
"20142",2763965,20,0,"1",.,"A"
"20142",2763983,8,0,"1",.,"A"
"20142",2764003,41,0,"1",.,"A"
"20142",2764023,22,0,"1",.,"A"
"20142",2764033,47,0,"1",.,"A"
"20142",2764053,20,0,"1",.,"A"
"20142",2764063,22,0,"1",20,"D"
"20142",2764093,12,0,"1",.,"A"
"20142",2764103,23,0,"1",.,"A"
"20142",2764173,33,0,"1",.,"A"
"20142",2764183,16,0,"1",.,"A"
"20142",2764193,28,0,"1",.,"A"
"20142",2764203,21,0,"1",.,"A"
"20142",2764213,50,0,"1",.,"A"
"20142",2764223,39,0,"1",.,"A"
"20142",2764233,24,0,"1",.,"A"
"20142",2764313,13,0,"1",.,"A"
"20142",2764343,30,0,"1",.,"A"
"20142",2764363,15,0,"1",.,"A"
"20142",2764403,26,0,"1",.,"A"
"20142",2764423,42,0,"1",.,"A"
"20142",2764453,41,0,"1",.,"A"
"20142",2764463,14,0,"1",.,"A"
"20142",2764473,23,0,"1",.,"A"
"20142",2764503,10,0,"1",.,"A"
"20142",2764513,64,0,"1",.,"A"
"20142",2764543,25,0,"1",40,"D"
"20142",2764573,17,0,"1",.,"A"
"20142",2764583,35,0,"1",.,"A"
"20142",2764593,16,0,"1",.,"A"
"20142",2764603,35,0,"1",.,"A"
"20142",2764643,29,0,"1",.,"A"
"20142",2764653,32,0,"1",.,"A"
"20142",2764663,37,0,"1",.,"A"
"20142",2764683,15,0,"1",.,"A"
"20142",2764713,79,0,"1",.,"A"
"20142",2764723,16,0,"1",.,"A"
"20142",2764733,33,0,"1",.,"A"
"20142",2764743,15,0,"1",.,"A"
"20142",2764753,46,0,"1",.,"A"
"20142",2764773,24,0,"1",.,"A"
"20142",2764783,22,0,"1",.,"A"
"20142",2764793,38,0,"1",.,"A"
"20142",2764803,20,0,"1",.,"A"
"20142",2764823,40,0,"1",.,"A"
"20142",2764853,25,0,"1",.,"A"
"20142",2764883,20,0,"1",.,"A"
"20142",2764903,34,0,"1",.,"A"
"20142",2764933,15,0,"1",.,"A"
"20142",2764943,60,0,"1",.,"A"
"20142",2764963,43,0,"1",.,"A"
"20142",2764993,19,0,"1",.,"A"
"20142",2765013,21,0,"1",.,"A"
"20142",2765023,26,0,"1",.,"A"
"20142",2765033,13,0,"1",.,"A"
"20142",2765053,54,0,"1",.,"A"
"20142",2765063,14,0,"1",.,"A"
"20142",2765113,27,0,"1",.,"A"
"20142",2765123,28,0,"1",.,"A"
"20142",2765143,13,0,"1",.,"A"
"20142",2765153,15,0,"1",30,"D"
"20142",2765173,54,0,"1",.,"A"
"20142",2765223,35,0,"1",100,"D"
"20142",2765253,16,0,"1",.,"A"
"20142",2765303,22,0,"1",.,"A"
"20142",2765313,29,0,"1",32,"D"
"20142",2765343,42,0,"1",.,"A"
"20142",2765373,23,0,"1",.,"A"
"20142",2765403,35,0,"1",.,"A"
"20142",2765413,29,0,"1",.,"A"
"20142",2765423,27,0,"1",.,"A"
"20142",2765453,19,0,"1",.,"A"
"20142",2765473,23,0,"1",.,"A"
"20142",2765483,32,0,"1",.,"A"
"20142",2765493,28,0,"1",.,"A"
"20142",2765513,23,0,"1",.,"A"
"20142",2765533,13,0,"1",.,"A"
"20142",2765553,53,0,"1",.,"A"
"20142",2765563,40,0,"1",.,"A"
"20142",2765583,47,0,"1",30,"D"
"20142",2765603,18,0,"1",.,"A"
"20142",2765613,16,0,"1",.,"A"
"20142",2765624,34,0,"1",.,"A"
"20142",2765633,25,0,"1",.,"A"
"20142",2765643,53,0,"1",.,"A"
"20142",2765653,46,0,"1",.,"A"
"20142",2765673,27,0,"1",.,"A"
"20142",2765683,36,0,"1",.,"A"
"20142",2765763,48,0,"1",.,"A"
"20142",2765793,20,0,"1",.,"A"
"20142",2765803,25,0,"1",.,"A"
"20142",2765813,21,0,"1",.,"A"
"20142",2765833,17,0,"1",.,"A"
"20142",2765903,20,0,"1",90,"D"
"20142",2765943,42,0,"1",.,"A"
"20142",2765953,44,0,"1",.,"A"
"20142",2765963,11,0,"1",.,"A"
"20142",2765993,32,0,"1",.,"A"
"20142",2766023,20,0,"1",.,"A"
"20142",2766043,23,0,"1",.,"A"
"20142",2766083,22,0,"1",.,"A"
"20142",2766093,13,0,"1",.,"A"
"20142",2766133,25,0,"1",.,"A"
"20142",2766143,99,0,"1",.,"A"
"20142",2766153,34,0,"1",.,"A"
"20142",2766193,18,0,"1",.,"A"
"20142",2766223,28,0,"1",.,"A"
"20142",2766283,25,0,"1",.,"A"
"20142",2766303,44,0,"1",.,"A"
"20142",2766313,23,0,"1",.,"A"
"20142",2766323,21,0,"1",.,"A"
"20142",2766333,26,0,"1",.,"A"
"20142",2766353,28,0,"1",.,"A"
"20142",2766373,21,0,"1",.,"A"
"20142",2766393,18,0,"1",.,"A"
"20142",2766403,25,0,"1",.,"A"
"20142",2766413,21,0,"1",.,"A"
"20142",2766423,19,0,"1",.,"A"
"20142",2766443,16,0,"1",.,"A"
"20142",2766493,28,0,"1",.,"A"
"20142",2766503,26,0,"1",.,"A"
"20142",2766513,35,0,"1",.,"A"
"20142",2766543,14,0,"1",.,"A"
"20142",2766553,18,0,"1",.,"A"
"20142",2766563,19,0,"1",.,"A"
"20142",2766583,27,0,"1",.,"A"
"20142",2766593,31,0,"1",.,"A"
"20142",2766623,15,0,"1",.,"A"
"20142",2766634,55,0,"1",.,"A"
"20142",2766643,43,0,"1",.,"A"
"20142",2766663,8,0,"1",.,"A"
"20142",2766673,59,0,"1",.,"A"
"20142",2766683,6,0,"1",.,"A"
"20142",2766733,22,0,"1",20,"D"
"20142",2766753,23,0,"1",.,"A"
"20142",2766783,40,0,"1",.,"A"
"20142",2766813,31,0,"1",30,"D"
"20142",2766823,41,0,"1",.,"A"
"20142",2766833,12,0,"1",.,"A"
"20142",2766843,16,0,"1",.,"A"
"20142",2766853,27,0,"1",.,"A"
"20142",2766873,16,0,"1",.,"A"
"20142",2766893,21,0,"1",.,"A"
"20142",2766913,21,0,"1",.,"A"
"20142",2766923,35,0,"1",.,"A"
"20142",2766953,31,0,"1",.,"A"
"20142",2766973,14,0,"1",.,"A"
"20142",2766993,44,0,"1",.,"A"
"20142",2767003,22,0,"1",.,"A"
"20142",2767034,13,0,"1",.,"A"
"20142",2767073,38,0,"1",.,"A"
"20142",2767083,25,0,"1",.,"A"
"20142",2767093,38,0,"1",.,"A"
"20142",2767103,14,0,"1",.,"A"
"20142",2767123,28,0,"1",.,"A"
"20142",2767133,13,0,"1",.,"A"
"20142",2767143,26,0,"1",.,"A"
"20142",2767183,49,0,"1",.,"A"
"20142",2767193,8,0,"1",.,"A"
"20142",2767203,22,0,"1",.,"A"
"20142",2767223,21,0,"1",.,"A"
"20142",2767243,50,0,"1",.,"A"
"20142",2767263,28,0,"1",.,"A"
"20142",2767283,44,0,"1",.,"A"
"20142",2767293,53,0,"1",.,"A"
"20142",2767323,30,0,"1",.,"A"
"20142",2767353,26,0,"1",.,"A"
"20142",2767363,53,0,"1",.,"A"
"20142",2767393,35,0,"1",.,"A"
"20142",2767403,19,0,"1",.,"A"
"20142",2767434,26,0,"1",.,"A"
"20142",2767455,5,0,"1",.,"A"
"20142",2767473,45,0,"1",.,"A"
"20142",2767483,26,0,"1",.,"A"
"20142",2767494,38,0,"1",.,"A"
"20142",2767503,39,0,"1",.,"A"
"20142",2767553,23,0,"1",.,"A"
"20142",2767603,26,0,"1",.,"A"
"20142",2767613,31,0,"1",.,"A"
"20142",2767623,42,0,"1",.,"A"
"20142",2767653,54,0,"1",.,"A"
"20142",2767673,19,0,"1",.,"A"
"20142",2767683,52,0,"1",.,"A"
"20142",2767694,40,0,"1",.,"A"
"20142",2767713,31,0,"1",.,"A"
"20142",2767753,38,0,"1",.,"A"
"20142",2767763,19,0,"1",.,"A"
"20142",2767773,31,0,"1",.,"A"
"20142",2767783,22,0,"1",.,"A"
"20142",2767803,22,0,"1",.,"A"
"20142",2767813,41,0,"1",.,"A"
"20142",2767823,24,0,"1",.,"A"
"20142",2767853,31,0,"1",.,"A"
"20142",2767863,11,0,"1",.,"A"
"20142",2767905,41,0,"1",.,"A"
"20142",2767913,20,0,"1",10,"D"
"20142",2767923,49,0,"1",.,"A"
"20142",2767943,13,0,"1",.,"A"
"20142",2767973,51,0,"1",.,"A"
"20142",2767993,26,0,"1",20,"D"
"20142",2768003,25,0,"1",.,"A"
"20142",2768023,18,0,"1",.,"A"
"20142",2768043,43,0,"1",.,"A"
"20142",2768063,32,0,"1",.,"A"
"20142",2768073,26,0,"1",.,"A"
"20142",2768083,27,0,"1",.,"A"
"20142",2768173,64,0,"1",0,"D"
"20142",2768193,38,0,"1",.,"A"
"20142",2768203,30,0,"1",.,"A"
"20142",2768233,15,0,"1",.,"A"
"20142",2768243,51,0,"1",.,"A"
"20142",2768253,7,0,"1",.,"A"
"20142",2768273,18,0,"1",4,"D"
"20142",2768283,20,0,"1",.,"A"
"20142",2768365,26,0,"1",.,"A"
"20142",2768373,10,0,"1",.,"A"
"20142",2768383,16,0,"1",.,"A"
"20142",2768413,9,0,"1",.,"A"
"20142",2768423,30,0,"1",.,"A"
"20142",2768443,30,0,"1",.,"A"
"20142",2768453,37,0,"1",.,"A"
"20142",2768543,12,0,"1",.,"A"
"20142",2768553,7,0,"1",.,"A"
"20142",2768583,21,0,"1",.,"A"
"20142",2768603,47,0,"1",.,"A"
"20142",2768613,43,0,"1",.,"A"
"20142",2768623,65,0,"1",.,"A"
"20142",2768653,20,0,"1",.,"A"
"20142",2768713,59,0,"1",.,"A"
"20142",2768723,14,0,"1",.,"A"
"20142",2768733,47,0,"1",.,"A"
"20142",2768763,22,0,"1",.,"A"
"20142",2768773,34,0,"1",.,"A"
"20142",2768783,16,0,"1",.,"A"
"20142",2768793,22,0,"1",.,"A"
"20142",2768813,32,0,"1",.,"A"
"20142",2768873,24,0,"1",.,"A"
"20142",2768883,53,0,"1",.,"A"
"20142",2768923,32,0,"1",.,"A"
"20142",2768963,26,0,"1",.,"A"
"20142",2768973,22,0,"1",.,"A"
"20142",2768993,38,0,"1",.,"A"
"20142",2769013,35,0,"1",.,"A"
"20142",2769063,29,0,"1",45,"D"
"20142",2769073,21,0,"1",.,"A"
"20142",2769123,23,0,"1",.,"A"
"20142",2769133,41,0,"1",.,"A"
"20142",2769163,23,0,"1",.,"A"
"20142",2769183,16,0,"1",.,"A"
"20142",2769193,41,0,"1",.,"A"
"20142",2769203,50,0,"1",.,"A"
"20142",2769213,12,0,"1",.,"A"
"20142",2769223,67,0,"1",.,"A"
"20142",2769243,43,0,"1",.,"A"
"20142",2769263,26,0,"1",.,"A"
"20142",2769303,20,0,"1",5,"D"
"20142",2769313,41,0,"1",.,"A"
"20142",2769333,39,0,"1",.,"A"
"20142",2769343,33,0,"1",.,"A"
"20142",2769353,71,0,"1",.,"A"
"20142",2769374,19,0,"1",.,"A"
"20142",2769403,28,0,"1",.,"A"
"20142",2769413,23,0,"1",.,"A"
"20142",2769433,43,0,"1",.,"A"
"20142",2769443,32,0,"1",.,"A"
"20142",2769453,38,0,"1",.,"A"
"20142",2769463,22,0,"1",.,"A"
"20142",2769473,27,0,"1",.,"A"
"20142",2769483,23,0,"1",.,"A"
"20142",2769493,17,0,"1",.,"A"
"20142",2769503,23,0,"1",.,"A"
"20142",2769523,16,0,"1",.,"A"
"20142",2769533,20,0,"1",40,"D"
"20142",2769543,84,0,"1",.,"A"
"20142",2769563,26,0,"1",.,"A"
"20142",2769593,21,0,"1",.,"A"
"20142",2769603,15,0,"1",.,"A"
"20142",2769613,51,0,"1",.,"A"
"20142",2769633,34,0,"1",.,"A"
"20142",2769643,21,0,"1",.,"A"
"20142",2769673,20,0,"1",30,"D"
"20142",2769685,16,0,"1",.,"A"
"20142",2769693,18,0,"1",.,"A"
"20142",2769703,40,0,"1",.,"A"
"20142",2769713,28,0,"1",.,"A"
"20142",2769723,47,0,"1",.,"A"
"20142",2769743,36,0,"1",.,"A"
"20142",2769783,13,0,"1",.,"A"
"20142",2769803,51,0,"1",.,"A"
"20142",2769813,36,0,"1",.,"A"
"20142",2769823,38,0,"1",.,"A"
"20142",2769863,38,0,"1",.,"A"
"20142",2769883,23,0,"1",.,"A"
"20142",2769953,12,0,"1",.,"A"
"20142",2769993,62,0,"1",.,"A"
"20142",2770003,14,0,"1",.,"A"
"20142",2770033,19,0,"1",.,"A"
"20142",2770043,16,0,"1",.,"A"
"20142",2770093,18,0,"1",.,"A"
"20142",2770103,29,0,"1",.,"A"
"20142",2770113,41,0,"1",.,"A"
"20142",2770133,56,0,"1",.,"A"
"20142",2770153,27,0,"1",.,"A"
"20142",2770203,25,0,"1",.,"A"
"20142",2770233,28,0,"1",.,"A"
"20142",2770263,11,0,"1",.,"A"
"20142",2770273,41,0,"1",.,"A"
"20142",2770293,30,0,"1",.,"A"
"20142",2770313,43,0,"1",.,"A"
"20142",2770323,33,0,"1",.,"A"
"20142",2770353,15,0,"1",.,"A"
"20142",2770363,15,0,"1",.,"A"
"20142",2770373,17,0,"1",.,"A"
"20142",2770423,21,0,"1",.,"A"
"20142",2770433,50,0,"1",.,"A"
"20142",2770453,25,0,"1",.,"A"
"20142",2770463,72,0,"1",.,"A"
"20142",2770473,19,0,"1",.,"A"
"20142",2770503,33,0,"1",.,"A"
"20142",2770513,12,0,"1",.,"A"
"20142",2770543,18,0,"1",.,"A"
"20142",2770554,33,0,"1",.,"A"
"20142",2770563,30,0,"1",.,"A"
"20142",2770573,27,0,"1",.,"A"
"20142",2770593,18,0,"1",.,"A"
"20142",2770603,7,0,"1",.,"A"
"20142",2770623,51,0,"1",.,"A"
"20142",2770643,50,0,"1",.,"A"
"20142",2770663,36,0,"1",.,"A"
"20142",2770683,37,0,"1",.,"A"
"20142",2770693,18,0,"1",.,"A"
"20142",2770703,17,0,"1",50,"D"
"20142",2770713,16,0,"1",.,"A"
"20142",2770753,34,0,"1",.,"A"
"20142",2770763,46,0,"1",.,"A"
"20142",2770793,55,0,"1",.,"A"
"20142",2770803,18,0,"1",.,"A"
"20142",2770813,18,0,"1",.,"A"
"20142",2770833,53,0,"1",.,"A"
"20142",2770843,25,0,"1",.,"A"
"20142",2770873,21,0,"1",100,"D"
"20142",2770883,17,0,"1",.,"A"
"20142",2770923,25,0,"1",.,"A"
"20142",2770953,31,0,"1",.,"A"
"20142",2770963,24,0,"1",.,"A"
"20142",2770993,13,0,"1",.,"A"
"20142",2771023,43,0,"1",.,"A"
"20142",2771053,36,0,"1",.,"A"
"20142",2771073,45,0,"1",.,"A"
"20142",2771083,16,0,"1",.,"A"
"20142",2771103,27,0,"1",.,"A"
"20142",2771123,52,0,"1",.,"A"
"20142",2771153,63,0,"1",.,"A"
"20142",2771203,26,0,"1",.,"A"
"20142",2771263,29,0,"1",.,"A"
"20142",2771283,40,0,"1",.,"A"
"20142",2771303,7,0,"1",.,"A"
"20142",2771413,30,0,"1",.,"A"
"20142",2771423,43,0,"1",.,"A"
"20142",2771443,7,0,"1",.,"A"
"20142",2771453,20,0,"1",.,"A"
"20142",2771463,15,0,"1",.,"A"
"20142",2771483,32,0,"1",.,"A"
"20142",2771493,92,0,"1",.,"A"
"20142",2771523,25,0,"1",.,"A"
"20142",2771543,18,0,"1",.,"A"
"20142",2771575,17,0,"1",.,"A"
"20142",2771583,27,0,"1",.,"A"
"20142",2771593,33,0,"1",.,"A"
"20142",2771643,52,0,"1",.,"A"
"20142",2771673,20,0,"1",.,"A"
"20142",2771693,28,0,"1",.,"A"
"20142",2771723,28,0,"1",.,"A"
"20142",2771733,17,0,"1",.,"A"
"20142",2771753,38,0,"1",.,"A"
"20142",2771773,21,0,"1",.,"A"
"20142",2771833,23,0,"1",.,"A"
"20142",2771893,29,0,"1",.,"A"
"20142",2771913,43,0,"1",.,"A"
"20142",2771933,17,0,"1",.,"A"
"20142",2771953,55,0,"1",.,"A"
"20142",2771963,21,0,"1",.,"A"
"20142",2771975,69,0,"1",.,"A"
"20142",2771983,34,0,"1",.,"A"
"20142",2772003,35,0,"1",.,"A"
"20142",2772013,34,0,"1",.,"A"
"20142",2772033,16,0,"1",.,"A"
"20142",2772043,14,0,"1",.,"A"
"20142",2772083,21,0,"1",.,"A"
"20142",2772093,18,0,"1",.,"A"
"20142",2772113,41,0,"1",.,"A"
"20142",2772133,45,0,"1",.,"A"
"20142",2772143,22,0,"1",.,"A"
"20142",2772163,32,0,"1",.,"A"
"20142",2772173,51,0,"1",.,"A"
"20142",2772213,23,0,"1",.,"A"
"20142",2772223,33,0,"1",.,"A"
"20142",2772273,30,0,"1",.,"A"
"20142",2772323,14,0,"1",.,"A"
"20142",2772333,31,0,"1",.,"A"
"20142",2772383,22,0,"1",.,"A"
"20142",2772403,34,0,"1",.,"A"
"20142",2772443,20,0,"1",.,"A"
"20142",2772463,24,0,"1",.,"A"
"20142",2772493,22,0,"1",.,"A"
"20142",2772503,38,0,"1",.,"A"
"20142",2772523,27,0,"1",.,"A"
"20142",2772583,8,0,"1",.,"A"
"20142",2772593,22,0,"1",.,"A"
"20142",2772613,22,0,"1",.,"A"
"20142",2772635,35,0,"1",.,"A"
"20142",2772673,15,0,"1",.,"A"
"20142",2772703,43,0,"1",.,"A"
"20142",2772713,42,0,"1",.,"A"
"20142",2772723,35,0,"1",.,"A"
"20142",2772773,23,0,"1",.,"A"
"20142",2772783,43,0,"1",.,"A"
"20142",2772813,23,0,"1",.,"A"
"20142",2772823,30,0,"1",.,"A"
"20142",2772833,28,0,"1",.,"A"
"20142",2772843,40,0,"1",.,"A"
"20142",2772853,28,0,"1",.,"A"
"20142",2772893,42,0,"1",20,"D"
"20142",2772913,44,0,"1",.,"A"
"20142",2772953,32,0,"1",.,"A"
"20142",2772963,70,0,"1",.,"A"
"20142",2772983,45,0,"1",.,"A"
"20142",2772993,20,0,"1",220,"D"
"20142",2773053,64,0,"1",.,"A"
"20142",2773093,14,0,"1",.,"A"
"20142",2773113,41,0,"1",.,"A"
"20142",2773133,18,0,"1",.,"A"
"20142",2773163,15,0,"1",.,"A"
"20142",2773173,83,0,"1",.,"A"
"20142",2773223,27,0,"1",.,"A"
"20142",2773233,55,0,"1",.,"A"
"20142",2773263,51,0,"1",.,"A"
"20142",2773313,13,0,"1",.,"A"
"20142",2773323,20,0,"1",.,"A"
"20142",2773353,41,0,"1",.,"A"
"20142",2773363,30,0,"1",.,"A"
"20142",2773373,72,0,"1",.,"A"
"20142",2773383,18,0,"1",.,"A"
"20142",2773413,40,0,"1",.,"A"
"20142",2773433,16,0,"1",10,"D"
"20142",2773503,19,0,"1",.,"A"
"20142",2773513,22,0,"1",.,"A"
"20142",2773533,18,0,"1",.,"A"
"20142",2773603,25,0,"1",0,"D"
"20142",2773623,80,0,"1",.,"A"
"20142",2773663,28,0,"1",.,"A"
"20142",2773673,36,0,"1",.,"A"
"20142",2773683,14,0,"1",.,"A"
"20142",2773693,40,0,"1",.,"A"
"20142",2773703,38,0,"1",.,"A"
"20142",2773713,56,0,"1",.,"A"
"20142",2773763,20,0,"1",.,"A"
"20142",2773773,49,0,"1",.,"A"
"20142",2773783,19,0,"1",.,"A"
"20142",2773813,21,0,"1",.,"A"
"20142",2773823,16,0,"1",.,"A"
"20142",2773833,36,0,"1",.,"A"
"20142",2773843,44,0,"1",.,"A"
"20142",2773853,47,0,"1",.,"A"
"20142",2773863,36,0,"1",.,"A"
"20142",2773883,55,0,"1",.,"A"
"20142",2773893,21,0,"1",.,"A"
"20142",2773903,26,0,"1",.,"A"
"20142",2773943,31,0,"1",.,"A"
"20142",2773953,13,0,"1",.,"A"
"20142",2773963,24,0,"1",.,"A"
"20142",2773973,51,0,"1",0,"D"
"20142",2773983,14,0,"1",.,"A"
"20142",2774023,21,0,"1",.,"A"
"20142",2774043,10,0,"1",.,"A"
"20142",2774053,33,0,"1",.,"A"
"20142",2774063,25,0,"1",.,"A"
"20142",2774073,40,0,"1",.,"A"
"20142",2774103,27,0,"1",.,"A"
"20142",2774113,27,0,"1",.,"A"
"20142",2774123,46,0,"1",.,"A"
"20142",2774133,20,0,"1",.,"A"
"20142",2774143,62,0,"1",.,"A"
"20142",2774163,34,0,"1",.,"A"
"20142",2774183,17,0,"1",.,"A"
"20142",2774233,51,0,"1",.,"A"
"20142",2774263,50,0,"1",.,"A"
"20142",2774293,65,0,"1",.,"A"
"20142",2774303,27,0,"1",30,"D"
"20142",2774323,23,0,"1",.,"A"
"20142",2774333,29,0,"1",.,"A"
"20142",2774343,26,0,"1",.,"A"
"20142",2774353,41,0,"1",.,"A"
"20142",2774363,20,0,"1",.,"A"
"20142",2774405,31,0,"1",.,"A"
"20142",2774413,38,0,"1",200,"D"
"20142",2774443,20,0,"1",.,"A"
"20142",2774463,90,0,"1",.,"A"
"20142",2774483,24,0,"1",.,"A"
"20142",2774503,22,0,"1",.,"A"
"20142",2774513,18,0,"1",.,"A"
"20142",2774543,23,0,"1",.,"A"
"20142",2774553,70,0,"1",.,"A"
"20142",2774573,65,0,"1",.,"A"
"20142",2774583,33,0,"1",.,"A"
"20142",2774593,8,0,"1",.,"A"
"20142",2774603,28,0,"1",.,"A"
"20142",2774623,32,0,"1",.,"A"
"20142",2774643,52,0,"1",.,"A"
"20142",2774653,18,0,"1",.,"A"
"20142",2774683,24,0,"1",.,"A"
"20142",2774693,11,0,"1",.,"A"
"20142",2774713,36,0,"1",.,"A"
"20142",2774743,50,0,"1",.,"A"
"20142",2774763,13,0,"1",.,"A"
"20142",2774773,12,0,"1",.,"A"
"20142",2774793,30,0,"1",.,"A"
"20142",2774803,29,0,"1",.,"A"
"20142",2774823,23,0,"1",.,"A"
"20142",2774843,32,0,"1",.,"A"
"20142",2774853,8,0,"1",.,"A"
"20142",2774863,51,0,"1",.,"A"
"20142",2774893,20,0,"1",.,"A"
"20142",2774903,41,0,"1",.,"A"
"20142",2774923,20,0,"1",.,"A"
"20142",2774963,18,0,"1",.,"A"
"20142",2774993,30,0,"1",.,"A"
"20142",2775043,28,0,"1",.,"A"
"20142",2775083,22,0,"1",100,"D"
"20142",2775103,34,0,"1",.,"A"
"20142",2775133,24,0,"1",.,"A"
"20142",2775163,24,0,"1",.,"A"
"20142",2775173,25,0,"1",.,"A"
"20142",2775203,26,0,"1",.,"A"
"20142",2775263,18,0,"1",.,"A"
"20142",2775283,15,0,"1",.,"A"
"20142",2775293,95,0,"1",.,"A"
"20142",2775303,47,0,"1",.,"A"
"20142",2775313,35,0,"1",.,"A"
"20142",2775323,18,0,"1",.,"A"
"20142",2775333,17,0,"1",.,"A"
"20142",2775363,31,0,"1",.,"A"
"20142",2775375,11,0,"1",.,"A"
"20142",2775384,18,0,"1",.,"A"
"20142",2775403,48,0,"1",.,"A"
"20142",2775413,39,0,"1",.,"A"
"20142",2775433,30,0,"1",.,"A"
"20142",2775455,29,0,"1",.,"A"
"20142",2775463,59,0,"1",.,"A"
"20142",2775493,13,0,"1",.,"A"
"20142",2775513,20,0,"1",.,"A"
"20142",2775543,6,0,"1",.,"A"
"20142",2775553,53,0,"1",.,"A"
"20142",2775563,26,0,"1",.,"A"
"20142",2775583,46,0,"1",.,"A"
"20142",2775593,55,0,"1",.,"A"
"20142",2775603,20,0,"1",.,"A"
"20142",2775623,23,0,"1",.,"A"
"20142",2775653,16,0,"1",.,"A"
"20142",2775673,54,0,"1",.,"A"
"20142",2775683,55,0,"1",.,"A"
"20142",2775753,32,0,"1",.,"A"
"20142",2775793,18,0,"1",.,"A"
"20142",2775803,44,0,"1",.,"A"
"20142",2775833,18,0,"1",.,"A"
"20142",2775863,16,0,"1",.,"A"
"20142",2775883,27,0,"1",.,"A"
"20142",2775973,9,0,"1",.,"A"
"20142",2775993,8,0,"1",.,"A"
"20142",2776003,20,0,"1",.,"A"
"20142",2776023,13,0,"1",.,"A"
"20142",2776063,35,0,"1",.,"A"
"20142",2776073,56,0,"1",.,"A"
"20142",2776093,32,0,"1",.,"A"
"20142",2776113,69,0,"1",.,"A"
