"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","JMKPURQV","JMKP_RQV","JNONFDQV","JNON_DQV","JOTHSTQV","JOTH_TQV","JDINEOQV","JDIN_OQV","JALOUTQV","JALO_TQV","JMLPAYQV","JMLP_YQV","JSCHMLQV","JSCH_LQV","JMKGRCQV","JMKG_CQV","JALHOMQV","JALH_MQV","CIGARETX","CIGA_ETX","JCIGARQV","JCIG_RQV","JOTBACQV","JOTB_CQV","OTHTBACX","OTHT_ACX"
"20151",2948723,23,0,"1",1755,"D",260,"D",195,"D",520,"D",0,"D",.,"A",.,"A",1495,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2948743,51,0,"1",2600,"D",260,"D",.,"A",650,"D",0,"D",.,"A",.,"A",2340,"D",300,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2948753,78,0,"1",1300,"D",130,"D",.,"A",156,"D",60,"D",.,"A",.,"A",1170,"D",0,"D",30,"D",390,"D",.,"A",.,"A"
"20151",2948763,9,0,"1",1560,"D",130,"D",.,"A",0,"D",0,"D",.,"A",.,"A",1430,"D",0,"D",90,"D",1170,"D",325,"D",25,"D"
"20151",2948773,49,0,"1",715,"D",403,"F",.,"A",0,"D",6,"D",.,"A",.,"A",1675,"F",6,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2948783,16,0,"1",780,"D",78,"D",.,"A",390,"D",0,"D",.,"A",.,"A",702,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2948793,61,0,"1",1755,"D",780,"D",.,"A",390,"D",0,"D",.,"A",.,"A",975,"D",0,"D",5,"D",65,"D",.,"A",.,"A"
"20151",2948803,75,0,"1",1170,"D",260,"D",.,"A",156,"D",0,"D",.,"A",.,"A",910,"D",45,"D",16,"D",208,"D",.,"A",.,"A"
"20151",2948813,66,0,"1",1950,"D",390,"D",.,"A",1300,"D",30,"D",.,"A",114,"D",1560,"D",90,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2948855,19,0,"1",1950,"D",0,"D",.,"A",1300,"D",0,"D",.,"A",.,"A",1950,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2948914,9,0,"1",650,"D",65,"D",.,"A",520,"D",0,"D",.,"A",.,"A",585,"D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2948933,23,0,"1",1950,"D",0,"D",.,"A",1040,"D",0,"D",.,"A",.,"A",1950,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2948943,28,0,"1",585,"D",325,"D",390,"D",65,"D",0,"D",306,"D",.,"A",260,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2948973,10,0,"1",780,"D",0,"D",.,"A",13,"D",0,"D",.,"A",.,"A",780,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2948993,35,0,"1",3900,"D",650,"D",.,"A",1300,"D",6,"D",.,"A",.,"A",3250,"D",300,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2949033,17,0,"1",390,"D",104,"D",390,"D",520,"D",180,"D",.,"A",.,"A",286,"D",90,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2949053,35,0,"1",2080,"D",325,"D",.,"A",390,"D",0,"D",63,"D",.,"A",1755,"D",30,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2949063,19,0,"1",650,"D",65,"D",.,"A",0,"D",6,"D",.,"A",.,"A",585,"D",6,"D",10,"D",130,"D",.,"A",.,"A"
"20151",2949103,20,0,"1",975,"D",195,"D",.,"A",65,"D",15,"D",.,"A",.,"A",780,"D",30,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2949113,28,0,"1",1300,"D",390,"D",.,"A",65,"D",6,"D",.,"A",.,"A",910,"D",6,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2949123,24,0,"1",5200,"D",1040,"D",.,"A",2600,"D",0,"D",.,"A",.,"A",4160,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2949153,23,0,"1",1300,"D",260,"D",.,"A",260,"D",0,"D",.,"A",.,"A",1040,"D",90,"D",30,"D",390,"D",.,"A",.,"A"
"20151",2949193,43,0,"1",975,"D",0,"D",.,"A",130,"D",0,"D",.,"A",.,"A",975,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2949223,58,0,"1",2600,"D",260,"D",390,"D",3250,"D",0,"D",.,"A",.,"A",2340,"D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2949255,10,0,"1",390,"D",0,"D",.,"A",130,"D",0,"D",.,"A",.,"A",390,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2949263,22,0,"1",3900,"D",650,"D",.,"A",0,"D",0,"D",.,"A",.,"A",3250,"D",120,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2949293,51,0,"1",3757,"D",975,"D",195,"D",650,"D",6,"D",.,"A",.,"A",2782,"D",6,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2949313,25,0,"1",780,"D",390,"D",.,"A",0,"D",0,"D",.,"A",.,"A",390,"D",78,"D",175,"D",2275,"D",.,"A",.,"A"
"20151",2949333,33,0,"1",3250,"D",0,"D",.,"A",156,"D",0,"D",.,"A",.,"A",3250,"D",90,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2949353,58,0,"1",2860,"D",325,"D",195,"D",1300,"D",0,"D",.,"A",.,"A",2535,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2949393,79,0,"1",1300,"D",0,"D",.,"A",650,"D",225,"D",.,"A",.,"A",1300,"D",300,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2949413,30,0,"1",2860,"D",260,"D",.,"A",0,"D",0,"D",.,"A",.,"A",2600,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2949433,34,0,"1",1300,"D",260,"D",260,"D",390,"D",480,"D",.,"A",.,"A",1040,"D",240,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2949443,25,0,"1",1300,"D",0,"D",130,"D",104,"D",0,"D",.,"A",.,"A",1300,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2949453,62,0,"1",1300,"D",0,"D",585,"D",325,"D",0,"D",.,"A",.,"A",1300,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2949463,33,0,"1",5200,"D",2600,"D",.,"A",845,"D",0,"D",.,"A",.,"A",2600,"D",0,"D",133,"D",1729,"D",.,"A",.,"A"
"20151",2949473,41,0,"1",1950,"D",390,"D",.,"A",650,"D",0,"D",.,"A",.,"A",1560,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2949483,52,0,"1",4550,"D",520,"D",390,"D",2600,"D",0,"D",.,"A",416,"D",4030,"D",135,"D",42,"D",546,"D",.,"A",.,"A"
"20151",2949523,41,0,"1",1300,"D",260,"D",.,"A",195,"D",0,"D",.,"A",.,"A",1040,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2949533,41,0,"1",299,"D",191,"F",195,"D",286,"D",0,"D",.,"A",.,"A",745,"F",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2949543,44,0,"1",1235,"D",195,"D",390,"D",195,"D",0,"D",.,"A",.,"A",1040,"D",225,"D",20,"D",260,"D",.,"A",.,"A"
"20151",2949563,18,0,"1",650,"D",130,"D",260,"D",520,"D",120,"D",.,"A",.,"A",520,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2949574,58,0,"1",1300,"D",390,"D",195,"D",650,"D",75,"D",.,"A",150,"D",910,"D",75,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2949603,22,0,"1",975,"D",104,"D",.,"A",390,"D",0,"D",.,"A",.,"A",871,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2949613,18,0,"1",702,"D",117,"D",.,"A",0,"D",0,"D",.,"A",.,"A",585,"D",120,"D",.,"A",.,"A",182,"D",14,"D"
"20151",2949633,21,0,"1",1040,"D",260,"D",.,"A",0,"D",0,"D",.,"A",.,"A",780,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2949663,17,0,"1",325,"D",130,"D",.,"A",208,"D",0,"D",.,"A",.,"A",195,"D",0,"D",10,"D",130,"D",.,"A",.,"A"
"20151",2949693,17,0,"1",1300,"D",390,"D",.,"A",0,"D",0,"D",.,"A",.,"A",910,"D",0,"D",.,"C",437,"F",.,"A",.,"A"
"20151",2949713,43,0,"1",1950,"D",325,"D",.,"A",2600,"D",0,"D",.,"A",.,"A",1625,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2949743,25,0,"1",1300,"D",286,"D",.,"A",390,"D",0,"D",.,"A",.,"A",1014,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2949763,32,0,"1",3510,"D",130,"D",.,"A",273,"D",0,"D",.,"A",.,"A",3380,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2949783,24,0,"1",1820,"D",520,"D",.,"A",0,"D",0,"D",.,"A",.,"A",1300,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2949793,45,0,"1",1950,"D",390,"D",.,"A",520,"D",0,"D",.,"A",.,"A",1560,"D",30,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2949803,21,0,"1",1300,"D",130,"D",.,"A",195,"D",0,"D",.,"A",.,"A",1170,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2949813,65,0,"1",1430,"D",260,"D",.,"A",260,"D",0,"D",.,"A",.,"A",1170,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2949823,25,0,"1",3900,"D",1300,"D",.,"A",0,"D",0,"D",.,"A",.,"A",2600,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2949833,39,0,"1",1300,"D",260,"D",.,"A",130,"D",0,"D",.,"A",.,"A",1040,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2949843,29,0,"1",520,"D",65,"D",.,"A",325,"D",0,"D",.,"A",.,"A",455,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2949853,74,0,"1",1950,"D",325,"D",.,"A",403,"D",84,"D",.,"A",.,"A",1625,"D",120,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2949865,13,0,"1",1300,"D",0,"D",.,"A",0,"D",0,"D",.,"A",.,"A",1300,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2949913,43,0,"1",1300,"D",650,"D",.,"A",65,"D",0,"D",.,"A",.,"A",650,"D",30,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2949923,57,0,"1",2275,"D",390,"D",.,"A",650,"D",60,"D",.,"A",.,"A",1885,"D",90,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2949953,25,0,"1",1300,"D",130,"D",.,"A",650,"D",0,"D",.,"A",.,"A",1170,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2949963,26,0,"1",1950,"D",0,"D",.,"A",527,"F",0,"D",.,"A",.,"A",1950,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2949993,22,0,"1",520,"D",0,"D",.,"A",1300,"D",0,"D",.,"A",.,"A",520,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2950013,25,0,"1",1300,"D",0,"D",.,"A",325,"D",60,"D",.,"A",.,"A",1300,"D",180,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2950033,54,0,"1",1300,"D",260,"D",130,"D",260,"D",60,"D",.,"A",.,"A",1040,"D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2950073,50,0,"1",3900,"D",650,"D",1300,"D",1300,"D",30,"D",.,"A",252,"F",3250,"D",30,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2950083,33,0,"1",1300,"D",650,"D",.,"A",1300,"D",90,"D",.,"A",.,"A",650,"D",132,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2950093,40,0,"1",975,"D",130,"D",.,"A",260,"D",0,"D",.,"A",.,"A",845,"D",150,"D",30,"D",390,"D",78,"D",6,"D"
"20151",2950113,23,0,"1",1040,"D",650,"D",.,"A",390,"D",0,"D",.,"A",196,"F",390,"D",24,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2950133,29,0,"1",195,"D",0,"D",.,"A",0,"D",0,"D",.,"A",.,"A",195,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2950143,21,0,"1",1300,"D",260,"D",.,"A",520,"D",60,"D",.,"A",.,"A",1040,"D",90,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2950153,45,0,"1",325,"D",0,"D",.,"A",1612,"D",0,"D",.,"A",.,"A",325,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2950163,38,0,"1",650,"D",65,"D",.,"A",1300,"D",6,"D",.,"A",.,"A",585,"D",90,"D",30,"D",390,"D",.,"A",.,"A"
"20151",2950173,15,0,"1",585,"D",130,"D",130,"D",104,"D",0,"D",.,"A",.,"A",455,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2950184,12,0,"1",845,"D",0,"D",.,"A",0,"D",0,"D",.,"A",.,"A",845,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2950213,42,0,"1",1560,"D",156,"D",.,"A",520,"D",6,"D",.,"A",.,"A",1404,"D",6,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2950263,33,0,"1",1300,"D",130,"D",.,"A",455,"D",0,"D",.,"A",.,"A",1170,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2950274,9,0,"1",0,"D",.,"A",.,"A",130,"D",0,"D",.,"A",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2950363,28,0,"1",1300,"D",260,"D",.,"A",390,"D",0,"D",.,"A",.,"A",1040,"D",0,"D",50,"D",650,"D",.,"A",.,"A"
"20151",2950373,22,0,"1",780,"D",130,"D",.,"A",390,"D",0,"D",300,"D",.,"A",650,"D",150,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2950383,55,0,"1",1560,"D",260,"D",65,"D",1300,"D",60,"D",.,"A",.,"A",1300,"D",30,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2950503,7,0,"1",975,"D",195,"D",.,"A",0,"D",0,"D",.,"A",.,"A",780,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2950513,14,0,"1",1560,"D",283,"F",.,"A",390,"D",0,"D",.,"A",.,"A",1071,"F",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2950533,37,0,"1",975,"D",195,"D",.,"A",156,"D",0,"D",.,"A",.,"A",780,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2950553,36,0,"1",1625,"D",440,"F",.,"A",260,"D",0,"D",.,"A",182,"F",1760,"F",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2950563,53,0,"1",1300,"D",325,"D",650,"D",325,"D",0,"D",.,"A",.,"A",975,"D",30,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2950583,40,0,"1",2080,"D",650,"D",.,"A",715,"D",0,"D",.,"A",.,"A",1430,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2950603,84,0,"1",2795,"D",819,"D",78,"D",1690,"D",0,"D",.,"A",.,"A",1976,"D",300,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2950613,9,0,"1",0,"D",.,"A",.,"A",130,"D",0,"D",.,"A",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2950653,20,0,"1",520,"D",0,"D",.,"A",1300,"D",120,"D",.,"A",.,"A",520,"D",6,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2950663,40,0,"1",2600,"D",0,"D",.,"A",1300,"D",0,"D",.,"A",.,"A",2600,"D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2950673,30,0,"1",650,"D",0,"D",455,"D",585,"D",0,"D",.,"A",.,"A",650,"D",0,"D",36,"D",468,"D",.,"A",.,"A"
"20151",2950683,34,0,"1",2600,"D",260,"D",260,"D",1300,"D",90,"D",.,"A",.,"A",2340,"D",300,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2950693,44,0,"1",3510,"D",260,"D",.,"A",650,"D",15,"D",.,"A",.,"A",3250,"D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2950723,23,0,"1",1300,"D",309,"F",.,"A",195,"D",0,"D",.,"A",.,"A",1105,"F",6,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2950803,23,0,"1",1040,"D",130,"D",.,"A",520,"D",0,"D",.,"A",300,"D",910,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2950813,106,0,"1",2626,"D",390,"D",.,"A",728,"D",90,"D",.,"A",.,"A",2236,"D",165,"D",15,"D",195,"D",.,"A",.,"A"
"20151",2950833,25,0,"1",1040,"D",390,"D",.,"A",325,"D",0,"D",.,"A",.,"A",650,"D",30,"D",50,"D",650,"D",.,"A",.,"A"
"20151",2950853,52,0,"1",1300,"D",325,"D",.,"A",1300,"D",6,"D",.,"A",.,"A",975,"D",6,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2950873,41,0,"1",1300,"D",260,"D",.,"A",1300,"D",0,"D",.,"A",.,"A",1040,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2950913,63,0,"1",455,"D",195,"D",182,"D",923,"D",0,"D",.,"A",.,"A",260,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2951003,29,0,"1",1625,"D",325,"D",.,"A",975,"D",0,"D",.,"A",.,"A",1300,"D",300,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2951013,23,0,"1",1300,"D",130,"D",.,"A",520,"D",0,"D",.,"A",180,"D",1170,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2951033,19,0,"1",780,"D",130,"D",.,"A",260,"D",0,"D",.,"A",.,"A",650,"D",0,"D",0,"D",0,"D",.,"A",.,"A"
"20151",2951043,28,0,"1",1950,"D",130,"D",130,"D",0,"D",0,"D",.,"A",.,"A",1820,"D",0,"D",15,"D",195,"D",.,"A",.,"A"
"20151",2951053,43,0,"1",1300,"D",325,"D",.,"A",0,"D",0,"D",.,"A",.,"A",975,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2951063,10,0,"1",325,"D",0,"D",.,"A",0,"D",0,"D",.,"A",.,"A",325,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2951073,37,0,"1",520,"D",65,"D",.,"A",975,"D",0,"D",.,"A",.,"A",455,"D",240,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2951113,60,0,"1",1820,"D",325,"D",130,"D",650,"D",0,"D",.,"A",.,"A",1495,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2951123,36,0,"1",2080,"D",390,"D",.,"A",780,"D",0,"D",.,"A",.,"A",1690,"D",60,"D",30,"D",390,"D",.,"A",.,"A"
"20151",2951133,37,0,"1",4550,"D",975,"D",390,"D",260,"D",0,"D",.,"A",.,"A",3575,"D",225,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2951163,46,0,"1",260,"D",0,"D",.,"A",650,"D",120,"D",.,"A",.,"A",260,"D",90,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2951213,17,0,"1",78,"D",13,"D",.,"A",260,"D",48,"D",.,"A",.,"A",65,"D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2951243,34,0,"1",650,"D",195,"D",.,"A",520,"D",120,"D",.,"A",.,"A",455,"D",90,"D",.,"A",.,"A",65,"D",5,"D"
"20151",2951253,22,0,"1",9100,"D",1300,"D",.,"A",1300,"D",0,"D",.,"A",.,"A",7800,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2951263,28,0,"1",1625,"D",260,"D",.,"A",650,"D",0,"D",.,"A",.,"A",1365,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2951273,41,0,"1",2210,"D",260,"D",260,"D",260,"D",0,"D",.,"A",177,"F",1950,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2951293,20,0,"1",1300,"D",65,"D",.,"A",1430,"D",6,"D",.,"A",.,"A",1235,"D",6,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2951323,14,0,"1",650,"D",26,"D",.,"A",390,"D",0,"D",.,"A",.,"A",624,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2951353,28,0,"1",780,"D",130,"D",.,"A",1300,"D",0,"D",.,"A",.,"A",650,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2951403,26,0,"1",1300,"D",260,"D",.,"A",0,"D",0,"D",.,"A",.,"A",1040,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2951413,28,0,"1",2925,"D",650,"D",.,"A",520,"D",0,"D",.,"A",.,"A",2275,"D",24,"D",50,"D",650,"D",.,"A",.,"A"
"20151",2951443,53,0,"1",1950,"D",130,"D",.,"A",195,"D",0,"D",.,"A",.,"A",1820,"D",30,"D",19,"D",247,"D",.,"A",.,"A"
"20151",2951483,36,0,"1",2990,"D",390,"D",.,"A",260,"D",0,"D",.,"A",.,"A",2600,"D",0,"D",20,"D",260,"D",.,"A",.,"A"
"20151",2951503,46,0,"1",1040,"D",65,"D",.,"A",455,"D",0,"D",.,"A",.,"A",975,"D",0,"D",10,"D",130,"D",.,"A",.,"A"
"20151",2951513,28,0,"1",975,"D",195,"D",.,"A",780,"D",90,"D",.,"A",.,"A",780,"D",180,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2951553,47,0,"1",2535,"D",585,"D",.,"A",156,"D",6,"D",.,"A",48,"D",1950,"D",6,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2951563,22,0,"1",975,"D",0,"D",.,"A",975,"D",300,"D",.,"A",.,"A",975,"D",150,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2951573,8,0,"1",585,"D",0,"D",.,"A",130,"D",0,"D",.,"A",.,"A",585,"D",30,"D",40,"D",520,"D",.,"A",.,"A"
"20151",2951613,16,0,"1",1300,"D",219,"F",.,"A",596,"F",207,"F",.,"A",.,"A",814,"F",140,"F",.,"A",.,"A",.,"A",.,"A"
"20151",2951623,14,0,"1",1625,"D",260,"D",.,"A",650,"D",0,"D",.,"A",.,"A",1365,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2951633,38,0,"1",520,"D",130,"D",0,"D",0,"D",0,"D",.,"A",.,"A",390,"D",0,"D",8,"D",104,"D",.,"A",.,"A"
"20151",2951643,14,0,"1",975,"D",325,"D",.,"A",390,"D",0,"D",.,"A",.,"A",650,"D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2951663,70,0,"1",1781,"D",780,"D",.,"A",1300,"D",600,"D",.,"A",.,"A",1001,"D",600,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2951673,42,0,"1",2340,"D",130,"D",.,"A",130,"D",30,"D",.,"A",.,"A",2210,"D",30,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2951743,24,0,"1",1300,"D",260,"D",.,"A",455,"D",0,"D",.,"A",.,"A",1040,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2951754,38,0,"1",975,"D",260,"D",.,"A",650,"D",360,"D",.,"A",.,"A",715,"D",420,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2951773,22,0,"1",650,"D",65,"D",.,"A",0,"D",0,"D",.,"A",.,"A",585,"D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2951795,10,0,"1",0,"D",.,"A",.,"A",455,"D",0,"D",.,"A",185,"F",0,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2951813,54,0,"1",0,"D",.,"A",.,"A",650,"D",0,"D",.,"A",.,"A",0,"D",0,"D",42,"D",546,"D",.,"A",.,"A"
"20151",2951823,30,0,"1",650,"D",0,"D",.,"A",260,"D",0,"D",.,"A",.,"A",650,"D",90,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2951843,20,0,"1",780,"D",65,"D",.,"A",195,"D",0,"D",.,"A",.,"A",715,"D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2951853,49,0,"1",975,"D",130,"D",.,"A",260,"D",0,"D",.,"A",.,"A",845,"D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2951873,30,0,"1",780,"D",260,"D",.,"A",130,"D",0,"D",.,"A",.,"A",520,"D",21,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2951883,31,0,"1",1300,"D",195,"D",.,"A",455,"D",0,"D",.,"A",.,"A",1105,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2951923,26,0,"1",1505,"F",.,"A",.,"A",0,"D",72,"F",.,"A",.,"A",1221,"F",167,"F",.,"A",.,"A",.,"A",.,"A"
"20151",2951933,28,0,"1",1300,"D",325,"D",.,"A",0,"D",0,"D",.,"A",.,"A",975,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2951953,21,0,"1",1950,"D",0,"D",.,"A",195,"D",0,"D",.,"A",.,"A",1950,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2951963,22,0,"1",1300,"D",455,"D",.,"A",1300,"D",150,"D",.,"A",.,"A",845,"D",150,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2951993,43,0,"1",520,"D",0,"D",0,"D",0,"D",0,"D",.,"A",.,"A",520,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2952033,17,0,"1",1950,"D",195,"D",.,"A",520,"D",0,"D",520,"D",.,"A",1755,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2952043,26,0,"1",1170,"D",260,"D",.,"A",390,"D",60,"D",.,"A",.,"A",910,"D",300,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2952093,10,0,"1",765,"F",.,"A",.,"A",330,"F",63,"F",.,"A",.,"A",631,"F",81,"F",.,"A",.,"A",.,"A",.,"A"
"20151",2952135,13,0,"1",1300,"D",390,"D",.,"A",130,"D",0,"D",.,"A",.,"A",910,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2952143,51,0,"1",1781,"D",169,"D",.,"A",1300,"D",0,"D",.,"A",.,"A",1612,"D",90,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2952173,59,0,"1",1300,"D",195,"D",.,"A",1040,"D",180,"D",.,"A",385,"D",1105,"D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2952193,30,0,"1",1300,"D",390,"D",.,"A",156,"D",0,"D",.,"A",48,"D",910,"D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2952223,72,0,"1",975,"D",195,"D",.,"A",650,"D",60,"D",.,"A",.,"A",780,"D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2952233,30,0,"1",1430,"D",65,"D",.,"A",390,"D",0,"D",.,"A",.,"A",1365,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2952253,38,0,"1",3380,"D",440,"F",361,"F",0,"D",141,"F",.,"A",.,"A",1760,"F",159,"F",.,"A",.,"A",.,"A",.,"A"
"20151",2952263,19,0,"1",1040,"D",325,"D",260,"D",520,"D",120,"D",.,"A",.,"A",715,"D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2952283,36,0,"1",650,"D",0,"D",.,"A",260,"D",0,"D",.,"A",.,"A",650,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2952303,45,0,"1",1300,"D",130,"D",.,"A",1300,"D",0,"D",.,"A",.,"A",1170,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20151",2952313,25,0,"1",1625,"D",520,"D",.,"A",520,"D",0,"D",.,"A",.,"A",1105,"D",0,"D",60,"D",780,"D",.,"A",.,"A"
