"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","MINAPPLY","MINA_PLY","GFTCMIN","GFTCMIN_","MIN_MO","MIN_MO_","MINPURX","MINPURX_","MINRENTX","MINR_NTX","MNAPPL1","MNAPPL1_","MNAPPL2","MNAPPL2_","MNAPPL3","MNAPPL3_","MNAPPL4","MNAPPL4_","MNAPPL5","MNAPPL5_","MNAPPL6","MNAPPL6_","MNAPPL7","MNAPPL7_","MNAPPL8","MNAPPL8_","MNAPPL9","MNAPPL9_","INSTLSCR","INST_SCR","INSTLLEX","INST_LEX"
"20141",2649675,1,0,"1","650","D","1","D","10","D",40,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2649675,2,0,"1","650","D","1","D","12","D",62,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2649805,1,0,"1","365","D","1","D","11","D",303,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A"
"20141",2649895,1,0,"1","655","D","1","D","12","D",400,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2649895,2,0,"1","260","D","1","D","11","D",160,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2649895,3,0,"1","460","D","1","D","12","D",174,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2649915,1,0,"1","350","D","1","D","10","D",120,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2649915,2,0,"1","540","D","1","D","12","D",100,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2649965,1,0,"1","230","D","1","D","11","D",35,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2649985,2,0,"1","240","D","1","D","12","D",22,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2649985,3,0,"1","700","D","1","D","12","D",108,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2650035,1,0,"1","480","D","1","D","12","D",16,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2650095,2,0,"1","310","D","1","D","11","D",548,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2650155,1,0,"1","655","D","3","D","12","D",80,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2650155,2,0,"1","700","D","3","D","12","D",20,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2650155,3,0,"1","365","D","3","D","12","D",178,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A"
"20141",2650185,1,0,"1","230","D","1","D","12","D",40,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2650185,2,0,"2","300","D","1","D","10","D",275,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2650195,1,0,"1","260","D","1","D","10","D",120,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2650195,2,0,"1","645","D","1","D","12","D",47,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2650195,3,0,"1","700","D","1","D","12","D",125,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2650195,4,0,"1","700","D","1","D","12","D",65,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2650195,5,0,"1","660","D","1","D","12","D",50,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2650245,1,0,"1","230","D","3","D","12","D",56,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2650275,1,0,"1","230","D","1","D","12","D",100,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2650275,2,0,"1","645","D","1","D","12","D",45,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2650295,1,0,"1","660","D","1","D","11","D",98,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2650385,1,0,"1","365","D","1","D","12","D",321,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A"
"20141",2650495,1,0,"1","660","D","3","D","11","D",583,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2650515,1,0,"1","240","D","1","D","12","D",22,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2650575,1,0,"1","645","D","1","D","10","D",56,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2650575,2,0,"1","645","D","1","D","11","D",56,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2650575,3,0,"1","645","D","1","D","12","D",56,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2650595,1,0,"1","300","D","1","D","12","D",118,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2650595,2,0,"1","700","D","3","D","12","D",24,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2650595,3,0,"1","460","D","1","D","12","D",156,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2650615,1,0,"1","230","D","1","D","11","D",64,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2650685,1,0,"1","800","D","1","D","12","D",.,"H",.,"A","640","D","655","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2650685,1,1,"1","640","D","1","D","12","D",2157,"E",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2650685,1,2,"1","655","D","1","D","12","D",197,"E",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2650715,1,0,"1","500","D","1","D","10","D",40,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2650735,1,0,"1","655","D","1","D","12","D",264,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2650735,2,0,"1","650","D","1","D","12","D",158,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2650735,3,0,"1","300","D","1","D","12","D",158,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2650735,4,0,"2","655","D","1","D","10","D",339,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2650825,1,0,"1","440","D","1","D","11","D",40,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A"
"20141",2650825,2,0,"1","570","D","1","D","11","D",40,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2650865,1,0,"1","650","D","1","D","12","D",43,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2650955,1,0,"1","230","D","1","D","12","D",16,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2650955,2,0,"1","540","D","1","D","12","D",350,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2651025,1,0,"1","365","D","1","D","12","D",216,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A"
"20141",2651025,2,0,"2","240","D","1","D","10","D",97,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2651165,2,0,"1","700","D","1","D","12","D",50,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2651165,3,0,"2","500","D","1","D","10","D",50,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2651205,1,0,"2","640","D","1","D","10","D",357,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A"
"20141",2651225,1,0,"1","650","D","1","D","10","D",48,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2651225,2,0,"1","645","D","1","D","12","D",22,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2651225,3,0,"1","310","D","1","D","12","D",360,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2651225,4,0,"1","330","D","1","D","12","D",41,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2651235,1,0,"1","230","D","3","D","12","D",9,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2651245,1,0,"1","750","D","1","D","11","D",15,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2651385,2,0,"1","240","D","1","D","12","D",85,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2651385,3,0,"1","650","D","1","D","12","D",216,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2651385,4,0,"1","300","D","3","D","12","D",378,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2651385,5,0,"1","470","D","3","D","12","D",270,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2651385,6,0,"1","520","D","1","D","10","D",486,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2651385,7,0,"2","470","D","1","D","10","D",22,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2651445,1,0,"1","800","D","1","D","12","D",.,"H",.,"A","645","D","640","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A"
"20141",2651445,1,1,"1","640","D","1","D","12","D",1600,"E",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2651455,1,0,"2","230","D","1","D","10","D",15,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2651455,2,0,"2","640","D","1","D","10","D",27,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A"
"20141",2651485,1,0,"1","365","D","1","D","12","D",749,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A"
"20141",2651485,2,0,"1","395","D","1","D","11","D",100,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2651505,1,0,"1","230","D","3","D","12","D",22,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2651505,2,0,"1","425","D","3","D","12","D",106,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A"
"20141",2651535,1,0,"1","230","D","1","D","12","D",31,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2651535,2,0,"1","640","D","1","D","12","D",324,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A"
"20141",2651535,3,0,"1","660","D","1","D","11","D",11,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2651555,1,0,"1","645","D","3","D","10","D",64,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2651585,1,0,"1","230","D","1","D","12","D",96,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2651585,2,0,"1","320","D","1","D","12","D",60,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2651595,1,0,"1","240","D","1","D","11","D",60,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2651615,1,0,"1","230","D","1","D","12","D",15,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2651615,2,0,"1","260","D","1","D","11","D",500,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2651615,3,0,"2","350","D","1","D","10","D",250,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2651625,1,0,"1","700","D","1","D","12","D",65,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2651625,2,0,"1","390","D","1","D","12","D",114,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2651625,3,0,"1","500","D","1","D","12","D",108,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2651635,1,0,"1","240","D","1","D","12","D",50,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2651635,2,0,"1","655","D","1","D","12","D",500,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2651635,3,0,"1","320","D","1","D","11","D",400,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2651635,4,0,"1","470","D","1","D","12","D",400,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2651685,1,0,"1","320","D","1","D","11","D",200,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2651745,1,0,"1","365","D","1","D","11","D",106,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A"
"20141",2651825,1,0,"1","650","D","1","D","12","D",543,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2651835,1,0,"1","230","D","1","D","10","D",15,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2651875,1,0,"2","240","D","1","D","10","D",48,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2651955,2,0,"1","660","D","1","D","12","D",60,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2651965,1,0,"1","660","D","1","D","12","D",27,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2651965,2,0,"2","660","D","1","D","10","D",95,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2652105,1,0,"1","300","D","3","D","12","D",107,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2652195,1,0,"1","310","D","1","D","11","D",30,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2652195,2,0,"1","390","D","1","D","12","D",30,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2652205,1,0,"1","700","D","1","D","12","D",428,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2652205,2,0,"1","660","D","1","D","12","D",106,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2652255,1,0,"1","230","D","1","D","12","D",200,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2652255,2,0,"1","640","D","1","D","11","D",1100,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A"
"20141",2652265,1,0,"1","230","D","1","D","12","D",130,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2652265,2,0,"1","660","D","1","D","12","D",150,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2652335,1,0,"1","230","D","1","D","11","D",32,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2652335,2,0,"2","230","D","1","D","10","D",174,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2652335,3,0,"2","230","D","1","D","10","D",103,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2652335,4,0,"2","660","D","1","D","10","D",217,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2652335,5,0,"2","480","D","1","D","10","D",280,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2652375,1,0,"1","330","D","1","D","11","D",10,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2652385,1,0,"1","640","D","1","D","12","D",30,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A"
"20141",2652385,2,0,"1","640","D","1","D","12","D",10,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A"
"20141",2652405,1,0,"1","655","D","1","D","12","D",249,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2652435,1,0,"1","645","D","1","D","11","D",100,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2652445,1,0,"1","640","D","1","D","12","D",400,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A"
"20141",2652445,2,0,"2","640","D","1","D","10","D",550,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A"
"20141",2652505,1,0,"1","230","D","1","D","12","D",23,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2652525,1,0,"1","350","D","1","D","11","D",260,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2652555,1,0,"1","470","D","1","D","11","D",2000,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2652555,2,0,"1","820","D","1","D","11","D",.,"H",.,"A","510","D","570","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2652555,2,1,"1","510","D","1","D","11","D",112,"G",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2652555,2,2,"1","570","D","1","D","11","D",96,"G",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2652565,1,0,"1","280","D","1","D","11","D",100,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2652565,2,0,"1","230","D","1","D","12","D",20,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2652565,3,0,"1","650","D","1","D","10","D",33,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2652655,1,0,"1","230","D","1","D","12","D",43,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2652655,2,0,"1","230","D","1","D","12","D",54,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2652655,3,0,"1","640","D","1","D","10","D",42,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A"
"20141",2652655,4,0,"1","350","D","1","D","12","D",43,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2652655,5,0,"1","395","D","1","D","12","D",43,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2652655,6,0,"2","660","D","1","D","10","D",60,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2652665,1,0,"1","645","D","1","D","11","D",29,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2652705,1,0,"1","750","D","1","D","12","D",40,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2652805,2,0,"2","660","D","1","D","10","D",60,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2652865,1,0,"1","350","D","1","D","12","D",240,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2652865,2,0,"1","365","D","1","D","11","D",300,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A"
"20141",2652995,2,0,"1","655","D","1","D","12","D",100,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2652995,3,0,"1","365","D","1","D","11","D",100,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A"
"20141",2652995,4,0,"1","440","D","1","D","12","D",90,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A"
"20141",2652995,5,0,"1","500","D","1","D","12","D",400,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2652995,6,0,"1","470","D","1","D","12","D",75,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2653055,1,0,"1","320","D","3","D","12","D",75,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2653065,1,0,"1","640","D","1","D","11","D",644,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A"
"20141",2653065,2,0,"1","300","D","1","D","12","D",215,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2653065,3,0,"2","230","D","1","D","10","D",107,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2653065,4,0,"2","645","D","1","D","10","D",129,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2653075,1,0,"1","230","D","1","D","12","D",39,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2653075,2,0,"1","310","D","1","D","10","D",420,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2653075,3,0,"1","350","D","1","D","11","D",145,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2653075,4,0,"1","470","D","1","D","10","D",293,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2653075,5,0,"1","490","D","3","D","11","D",115,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2653195,1,0,"1","270","D","1","D","10","D",15,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2653195,2,0,"1","270","D","1","D","11","D",15,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2653195,3,0,"1","270","D","1","D","12","D",15,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2653205,1,0,"1","700","D","1","D","12","D",130,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2653205,2,0,"1","750","D","1","D","12","D",54,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2653225,1,0,"1","640","D","1","D","12","D",380,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D",.,"A"
"20141",2653225,2,0,"1","660","D","1","D","11","D",70,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2653225,3,0,"1","310","D","1","D","10","D",300,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
"20141",2653225,4,0,"1","470","D","1","D","12","D",310,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A"
