"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","S17CODEA","S17C_DEA","S17GFTCA","S17G_TCA","SUBEXPX","SUBEXPX_","SUBMO","SUBMO_"
"20141",2652335,42,0,"1","360","D","1","D",8,"D","13","D"
"20141",2652335,43,0,"1","370","D","1","D",200,"D","12","D"
"20141",2652385,42,0,"1","510","D","1","D",15,"D","11","D"
"20141",2652385,43,0,"1","510","D","1","D",15,"D","12","D"
"20141",2652385,44,0,"1","210","D","2","D",110,"D","12","D"
"20141",2652385,45,0,"1","340","D","1","D",15,"D","12","D"
"20141",2652435,31,0,"1","340","D","1","D",50,"D","12","D"
"20141",2652435,32,0,"1","350","D","1","D",12,"D","13","D"
"20141",2652445,32,0,"1","830","D","1","D",50,"D","13","D"
"20141",2652465,37,0,"1","350","D","1","D",6,"D","13","D"
"20141",2652475,23,0,"1","830","D","1","D",4,"D","13","D"
"20141",2652505,25,0,"1","510","D","1","D",48,"D","11","D"
"20141",2652525,49,0,"1","160","D","1","D",2,"D","11","D"
"20141",2652525,50,0,"1","160","D","1","D",2,"D","12","D"
"20141",2652525,51,0,"1","340","D","1","D",80,"D","11","D"
"20141",2652565,37,0,"1","840","D","1","D",110,"D","12","D"
"20141",2652565,38,0,"1","510","D","1","D",15,"D","12","D"
"20141",2652565,39,0,"1","320","D","1","D",15,"D","12","D"
"20141",2652575,43,0,"1","160","D","1","D",3,"D","12","D"
"20141",2652575,44,0,"1","500","D","1","D",5,"D","12","D"
"20141",2652575,45,0,"1","360","D","1","D",9,"D","13","D"
"20141",2652615,18,0,"1","840","D","1","D",55,"D","11","D"
"20141",2652655,46,0,"1","820","D","1","D",7,"D","12","D"
"20141",2652655,47,0,"1","310","D","1","D",8,"D","12","D"
"20141",2652655,48,0,"1","350","D","1","D",10,"D","13","D"
"20141",2652655,49,0,"1","370","D","1","D",65,"D","12","D"
"20141",2652665,35,0,"1","360","D","1","D",16,"D","13","D"
"20141",2652705,33,0,"1","150","D","1","D",70,"D","10","D"
"20141",2652705,34,0,"1","150","D","1","D",70,"D","11","D"
"20141",2652705,35,0,"1","150","D","1","D",70,"D","12","D"
"20141",2652705,36,0,"1","150","D","1","D",62,"D","10","D"
"20141",2652705,37,0,"1","340","D","1","D",100,"D","11","D"
"20141",2652705,38,0,"1","360","D","1","D",8,"D","13","D"
"20141",2652705,39,0,"1","360","D","1","D",8,"D","13","D"
"20141",2652735,9,0,"1","150","D","1","D",7,"D","12","D"
"20141",2652795,26,0,"1","310","D","1","D",45,"D","12","D"
"20141",2652815,26,0,"1","840","D","1","D",100,"D","11","D"
"20141",2652815,27,0,"1","360","D","1","D",9,"D","13","D"
"20141",2652865,34,0,"1","350","D","1","D",6,"D","12","D"
"20141",2652905,28,0,"1","830","D","1","D",80,"D","13","D"
"20141",2652905,29,0,"1","210","D","1","D",80,"D","10","D"
"20141",2652955,23,0,"1","510","D","1","D",120,"D","11","D"
"20141",2652995,51,0,"1","840","D","1","D",40,"D","12","D"
"20141",2652995,52,0,"1","500","D","1","D",35,"D","12","D"
"20141",2653005,32,0,"1","340","D","1","D",40,"D","12","D"
"20141",2653055,27,0,"1","350","D","1","D",15,"D","13","D"
"20141",2653065,48,0,"1","510","D","1","D",30,"D","10","D"
"20141",2653065,49,0,"1","510","D","1","D",30,"D","11","D"
"20141",2653065,50,0,"1","200","D","1","D",25,"D","12","D"
"20141",2653065,51,0,"1","200","D","1","D",50,"D","12","D"
"20141",2653065,52,0,"1","210","D","1","D",20,"D","11","D"
"20141",2653065,53,0,"1","310","D","2","D",180,"D","12","D"
"20141",2653065,54,0,"1","340","D","1","D",40,"D","10","D"
"20141",2653065,55,0,"1","340","D","1","D",40,"D","11","D"
"20141",2653065,56,0,"1","340","D","1","D",40,"D","12","D"
"20141",2653065,57,0,"1","350","D","1","D",15,"D","13","D"
"20141",2653065,58,0,"1","370","D","1","D",50,"D","10","D"
"20141",2653065,59,0,"1","400","D","1","D",5,"D","10","D"
"20141",2653065,60,0,"1","400","D","1","D",5,"D","11","D"
"20141",2653065,61,0,"1","400","D","1","D",6,"D","12","D"
"20141",2653065,62,0,"1","400","D","1","D",5,"D","11","D"
"20141",2653065,63,0,"1","400","D","1","D",5,"D","12","D"
"20141",2653075,43,0,"1","800","D","1","D",1300,"D","11","D"
"20141",2653075,44,0,"1","210","D","1","D",147,"D","12","D"
"20141",2653105,27,0,"1","800","D","1","D",6,"D","13","D"
"20141",2653155,15,0,"1","350","D","1","D",3,"D","13","D"
"20141",2653195,53,0,"1","150","D","1","D",10,"D","10","D"
"20141",2653195,54,0,"1","150","D","1","D",72,"D","11","D"
"20141",2653195,55,0,"1","150","D","1","D",10,"D","12","D"
"20141",2653205,46,0,"1","830","D","1","D",50,"D","13","D"
"20141",2653205,47,0,"1","510","D","1","D",50,"D","10","D"
"20141",2653205,48,0,"1","510","D","1","D",50,"D","11","D"
"20141",2653205,49,0,"1","510","D","1","D",50,"D","11","D"
"20141",2653205,50,0,"1","510","D","1","D",50,"D","12","D"
"20141",2653205,51,0,"1","310","D","1","D",4,"D","12","D"
"20141",2653205,52,0,"1","350","D","1","D",5,"D","10","D"
"20141",2653225,52,0,"1","800","D","1","D",280,"D","13","D"
"20141",2653275,23,0,"1","500","D","1","D",150,"D","12","D"
"20141",2653285,41,0,"1","360","D","1","D",9,"D","13","D"
"20141",2653315,44,0,"1","840","D","1","D",12,"D","10","D"
"20141",2653315,45,0,"1","840","D","1","D",12,"D","11","D"
"20141",2653315,46,0,"1","840","D","1","D",12,"D","12","D"
"20141",2653315,47,0,"1","160","D","1","D",1,"D","12","D"
"20141",2653315,48,0,"1","310","D","2","D",30,"D","12","D"
"20141",2653315,49,0,"1","320","D","1","D",15,"D","12","D"
"20141",2653315,50,0,"1","340","D","1","D",5,"D","12","D"
"20141",2653325,13,0,"1","210","D","1","D",30,"D","12","D"
"20141",2653325,14,0,"1","370","D","1","D",25,"D","10","D"
"20141",2653325,15,0,"1","370","D","1","D",25,"D","11","D"
"20141",2653325,16,0,"1","370","D","1","D",25,"D","12","D"
"20141",2653325,17,0,"1","410","D","1","D",30,"D","11","D"
"20141",2653345,37,0,"1","150","D","1","D",30,"D","12","D"
"20141",2653465,35,0,"1","600","D","1","D",90,"D","12","D"
"20141",2653465,36,0,"1","210","D","1","D",30,"D","12","D"
"20141",2653475,61,0,"1","600","D","1","D",20,"D","12","D"
"20141",2653475,62,0,"1","510","D","1","D",35,"D","12","D"
"20141",2653475,63,0,"1","150","D","1","D",19,"D","10","D"
"20141",2653475,64,0,"1","150","D","1","D",19,"D","11","D"
"20141",2653475,65,0,"1","150","D","1","D",19,"D","12","D"
"20141",2653475,66,0,"1","500","D","1","D",120,"D","12","D"
"20141",2653515,24,0,"1","360","D","1","D",8,"D","13","D"
"20141",2653525,30,0,"1","310","D","1","D",30,"D","10","D"
"20141",2653525,31,0,"1","350","D","1","D",6,"D","13","D"
"20141",2653535,38,0,"1","840","D","1","D",45,"D","12","D"
"20141",2653535,39,0,"1","150","D","1","D",14,"D","10","D"
"20141",2653555,43,0,"1","610","D","1","D",175,"D","11","D"
"20141",2653555,44,0,"1","610","D","1","D",71,"D","12","D"
"20141",2653555,45,0,"1","830","D","1","D",56,"D","13","D"
"20141",2653555,46,0,"1","510","D","1","D",54,"D","11","D"
"20141",2653555,47,0,"1","150","D","1","D",15,"D","10","D"
"20141",2653555,48,0,"1","150","D","1","D",15,"D","11","D"
"20141",2653555,49,0,"1","150","D","1","D",15,"D","12","D"
"20141",2653555,50,0,"1","160","D","1","D",16,"D","10","D"
"20141",2653555,51,0,"1","160","D","1","D",16,"D","11","D"
"20141",2653555,52,0,"1","160","D","1","D",9,"D","12","D"
"20141",2653555,53,0,"1","210","D","1","D",10,"D","12","D"
"20141",2653555,54,0,"1","320","D","1","D",50,"D","12","D"
"20141",2653555,55,0,"1","360","D","1","D",15,"D","13","D"
"20141",2653555,56,0,"1","410","D","1","D",20,"D","11","D"
"20141",2653575,29,0,"1","150","D","1","D",60,"D","11","D"
"20141",2653615,50,0,"1","500","D","1","D",20,"D","12","D"
"20141",2653615,51,0,"1","210","D","1","D",70,"D","11","D"
"20141",2653615,52,0,"1","210","D","1","D",41,"D","12","D"
"20141",2653615,53,0,"1","210","D","2","D",103,"D","12","D"
"20141",2653685,50,0,"1","830","D","1","D",34,"D","13","D"
"20141",2653685,51,0,"1","160","D","1","D",12,"D","12","D"
"20141",2653685,52,0,"1","160","D","1","D",12,"D","11","D"
"20141",2653685,53,0,"1","160","D","1","D",12,"D","10","D"
"20141",2653685,54,0,"1","330","D","1","D",10,"D","13","D"
"20141",2653695,35,0,"1","150","D","1","D",11,"D","10","D"
"20141",2653695,36,0,"1","150","D","1","D",11,"D","11","D"
"20141",2653695,37,0,"1","150","D","1","D",11,"D","12","D"
"20141",2653735,36,0,"1","830","D","1","D",34,"D","13","D"
"20141",2653735,37,0,"1","160","D","1","D",4,"D","10","D"
"20141",2653735,38,0,"1","160","D","1","D",10,"D","11","D"
"20141",2653735,39,0,"1","160","D","1","D",8,"D","12","D"
"20141",2653735,40,0,"1","160","D","1","D",4,"D","12","D"
"20141",2653765,18,0,"1","340","D","1","D",15,"D","12","D"
"20141",2653825,26,0,"1","150","D","1","D",56,"D","12","D"
"20141",2653855,13,0,"1","510","D","1","D",33,"D","12","D"
"20141",2653855,14,0,"1","340","D","1","D",18,"D","11","D"
"20141",2653855,15,0,"1","360","D","1","D",8,"D","13","D"
"20141",2653985,29,0,"1","610","D","1","D",150,"D","12","D"
"20141",2653985,30,0,"1","510","D","1","D",22,"D","12","D"
"20141",2653985,31,0,"1","370","D","1","D",190,"D","12","D"
"20141",2653985,32,0,"1","340","D","1","D",81,"D","12","D"
"20141",2654025,40,0,"1","510","D","1","D",75,"D","11","D"
"20141",2654025,41,0,"1","150","D","1","D",18,"D","12","D"
"20141",2654025,42,0,"1","150","D","1","D",18,"D","11","D"
"20141",2654025,43,0,"1","150","D","1","D",18,"D","10","D"
"20141",2654025,44,0,"1","340","D","1","D",20,"D","12","D"
"20141",2654025,45,0,"1","340","D","1","D",20,"D","11","D"
"20141",2654025,46,0,"1","340","D","1","D",20,"D","10","D"
"20141",2654025,47,0,"1","370","D","1","D",200,"D","12","D"
"20141",2654135,22,0,"1","830","D","1","D",50,"D","13","D"
"20141",2654135,23,0,"1","510","D","1","D",60,"D","11","D"
"20141",2654135,24,0,"1","210","D","1","D",100,"D","11","D"
"20141",2654155,19,0,"1","310","D","1","D",100,"D","12","D"
"20141",2654215,57,0,"1","950","D","1","D",140,"D","10","D"
"20141",2654215,58,0,"1","950","D","1","D",140,"D","11","D"
"20141",2654215,59,0,"1","950","D","1","D",140,"D","12","D"
"20141",2654215,60,0,"1","500","D","1","D",2050,"D","12","D"
"20141",2654215,61,0,"1","150","D","1","D",30,"D","10","D"
"20141",2654215,62,0,"1","150","D","1","D",30,"D","11","D"
"20141",2654215,63,0,"1","150","D","1","D",30,"D","12","D"
"20141",2654215,64,0,"1","210","D","1","D",60,"D","12","D"
"20141",2654215,65,0,"1","320","D","1","D",40,"D","12","D"
"20141",2654215,66,0,"1","340","D","1","D",60,"D","11","D"
"20141",2654215,67,0,"1","330","D","1","D",4,"D","13","D"
"20141",2654225,25,0,"1","510","D","1","D",75,"D","11","D"
"20141",2654225,26,0,"1","510","D","1","D",75,"D","10","D"
"20141",2654225,27,0,"1","510","D","1","D",50,"D","12","D"
"20141",2654225,28,0,"1","160","D","1","D",8,"D","12","D"
"20141",2654225,29,0,"1","160","D","1","D",8,"D","11","D"
"20141",2654225,30,0,"1","160","D","1","D",8,"D","10","D"
"20141",2654225,31,0,"1","210","D","1","D",75,"D","11","D"
"20141",2654225,32,0,"1","350","D","1","D",20,"D","13","D"
"20141",2654245,38,0,"1","150","D","1","D",72,"D","10","D"
"20141",2654245,39,0,"1","310","D","1","D",22,"D","11","D"
"20141",2654245,40,0,"1","320","D","1","D",21,"D","11","D"
"20141",2654275,16,0,"1","830","D","1","D",200,"D","13","D"
"20141",2654275,17,0,"1","510","D","1","D",30,"D","12","D"
"20141",2654315,29,0,"1","800","D","1","D",85,"D","13","D"
"20141",2654375,24,0,"1","150","D","1","D",26,"D","10","D"
"20141",2654435,28,0,"1","150","D","1","D",58,"D","12","D"
"20141",2654475,18,0,"1","830","D","1","D",99,"D","10","D"
"20141",2654575,34,0,"1","800","D","1","D",800,"D","13","D"
"20141",2654575,35,0,"1","510","D","1","D",300,"D","12","D"
"20141",2654575,36,0,"1","150","D","1","D",36,"D","12","D"
"20141",2654575,37,0,"1","150","D","1","D",400,"D","12","D"
"20141",2654575,38,0,"1","210","D","1","D",11,"D","12","D"
"20141",2654595,38,0,"1","510","D","1","D",30,"D","12","D"
"20141",2654685,39,0,"1","840","D","1","D",45,"D","10","D"
"20141",2654685,40,0,"1","510","D","1","D",56,"D","12","D"
"20141",2654815,44,0,"1","500","D","1","D",86,"D","12","D"
"20141",2654815,45,0,"1","210","D","1","D",10,"D","12","D"
"20141",2654815,46,0,"1","310","D","1","D",20,"D","12","D"
"20141",2654835,8,0,"1","150","D","1","D",36,"D","10","D"
"20141",2654835,9,0,"1","150","D","1","D",36,"D","11","D"
"20141",2654835,10,0,"1","150","D","1","D",36,"D","12","D"
"20141",2654895,12,0,"1","830","D","1","D",30,"D","13","D"
"20141",2654915,50,0,"1","510","D","1","D",20,"D","12","D"
"20141",2654915,51,0,"1","510","D","1","D",20,"D","11","D"
"20141",2654915,52,0,"1","510","D","1","D",20,"D","10","D"
"20141",2654915,53,0,"1","210","D","1","D",60,"D","10","D"
"20141",2654915,54,0,"1","210","D","1","D",60,"D","11","D"
"20141",2654915,55,0,"1","210","D","1","D",60,"D","12","D"
"20141",2654925,12,0,"1","830","D","1","D",25,"D","13","D"
"20141",2655005,44,0,"1","510","D","1","D",100,"D","12","D"
"20141",2655005,45,0,"1","320","D","1","D",50,"D","12","D"
"20141",2655005,46,0,"1","320","D","1","D",25,"D","12","D"
"20141",2655075,67,0,"1","830","D","1","D",900,"D","13","D"
"20141",2655075,68,0,"1","160","D","1","D",10,"D","10","D"
"20141",2655075,69,0,"1","160","D","1","D",40,"D","11","D"
"20141",2655075,70,0,"1","160","D","1","D",50,"D","12","D"
"20141",2655075,71,0,"1","210","D","1","D",300,"D","12","D"
"20141",2655075,72,0,"1","160","D","1","D",100,"D","12","D"
"20141",2655075,73,0,"1","160","D","1","D",6,"F","12","D"
"20141",2655075,74,0,"1","150","D","1","D",25,"D","10","D"
"20141",2655075,75,0,"1","150","D","1","D",25,"D","11","D"
"20141",2655075,76,0,"1","150","D","1","D",25,"D","12","D"
"20141",2655075,77,0,"1","210","D","1","D",10,"F","11","D"
"20141",2655075,78,0,"1","320","D","2","D",15,"D","12","D"
"20141",2655075,79,0,"1","340","D","1","F",40,"F","11","D"
"20141",2655095,40,0,"1","160","D","1","D",23,"D","12","D"
"20141",2655095,41,0,"1","320","D","1","D",79,"D","12","D"
"20141",2655185,10,0,"1","610","D","1","D",10,"D","11","D"
"20141",2655185,11,0,"1","510","D","1","D",30,"D","11","D"
"20141",2655185,12,0,"1","600","D","1","D",50,"D","12","D"
"20141",2655185,13,0,"1","340","D","1","D",20,"D","12","D"
"20141",2655195,48,0,"1","510","D","1","D",80,"D","11","D"
"20141",2655195,49,0,"1","600","D","1","D",300,"D","12","D"
"20141",2655195,50,0,"1","320","D","1","D",25,"D","11","D"
"20141",2655195,51,0,"1","350","D","1","D",5,"D","13","D"
"20141",2655245,43,0,"1","160","D","1","D",30,"D","10","D"
"20141",2655245,44,0,"1","340","D","1","D",20,"D","12","D"
"20141",2655265,27,0,"1","830","D","1","D",10,"D","13","D"
"20141",2655265,28,0,"1","210","D","1","D",30,"D","12","D"
"20141",2655365,50,0,"1","830","D","1","D",209,"D","11","D"
"20141",2655365,51,0,"1","600","D","1","D",100,"D","11","D"
"20141",2655365,52,0,"1","510","D","1","D",25,"D","10","D"
"20141",2655365,53,0,"1","510","D","1","D",25,"D","11","D"
"20141",2655365,54,0,"1","510","D","1","D",25,"D","12","D"
"20141",2655365,55,0,"1","150","D","1","D",22,"D","10","D"
"20141",2655365,56,0,"1","150","D","1","D",22,"D","11","D"
"20141",2655365,57,0,"1","150","D","1","D",50,"D","12","D"
"20141",2655365,58,0,"1","210","D","1","D",35,"D","12","D"
"20141",2655365,59,0,"1","310","D","1","D",50,"D","10","D"
"20141",2655365,60,0,"1","310","D","1","D",50,"D","11","D"
"20141",2655365,61,0,"1","310","D","1","D",50,"D","12","D"
"20141",2655415,80,0,"1","510","D","1","D",73,"D","12","D"
"20141",2655415,81,0,"1","320","D","1","D",5,"D","12","D"
"20141",2655425,23,0,"1","160","D","1","D",3,"D","10","D"
"20141",2655425,24,0,"1","160","D","1","D",3,"D","11","D"
"20141",2655425,25,0,"1","340","D","1","D",3,"D","12","D"
"20141",2655435,37,0,"1","830","D","1","D",50,"D","13","D"
"20141",2655435,38,0,"1","500","D","1","D",120,"D","12","D"
"20141",2655435,39,0,"1","210","D","1","D",25,"D","12","D"
"20141",2655435,40,0,"1","210","D","1","D",25,"D","11","D"
"20141",2655435,41,0,"1","210","D","1","D",25,"D","10","D"
"20141",2655435,42,0,"1","320","D","1","D",10,"D","11","D"
"20141",2655435,43,0,"1","320","D","1","D",10,"D","12","D"
"20141",2655435,44,0,"1","360","D","1","D",8,"D","12","D"
"20141",2655455,43,0,"1","210","D","1","D",80,"D","12","D"
"20141",2655525,21,0,"1","510","D","1","D",10,"D","12","D"
"20141",2655525,22,0,"1","320","D","1","D",19,"D","12","D"
"20141",2655525,23,0,"1","350","D","1","D",6,"D","13","D"
"20141",2655575,53,0,"1","150","D","1","D",83,"D","11","D"
"20141",2655585,24,0,"1","210","D","2","D",60,"D","12","D"
"20141",2655585,25,0,"1","340","D","2","D",75,"D","12","D"
"20141",2655605,23,0,"1","150","D","1","D",15,"D","11","D"
"20141",2655605,24,0,"1","210","D","1","D",100,"D","11","D"
"20141",2655625,48,0,"1","840","D","1","D",75,"D","10","D"
"20141",2655625,49,0,"1","210","D","1","D",17,"D","12","D"
"20141",2655645,34,0,"1","150","D","1","D",28,"D","10","D"
"20141",2655645,35,0,"1","150","D","1","D",35,"D","11","D"
"20141",2655645,36,0,"1","150","D","1","D",43,"D","12","D"
"20141",2655655,50,0,"1","500","D","1","D",60,"D","10","D"
"20141",2655685,22,0,"1","150","D","1","D",33,"D","12","D"
"20141",2655695,29,0,"1","510","D","1","D",100,"D","12","D"
"20141",2655695,30,0,"1","310","D","1","D",15,"D","12","D"
"20141",2655755,41,0,"1","810","D","1","D",10,"D","10","D"
"20141",2655755,42,0,"1","840","D","1","D",110,"D","10","D"
"20141",2655755,43,0,"1","500","D","1","D",30,"D","10","D"
"20141",2655755,44,0,"1","150","D","1","D",25,"D","10","D"
"20141",2655755,45,0,"1","210","D","2","D",100,"D","10","D"
"20141",2655805,26,0,"1","500","D","1","D",120,"D","11","D"
"20141",2655805,27,0,"1","500","D","1","D",65,"D","12","D"
"20141",2655805,28,0,"1","210","D","1","D",27,"D","10","D"
"20141",2655805,29,0,"1","210","D","1","D",26,"D","12","D"
"20141",2655945,54,0,"1","830","D","1","D",19,"D","13","D"
"20141",2655945,55,0,"1","500","D","1","D",200,"D","12","D"
"20141",2655945,56,0,"1","510","D","1","D",24,"D","10","D"
"20141",2655945,57,0,"1","510","D","1","D",24,"D","11","D"
"20141",2655945,58,0,"1","510","D","1","D",24,"D","12","D"
"20141",2655945,59,0,"1","210","D","2","D",10,"D","10","D"
"20141",2655945,60,0,"1","210","D","2","D",10,"D","11","D"
"20141",2655945,61,0,"1","210","D","2","D",10,"D","12","D"
"20141",2655945,62,0,"1","350","D","1","D",12,"D","13","D"
"20141",2656045,20,0,"1","370","D","1","D",60,"D","12","D"
"20141",2656075,15,0,"1","350","D","1","D",8,"D","13","D"
"20141",2656105,37,0,"1","160","D","1","D",25,"D","11","D"
"20141",2656135,22,0,"1","830","D","1","D",20,"D","13","D"
"20141",2656155,14,0,"1","340","D","1","D",5,"D","12","D"
"20141",2656165,57,0,"1","830","D","1","D",88,"D","13","D"
"20141",2656165,58,0,"1","610","D","1","D",75,"D","12","D"
"20141",2656165,59,0,"1","510","D","1","D",75,"D","12","D"
"20141",2656165,60,0,"1","210","D","1","D",194,"D","12","D"
"20141",2656165,61,0,"1","370","D","1","D",95,"D","12","D"
"20141",2656195,42,0,"1","830","D","1","D",55,"D","13","D"
"20141",2656195,43,0,"1","510","D","1","D",30,"D","10","D"
"20141",2656195,44,0,"1","510","D","1","D",30,"D","11","D"
"20141",2656195,45,0,"1","510","D","1","D",30,"D","12","D"
"20141",2656195,46,0,"1","360","D","1","D",8,"D","13","D"
"20141",2656195,47,0,"1","370","D","1","D",50,"D","12","D"
"20141",2656215,47,0,"1","830","D","1","D",16,"D","13","D"
"20141",2656215,48,0,"1","510","D","1","D",23,"D","12","D"
"20141",2656215,49,0,"1","310","D","1","D",50,"D","12","D"
"20141",2656215,50,0,"1","310","D","1","D",60,"D","11","D"
"20141",2656215,51,0,"1","350","D","1","D",9,"D","12","D"
"20141",2656225,45,0,"1","210","D","2","D",40,"D","12","D"
"20141",2656245,20,0,"1","370","D","1","D",100,"D","12","D"
"20141",2656295,36,0,"1","160","D","1","D",8,"D","10","D"
"20141",2656295,37,0,"1","160","D","1","D",8,"D","11","D"
"20141",2656295,38,0,"1","160","D","1","D",10,"D","12","D"
"20141",2656365,46,0,"1","830","D","1","D",70,"D","13","D"
"20141",2656365,47,0,"1","610","D","1","D",80,"D","11","D"
"20141",2656365,48,0,"1","510","D","1","D",100,"D","12","D"
"20141",2656365,49,0,"1","510","D","1","D",200,"D","12","D"
"20141",2656365,50,0,"1","210","D","1","D",25,"D","12","D"
"20141",2656365,51,0,"1","320","D","1","D",25,"D","10","D"
"20141",2656365,52,0,"1","320","D","1","D",40,"D","12","D"
"20141",2656365,53,0,"1","320","D","1","D",35,"D","11","D"
"20141",2656385,51,0,"1","840","D","1","D",45,"D","12","D"
"20141",2656385,52,0,"1","500","D","1","D",183,"D","12","D"
"20141",2656385,53,0,"1","160","D","1","D",33,"D","10","D"
"20141",2656385,54,0,"1","160","D","1","D",33,"D","12","D"
"20141",2656385,55,0,"1","210","D","1","D",50,"D","12","D"
"20141",2656385,56,0,"1","330","D","1","D",20,"D","13","D"
"20141",2656385,57,0,"1","400","D","1","D",15,"D","11","D"
"20141",2656435,65,0,"1","360","D","1","D",8,"D","13","D"
"20141",2656435,66,0,"1","370","D","1","D",60,"D","12","D"
"20141",2656445,25,0,"1","210","D","1","D",35,"D","12","D"
"20141",2656455,17,0,"1","830","D","1","D",125,"D","13","D"
"20141",2656455,18,0,"1","150","D","1","D",14,"D","11","D"
