"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","PROP_NOF","PROP0NOF","OWNYF","OWNYF_","NEWMRRT","NEWMRRT_","ORGMRTX","ORGMRTX_","QMRTTERM","QMRT_ERM","MRTPMTX","MRTPMTX_","PAYPROTX","PAYP_OTX","PAYPROIN","PAYP_OIN","PAYMORIN","PAYM_RIN","PAYOTHER","PAYO_HER","QESCROWX","QESC_OWX","QPRINM1X","QPRI_M1X","QPRINM2X","QPRI_M2X","QPRINM3X","QPRI_M3X","QADINT1X","QADI_T1X","QADINT2X","QADI_T2X","QADINT3X","QADI_T3X","QRFINDAT","QRFI_DAT","FRSTPYMO","FRST_YMO","FRSTPYYR","FRST_YYR","FIXEDRTE","FIXE_RTE","QNEWDATE","QNEW_ATE","QBLNCM1X","QBLN_M1X","QBLNCM2X","QBLN_M2X","QBLNCM3X","QBLN_M3X","LOAN_NOF","LOAN0NOF","VARRTE","VARRTE_","INTONLY","INTONLY_","OTHRTE","OTHRTE_","PAYMT1X","PAYMT1X_","PAYMT2X","PAYMT2X_","PAYMT3X","PAYMT3X_","PAYPRINI","PAYP_INI","PAYINT","PAYINT_"
"20144",2872403,47,0,"5","01","D","100","D",0.0784,"D",234000,"D",30,"D",2145,"D","3","D",,"A",,"A",,"A",454,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","05","D","1999","D","2","D",,"A",176553,"D",176015,"D",175474,"D","01","D","1","D",,"A",,"A",3200,"D",3200,"D",3200,"D","1","D","2","D"
"20144",2872403,48,0,"5","02","D","300","D",0.0784,"F",525000,"F",30,"F",5788,"V",,"A",,"A",,"A",,"A",0,"F",723,"F",727,"F",732,"F",2077,"F",2073,"F",2068,"F",,"A","01","F","2002","F","2","F",,"A",576306,"V",575826,"V",573497,"V","01","D",,"A",,"A",,"A",2800,"F",2800,"F",2800,"F","1","D","2","D"
"20144",2872523,20,0,"1","01","D","100","D",0.0784,"F",121084,"F",30,"F",1020,"F","3","F","4","F",,"A",,"A",145,"F",193,"F",194,"F",196,"F",682,"F",681,"F",679,"F",,"A","12","F","2003","F","1","F",,"A",104367,"F",104174,"F",103980,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20144",2872563,10,0,"5","01","D","100","D",0.0784,"D",103700,"D",30,"D",845,"D","3","D","4","D",,"A",,"A",96,"D",151,"D",152,"D",153,"D",598,"D",597,"D",596,"D",,"A","02","D","2005","D","1","D",,"A",91503,"D",91351,"D",91199,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20144",2872743,23,0,"5","02","D","300","D",0.05,"D",126455,"D",15,"D",1000,"D",,"A",,"A",,"A",,"A",0,"D",924,"D",928,"D",932,"D",76,"D",72,"D",68,"D",,"A","04","D","2001","D","1","D",,"A",18230,"D",17306,"D",16379,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20144",2872793,12,0,"5","01","D","100","D",0.07,"D",22000,"D",30,"D",375,"D","3","D","4","D",,"A",,"A",229,"D",48,"D",48,"D",49,"D",98,"D",98,"D",97,"D",,"A","05","D","2000","D","1","D",,"A",16793,"D",16745,"D",16696,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20144",2872933,13,0,"5","01","D","100","D",0.069,"F",27000,"F",30,"F",378,"F",,"B",,"B",,"B",,"B",200,"F",136,"F",137,"F",138,"F",42,"F",41,"F",40,"F",,"A","08","F","1988","F","1","F",,"A",7286,"F",7150,"F",7013,"F","01","D","1","D",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20144",2873023,15,0,"1","01","D","100","D",0.0784,"F",228882,"F",30,"F",2350,"F","3","F","4","F",,"A",,"A",696,"F",198,"F",199,"F",201,"F",1456,"F",1455,"F",1453,"F",,"A","10","F","2011","F","1","F",,"A",222864,"F",222666,"F",222467,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20144",2873023,16,0,"1","01","D","100","D",0.0784,"D",96867,"D",30,"D",700,"D",,"A",,"A",,"A",,"A",0,"D",131,"D",132,"D",133,"D",569,"D",568,"D",567,"D",,"A","02","D","2006","D","1","D",,"A",87046,"D",86915,"D",86783,"D","02","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20144",2873043,24,0,"5","01","D","100","D",0.0784,"D",82999,"D",10,"D",1000,"D",,"A",,"A",,"A",,"A",0,"D",713,"D",717,"D",722,"D",287,"D",283,"D",278,"D",,"A","01","D","2009","D","1","D",,"A",43968,"D",43255,"D",42538,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20144",2873073,13,0,"5","01","D","100","D",0.04,"D",71000,"D",30,"D",530,"D","3","D","4","D",,"A",,"A",191,"D",108,"D",108,"D",108,"D",231,"D",231,"D",231,"D",,"A","06","D","2013","D","1","D",,"A",69429,"D",69321,"D",69213,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20144",2873273,31,0,"5","01","D","100","D",0.0784,"D",211319,"D",15,"D",2500,"D","3","D","4","D",,"A",,"A",500,"D",763,"D",768,"D",773,"D",1237,"D",1232,"D",1227,"D",,"A","01","D","2012","D","1","D",,"A",189354,"D",188591,"D",187823,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20144",2873293,31,0,"5","01","D","100","D",0.0784,"D",98000,"D",30,"D",2760,"D",,"B",,"B",,"B",,"B",2052,"D",.,"A",68,"D",68,"D",.,"A",640,"D",640,"D",,"A","10","D","2014","D","1","D","102014","D",.,"A",98000,"D",97932,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20144",2873323,9,0,"5","01","D","100","D",0.0784,"D",60000,"D",15,"D",645,"D","3","D","4","D",,"A",,"A",77,"D",458,"D",461,"D",464,"D",110,"D",107,"D",104,"D",,"A","06","D","2002","D","1","D",,"A",16774,"D",16316,"D",15854,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20144",2873403,35,0,"5","01","D","100","D",0.0784,"D",306095,"D",15,"D",5788,"T","3","D","4","D",,"A",,"A",718,"D",.,"A",.,"A",897,"D",.,"A",.,"A",2000,"D",,"A","11","D","2014","D","1","D","112014","D",.,"A",.,"A",306095,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20144",2873403,60,0,"5","01","D","100","D",0.0463,"D",617723,"T",30,"D",3132,"D","3","D","4","D",,"A",,"A",741,"D",906,"D",909,"D",.,"A",1485,"D",1482,"D",.,"A","112014","D","09","D","2005","D","1","D",,"A",384881,"D",383975,"D",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20144",2873423,29,0,"5","01","D","100","D",0.0784,"D",308000,"D",30,"D",2481,"D","3","D","4","D",,"A",,"A",255,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","12","D","2009","D","2","D",,"A",293315,"D",293005,"D",292694,"D","01","D","1","D",,"A",,"A",2146,"D",2146,"D",2146,"D","1","D","2","D"
"20144",2873463,10,0,"1","01","D","100","D",0.08,"D",164000,"D",30,"D",1600,"D","3","D","4","D",,"A",,"A",397,"D",295,"D",297,"D",299,"D",908,"D",906,"D",904,"D",,"A","04","D","2002","D","1","D",,"A",136178,"D",135882,"D",135585,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20144",2873543,10,0,"5","01","D","100","D",0.073,"F",72000,"F",30,"F",610,"F",,"A","4","F",,"A",,"A",116,"F",154,"F",155,"F",156,"F",340,"F",339,"F",338,"F",,"A","08","F","2000","F","1","F",,"A",55859,"F",55705,"F",55550,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20144",2873573,26,0,"5","01","D","100","D",0.0475,"D",260000,"D",30,"D",1800,"D","3","D",,"A","5","D",,"A",444,"D",362,"D",364,"D",365,"D",994,"D",992,"D",991,"D",,"A","07","D","2012","D","1","D",,"A",251068,"D",250706,"D",250342,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20144",2873613,28,0,"5","01","D","100","D",0.1025,"F",80000,"F",30,"F",414,"F",,"A",,"A",,"A",,"A",.,"B",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","08","F","1979","F","1","F",,"A",.,"A",.,"A",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20144",2873643,52,0,"5","01","D","100","D",0.0784,"D",112269,"D",8,"D",1578,"D",,"A",,"A",,"A",,"A",0,"D",1117,"D",1125,"D",1132,"D",461,"D",453,"D",446,"D",,"A","02","D","2011","D","1","D",,"A",70497,"D",69380,"D",68255,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20144",2873733,28,0,"5","01","D","100","D",0.0784,"D",250000,"D",30,"D",1946,"D","3","D","4","D",,"A",,"A",139,"D",289,"D",291,"D",293,"D",1011,"D",1009,"D",1007,"D",,"A","12","D","2003","D","2","D",,"A",215085,"D",214684,"D",214280,"D","01","D","1","D",,"A",,"A",1600,"D",1600,"D",1600,"D","1","D","2","D"
"20144",2873783,25,0,"5","01","D","100","D",0.0784,"D",88000,"D",30,"D",900,"D","3","D","4","D",,"A",,"A",264,"D",339,"D",341,"D",343,"D",297,"D",295,"D",293,"D",,"A","10","D","1992","D","1","D",,"A",45529,"D",45191,"D",44850,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20144",2873803,21,0,"5","01","D","100","D",0.0784,"F",300000,"F",30,"F",2168,"F",,"A",,"A",,"A",,"A",0,"F",183,"F",185,"F",186,"F",542,"F",540,"F",539,"F",,"A","04","F","2002","F","2","F",,"A",247847,"F",247298,"F",246746,"F","01","D",,"A",,"A",,"A",725,"F",725,"F",725,"F","1","D","2","D"
"20144",2873813,42,0,"5","01","D","100","D",0.0479,"D",50000,"D",30,"D",400,"D",,"B",,"B",,"B",,"B",138,"D",96,"D",97,"D",97,"D",166,"D",165,"D",165,"D",,"A","08","D","2005","D","1","D",,"A",41497,"D",41401,"D",41304,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20144",2873893,33,0,"5","01","D","100","D",0.0425,"D",223605,"D",30,"D",1100,"D",,"A",,"A",,"A",,"A",0,"D",311,"D",312,"D",314,"D",789,"D",788,"D",786,"D",,"A","06","D","2014","D","1","D",,"A",222678,"D",222366,"D",222054,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20144",2873963,41,0,"5","01","D","100","D",0.0513,"D",97200,"D",15,"D",1041,"D","3","D",,"A",,"A",,"A",266,"D",582,"D",585,"D",587,"D",193,"D",190,"D",188,"D",,"A","04","D","2005","D","1","D",,"A",45118,"D",44536,"D",43951,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20144",2874063,32,0,"5","01","D","100","D",0.0585,"D",337830,"D",30,"D",3037,"D","3","D","4","D",,"A",,"A",1044,"D",1921,"T",1933,"T",1911,"T",540,"D",533,"D",526,"D",,"A","02","D","1990","D","1","D",,"A",110796,"D",109343,"D",107883,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20144",2874153,17,0,"5","01","D","100","D",0.055,"D",30000,"D",15,"D",380,"D","3","D","4","D",,"A",,"A",135,"D",187,"D",188,"D",189,"D",58,"D",57,"D",56,"D",,"A","08","D","2004","D","1","D",,"A",12667,"D",12480,"D",12292,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20144",2874203,35,0,"5","01","D","100","D",0.0475,"D",130000,"D",30,"D",1053,"D","3","D","4","D",,"A",,"A",375,"D",268,"D",269,"D",270,"D",410,"D",409,"D",408,"D",,"A","04","D","2004","D","1","D",,"A",103638,"D",103370,"D",103101,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20144",2874453,79,0,"5","01","D","100","D",0.0425,"D",369000,"D",30,"D",2752,"D","3","D","4","D",,"A",,"A",937,"D",.,"A",.,"A",532,"D",.,"A",.,"A",1283,"D",,"A","10","D","2013","D","1","D","112014","D",.,"A",.,"A",362252,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20144",2874453,106,0,"5","01","D","100","D",0.0425,"D",369000,"D",30,"D",2652,"D","3","D","4","D",,"A",,"A",837,"D",528,"D",530,"D",.,"A",1287,"D",1285,"D",.,"A","112014","D","10","D","2013","D","1","D",,"A",363311,"D",362782,"D",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20144",2874653,42,0,"5","01","D","100","D",0.0784,"D",150000,"D",30,"D",1286,"D","3","D","4","D",,"A",,"A",202,"D",127,"D",128,"D",129,"D",957,"D",956,"D",955,"D",,"A","02","D","2012","D","1","D",,"A",146439,"D",146312,"D",146184,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20144",2874703,40,0,"1","01","D","100","D",0.0784,"D",95621,"D",30,"D",900,"D","3","D","4","D",,"A",,"A",209,"D",79,"D",80,"D",80,"D",612,"D",611,"D",611,"D",,"A","06","D","2012","D","1","D",,"A",93671,"D",93592,"D",93512,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20144",2874783,25,0,"5","01","D","100","D",0.055,"D",200000,"D",30,"D",1423,"D","3","D",,"A",,"A",,"A",287,"D",747,"D",750,"D",754,"D",389,"D",386,"D",382,"D",,"A","05","D","1992","D","1","D",,"A",84864,"D",84117,"D",83366,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20144",2874813,15,0,"5","01","D","100","D",0.0425,"D",205642,"D",15,"D",2093,"D","3","D",,"A",,"A",,"A",546,"D",.,"A",.,"A",819,"D",.,"A",.,"A",728,"D",,"A","11","D","2014","D","1","D","112014","D",.,"A",.,"A",205642,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20144",2874813,32,0,"5","01","D","100","D",0.045,"D",355250,"D",30,"D",2317,"D","3","D","4","D",,"A",,"A",517,"D",556,"D",558,"D",.,"A",1244,"D",1242,"D",.,"A","112014","D","11","D","2010","D","1","D",,"A",331811,"D",331255,"D",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20144",2874833,11,0,"1","01","D","100","D",0.0525,"D",127900,"D",30,"D",1111,"D","3","D","4","D","5","D",,"A",405,"D",203,"D",204,"D",205,"D",503,"D",502,"D",501,"D",,"A","06","D","2008","D","1","D",,"A",114934,"D",114731,"D",114527,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20144",2874843,15,0,"5","01","D","100","D",0.0413,"F",150000,"F",30,"F",1519,"F","3","F",,"A","5","F",,"A",792,"F",259,"F",260,"F",261,"F",468,"F",467,"F",466,"F",,"A","07","F","2009","F","1","F",,"A",135981,"F",135722,"F",135462,"F","01","D",,"C",,"C",,"C",.,"A",.,"A",.,"A","1","D","2","D"
"20144",2874893,17,0,"5","01","D","100","D",0.065,"D",617723,"T",30,"D",5788,"T","3","D","4","D","5","D",,"A",503,"D",1921,"T",1933,"T",1911,"T",2829,"D",2822,"D",2814,"D",,"A","08","D","2001","D","1","D",,"A",576306,"T",575826,"T",573497,"T","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20144",2875023,33,0,"1","01","D","100","D",0.0784,"D",100000,"D",30,"D",2007,"D","3","D","4","D",,"A",,"A",1284,"D",386,"D",389,"D",391,"D",337,"D",334,"D",332,"D",,"A","10","D","1992","D","1","D",,"A",51548,"D",51162,"D",50773,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20144",2875043,12,0,"5","01","D","100","D",0.0784,"F",48433,"F",30,"F",1070,"F","3","F",,"A","5","F",,"A",720,"F",40,"F",40,"F",41,"F",310,"F",310,"F",309,"F",,"A","05","F","2012","F","1","F",,"A",47445,"F",47405,"F",47365,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20144",2875233,43,0,"5","01","D","100","D",0.0784,"D",243016,"D",15,"D",2300,"D",,"A",,"A",,"A",,"A",0,"D",1921,"T",1933,"T",1911,"T",969,"D",960,"D",952,"D",,"A","09","D","2006","D","1","D",,"A",148323,"D",146992,"D",145652,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20144",2875323,19,0,"5","01","D","100","D",0.0784,"F",180518,"F",20,"F",1492,"F",,"A",,"A",,"A",,"A",0,"F",347,"F",349,"F",351,"F",1145,"F",1143,"F",1141,"F",,"A","03","F","2013","F","1","F",,"A",175263,"F",174916,"F",174567,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20144",2875333,39,0,"5","01","D","100","D",0.07,"D",95000,"D",30,"D",1300,"D","3","D","4","D",,"A",,"A",668,"D",353,"D",355,"D",357,"D",279,"D",277,"D",275,"D","122014","D","01","D","1993","D","1","D",,"A",47807,"D",47454,"D",47098,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20144",2875403,14,0,"5","01","D","100","D",0.0784,"F",123990,"F",30,"F",1100,"F","3","F","4","F","5","F",,"A",204,"F",114,"F",115,"F",116,"F",782,"F",781,"F",780,"F",,"A","12","F","2010","F","1","F",,"A",119626,"F",119511,"F",119396,"F","01","D",,"C",,"C",,"C",.,"A",.,"A",.,"A","1","D","2","D"
"20144",2875495,18,0,"5","01","D","100","D",0.0784,"D",166057,"D",30,"D",1486,"D","3","D","4","D",,"A",,"A",286,"D",132,"D",133,"D",134,"D",1068,"D",1067,"D",1066,"D",,"A","12","D","2012","D","1","D",,"A",163475,"D",163343,"D",163211,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20144",2875513,10,0,"5","01","D","100","D",0.0784,"D",80000,"D",15,"D",1500,"D","3","D","4","D",,"A",,"A",743,"D",285,"D",287,"D",289,"D",472,"D",470,"D",468,"D",,"A","03","D","2012","D","1","D",,"A",72262,"D",71977,"D",71690,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20144",2875533,17,0,"1","01","D","100","D",0.05,"D",34730,"D",9,"D",400,"D",,"A",,"A",,"A",,"A",0,"D",387,"D",389,"D",390,"D",13,"D",11,"D",10,"D",,"A","05","D","2006","D","1","D",,"A",3140,"D",2753,"D",2365,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20144",2875643,23,0,"1","01","D","100","D",0.0413,"D",353400,"D",30,"D",2450,"D","3","D","4","D","5","D",,"A",736,"D",.,"A",498,"D",499,"D",.,"A",1216,"D",1215,"D",,"A","10","D","2014","D","1","D",,"A",.,"A",353400,"D",352902,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20144",2875653,21,0,"5","01","D","100","D",0.0935,"D",28000,"D",30,"D",540,"D","3","D","4","D",,"A",,"A",308,"D",182,"D",183,"D",185,"D",50,"D",49,"D",47,"D",,"A","01","D","1987","D","1","D",,"A",6420,"D",6238,"D",6054,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20144",2875963,64,0,"5","01","D","100","D",0.045,"D",149994,"D",30,"D",760,"D",,"A",,"A",,"A",,"A",0,"D",214,"D",215,"D",216,"D",546,"D",545,"D",544,"D",,"A","11","D","2012","D","1","D",,"A",145473,"D",145259,"D",145043,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20144",2876073,45,0,"5","01","D","100","D",0.0784,"D",400000,"D",5,"D",5788,"T","3","D","4","D","5","D",,"A",717,"D",1921,"T",1933,"T",1911,"T",343,"D",334,"D",326,"D",,"A","10","D","2012","D","2","D",,"A",264804,"D",258455,"D",252063,"D","01","D","1","D",,"A",,"A",1600,"D",1600,"D",1600,"D","1","D","2","D"
"20144",2876143,51,0,"5","01","D","100","D",0.05,"D",340000,"D",30,"D",2324,"D","3","D","4","D",,"A",,"A",499,"D",0,"D",0,"D",0,"D",2300,"D",2300,"D",2300,"D","122014","D","03","D","2004","D","2","D",,"A",340000,"D",340000,"D",340000,"D","01","D",,"A","2","D",,"A",2500,"D",2500,"D",2500,"D",,"A","2","D"
"20144",2876163,41,0,"5","01","D","100","D",0.05,"D",179000,"D",30,"D",2100,"D","3","D","4","D",,"A",,"A",1139,"D",528,"D",530,"D",533,"D",433,"D",431,"D",428,"D",,"A","09","D","1996","D","1","D",,"A",103863,"D",103335,"D",102805,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20144",2876173,53,0,"5","01","D","100","D",0.0425,"D",200000,"D",30,"D",2000,"D","3","D","4","D",,"A",,"A",1016,"D",375,"D",376,"D",378,"D",609,"D",608,"D",606,"D",,"A","06","D","2007","D","1","D",,"A",171969,"D",171594,"D",171218,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20144",2876193,33,0,"5","01","D","100","D",0.0784,"D",154849,"D",30,"D",1486,"D","3","D","4","D","5","D",,"A",367,"D",112,"D",113,"D",114,"D",1007,"D",1006,"D",1005,"D",,"A","02","D","2014","D","1","D",,"A",154083,"D",153971,"D",153857,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20144",2876243,25,0,"5","01","D","100","D",0.0784,"F",88010,"F",30,"F",636,"F",,"A",,"A",,"A",,"A",0,"F",161,"F",162,"F",163,"F",475,"F",474,"F",473,"F",,"A","03","F","2002","F","1","F",,"A",72709,"F",72548,"F",72386,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20144",2876263,10,0,"5","01","D","100","D",0.0784,"D",126791,"D",15,"D",1200,"D",,"A",,"A",,"A",,"A",0,"D",1154,"D",1162,"D",1911,"T",46,"D",38,"D",31,"D",,"A","03","D","2000","D","1","D",,"A",7038,"D",5884,"D",4722,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
