"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","PROP_NOH","PROP0NOH","OWNYH","OWNYH_","PAIDLOAN","PAID_OAN","PRIMPLUS","PRIM_LUS","JINTPDX","JINTPDX_","JLCPRINX","JLCP_INX","LOAN_NOH","LOAN0NOH","TOTOWED","TOTOWED_"
"20143",2808173,32,0,"5","01","D","100","D","1","D",0.0475,"D",240,"D",1272,"D","01","D",20200,"D"
"20143",2808773,19,0,"5","01","D","100","D","1","D",0.0475,"D",475,"D",725,"D","01","D",40000,"D"
"20143",2809643,34,0,"5","03","D","300","D","1","D",0.0475,"D",594,"D",-990,"T","01","D",50000,"D"
"20143",2810693,49,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",118955,"D"
"20143",2811413,41,0,"5","01","D","100","D","1","D",0.0475,"D",962,"D",1738,"D","01","D",81000,"D"
"20143",2812243,39,0,"5","01","D","100","D","1","D",0.0475,"D",594,"D",-444,"D","01","D",50000,"D"
"20143",2812943,36,0,"5","02","D","300","D","1","D",0.0475,"D",0,"D",0,"D","01","D",0,"D"
"20143",2813603,41,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20143",2813773,35,0,"5","01","D","100","D","1","D",0.0475,"D",356,"D",5644,"D","01","D",30000,"D"
"20143",2814562,41,0,"5","01","D","100","D","1","D",0.0475,"D",404,"D",-38,"D","01","D",34000,"D"
"20143",2814842,31,0,"5","01","D","100","D","1","D",0.0475,"D",1461,"D",-561,"D","01","D",123000,"D"
"20143",2815072,26,0,"5","01","D","100","D","1","D",0.0475,"D",499,"D",701,"D","01","D",42000,"D"
"20143",2815132,21,0,"5","01","D","100","D","1","D",0.0475,"D",21,"D",1479,"D","01","D",1800,"D"
"20143",2815362,30,0,"5","01","D","100","D","1","D",0.0475,"D",404,"F",-38,"F","01","D",34000,"F"
"20143",2815472,29,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",330551,"T"
"20143",2817102,39,0,"5","01","D","100","D","1","D",0.0475,"D",2,"D",198,"D","01","D",200,"D"
"20143",2817202,32,0,"5","01","D","100","D","1","D",0.0475,"D",951,"D",-98,"D","01","D",80043,"D"
"20143",2817712,17,0,"5","01","D","100","D","1","D",0.0475,"D",2019,"D",981,"D","01","D",170000,"D"
"20143",2818482,31,0,"5","01","D","100","D","1","D",0.0475,"D",879,"D",1121,"D","01","D",74000,"D"
"20143",2819482,26,0,"5","01","D","100","D","1","D",0.0475,"D",107,"D",1078,"D","01","D",9000,"D"
"20143",2819712,37,0,"5","01","D","100","D","1","D",0.0475,"D",475,"D",275,"D","01","D",40000,"D"
"20143",2819872,27,0,"5","01","D","100","D","1","D",0.0475,"D",226,"D",474,"D","01","D",19000,"D"
"20143",2819902,16,0,"5","01","D","100","D","1","D",0.0475,"D",75,"D",225,"D","01","D",6300,"D"
"20143",2820322,17,0,"5","01","D","100","D","1","D",0.0475,"D",178,"F",116,"F","01","D",15000,"F"
"20143",2820332,19,0,"5","01","D","100","D","1","D",0.0475,"D",238,"D",2153,"D","01","D",20000,"D"
"20143",2820532,27,0,"5","01","D","100","D","1","D",0.0475,"D",178,"D",422,"D","01","D",15000,"D"
"20143",2820962,17,0,"5","01","D","100","D",,"C",0.0475,"D",380,"F",1420,"F","01","D",32000,"F"
"20143",2822152,30,0,"5","01","D","100","D","1","D",0.0475,"D",46,"D",5954,"D","01","D",3861,"D"
"20143",2822272,26,0,"5","01","D","100","D","1","D",0.0475,"D",0,"D",0,"D","01","D",0,"D"
"20143",2822602,31,0,"5","01","D","100","D","2","D",0.0475,"D",119,"F",706,"F","01","D",10000,"F"
"20143",2822732,60,0,"5","01","D","100","D","1","D",0.0475,"D",487,"D",1013,"D","01","D",41000,"D"
"20143",2824242,60,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",65000,"D"
"20143",2824722,38,0,"5","01","D","100","D","1","D",0.0475,"D",344,"D",106,"D","01","D",29000,"D"
"20143",2824782,22,0,"5","01","D","100","D","1","D",0.0475,"D",1021,"D",3129,"D","01","D",86000,"D"
"20143",2825242,19,0,"5","01","D","100","D","1","D",0.0475,"D",606,"D",594,"D","01","D",51000,"D"
"20143",2825322,24,0,"5","01","D","100","D","1","D",0.0475,"D",368,"D",-368,"D","01","D",31000,"D"
"20143",2837762,59,0,"5","01","D","100","D","1","D",0.0475,"D",252,"D",21242,"T","01","D",21225,"D"
"20143",2838322,23,0,"5","01","D","100","D","2","D",0.0475,"D",238,"F",242,"F","01","D",20000,"F"
"20143",2838542,32,0,"5","01","D","100","D","1","D",0.0475,"D",97,"D",503,"D","01","D",8200,"D"
"20143",2838632,36,0,"5","01","D","100","D","1","D",0.0475,"D",754,"D",3746,"D","01","D",63500,"D"
"20143",2838742,23,0,"5","01","D","100","D","1","D",0.0475,"D",202,"D",698,"D","01","D",17000,"D"
"20143",2839872,12,0,"5","01","D","100","D","1","D",0.0475,"D",42,"D",468,"D","01","D",3500,"D"
"20143",2840362,21,0,"5","01","D","100","D","1","D",0.0475,"D",641,"D",1759,"D","01","D",54000,"D"
"20143",2840552,10,0,"5","01","D","100","D","2","D",0.0475,"D",42,"F",468,"F","01","D",3500,"F"
"20143",2840622,20,0,"5","01","D","100","D","1","D",0.0475,"D",2375,"D",-192,"D","01","D",200000,"D"
"20143",2840682,18,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",300,"D"
"20143",2840772,25,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",8000,"D"
"20143",2841092,53,0,"5","01","D","100","D","1","D",0.0475,"D",48,"D",702,"D","01","D",4000,"D"
"20143",2841122,18,0,"5","01","D","100","D","1","D",0.0475,"D",368,"D",-168,"D","01","D",31000,"D"
"20143",2841452,21,0,"5","01","D","100","D","1","D",0.0475,"D",380,"D",1420,"D","01","D",32000,"D"
"20143",2841702,16,0,"5","01","D","100","D","1","D",0.0475,"D",68,"D",382,"D","01","D",5700,"D"
"20143",2841712,22,0,"5","01","D","100","D","1","D",0.0475,"D",1057,"D",305,"D","01","D",89000,"D"
"20143",2841972,19,0,"5","01","D","100","D","1","D",0.0475,"D",166,"F",239,"F","01","D",14000,"F"
"20143",2842732,14,0,"5","01","D","100","D","1","D",0.0475,"D",238,"D",212,"D","01","D",20000,"D"
"20143",2843942,71,0,"5","01","D","100","D","1","D",0.0475,"D",261,"D",39,"D","01","D",22000,"D"
"20143",2844552,25,0,"5","01","D","100","D","1","D",0.0475,"D",184,"D",716,"D","01","D",15500,"D"
"20143",2845042,23,0,"5","01","D","100","D","1","D",0.0475,"D",285,"D",15,"D","01","D",24000,"D"
"20143",2845132,67,0,"5","01","D","100","D","1","D",0.0475,"D",5871,"D",-3492,"T","01","D",330551,"T"
"20143",2846112,15,0,"5","01","D","100","D","1","D",0.0475,"D",59,"D",2541,"D","01","D",5000,"D"
"20143",2846262,50,0,"5","01","D","100","D","1","D",0.0475,"D",141,"D",759,"D","01","D",11839,"D"
"20143",2846262,51,0,"5","01","D","100","D","1","D",0.0475,"D",558,"D",2142,"D","02","D",46948,"D"
"20143",2846302,15,0,"1","01","D","100","D","1","D",0.0475,"D",1033,"D",989,"D","01","D",87000,"D"
"20143",2846752,39,0,"5","01","D","100","D","1","D",0.0475,"D",1069,"D",56,"D","01","D",90000,"D"
"20143",2846792,13,0,"1","01","D","100","D","1","D",0.0475,"D",594,"F",-444,"F","01","D",50000,"F"
"20143",2846902,22,0,"5","01","D","100","D","1","D",0.0475,"D",558,"D",2442,"D","01","D",47000,"D"
"20143",2847132,64,0,"5","01","D","100","D","1","D",0.0475,"D",830,"D",-430,"D","01","D",69919,"D"
"20143",2867562,41,0,"5","01","D","100","D","1","D",0.0475,"D",178,"D",647,"D","01","D",15000,"D"
"20143",2867962,40,0,"5","01","D","100","D","1","D",0.0475,"D",7,"D",193,"D","01","D",580,"D"
"20143",2868262,23,0,"5","01","D","100","D","1","D",0.0475,"D",356,"D",169,"D","01","D",30000,"D"
"20143",2868283,28,0,"5","01","D","100","D","1","D",0.0475,"D",0,"D",0,"D","01","D",0,"D"
"20143",2868812,58,0,"5","01","D","100","D","1","D",0.0475,"D",115,"D",44,"D","01","D",9700,"D"
"20143",2869442,20,0,"5","01","D","100","D","1","D",0.0475,"D",356,"D",424,"D","01","D",30000,"D"
"20143",2869652,16,0,"5","01","D","100","D","1","D",0.0475,"D",204,"F",246,"F","01","D",17200,"F"
"20143",2869832,19,0,"5","01","D","100","D","1","D",0.0475,"D",998,"D",-368,"D","01","D",84000,"D"
"20143",2870092,36,0,"5","01","D","100","D","1","D",0.0475,"D",2138,"D",-638,"D","01","D",180000,"D"
"20143",2871322,27,0,"5","01","D","100","D","1","D",0.0475,"D",0,"D",0,"D","01","D",0,"D"
"20143",2871412,24,0,"5","01","D","100","D","1","D",0.0475,"D",171,"D",1029,"D","01","D",14400,"D"
"20143",2871812,26,0,"5","01","D","300","D","1","D",0.0475,"D",148,"D",-148,"D","01","D",12500,"D"
"20143",2872362,17,0,"5","01","D","100","D","1","D",0.0475,"D",344,"D",-44,"D","01","D",29000,"D"
"20143",2872752,6,0,"5","01","D","100","D",,"C",0.0475,"D",606,"F",594,"F","01","D",51000,"F"
"20143",2873782,29,0,"5","01","D","100","D","1","D",0.0475,"D",238,"D",-88,"D","01","D",20000,"D"
"20143",2874192,30,0,"5","01","D","100","D","1","D",0.0475,"D",772,"F",3278,"F","01","D",65000,"F"
"20143",2874732,20,0,"5","01","D","100","D","1","D",0.0475,"D",534,"F",66,"F","01","D",45000,"F"
"20143",2875452,31,0,"5","01","D","100","D","1","D",0.0475,"D",641,"D",-41,"D","01","D",54000,"D"
"20143",2876292,40,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",20000,"D"
"20143",2876652,17,0,"5","02","D","300","D","2","D",0.0475,"D",.,"A",.,"A","01","D",7200,"D"
"20143",2876692,16,0,"5","01","D","100","D","1","D",0.0475,"D",368,"D",1429,"D","01","D",31000,"D"
"20143",2876832,19,0,"5","01","D","100","D","2","D",0.0475,"D",7,"F",568,"F","01","D",575,"F"
"20143",2877412,57,0,"5","01","D","100","D","1","D",0.0475,"D",344,"D",556,"D","01","D",29000,"D"
"20143",2877902,43,0,"5","01","D","100","D","1","D",0.0475,"D",813,"D",-1,"D","01","D",68498,"D"
"20143",2878452,27,0,"5","01","D","100","D","1","D",0.0475,"D",356,"D",-47,"D","01","D",30000,"D"
"20143",2901033,17,0,"1","01","D","100","D","2","D",0.0475,"D",499,"F",701,"F","01","D",42000,"F"
"20144",2748115,16,0,"5","01","D","100","D","1","D",0.0475,"D",1686,"F",-396,"F","01","D",142000,"F"
"20144",2748195,34,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20144",2748285,73,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20144",2749175,31,0,"5","01","D","100","D","1","D",0.0475,"D",178,"D",122,"D","01","D",15000,"D"
"20144",2749785,30,0,"5","01","D","200","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20144",2749805,24,0,"5","01","D","100","D","1","D",0.0475,"D",214,"F",1298,"F","01","D",18000,"F"
"20144",2750525,35,0,"5","01","D","100","D","1","D",0.0475,"D",113,"F",604,"F","01","D",9500,"F"
"20144",2751375,35,0,"5","01","D","100","D","1","D",0.0475,"D",428,"D",1942,"D","01","D",36000,"D"
"20144",2751505,33,0,"5","01","D","100","D","1","D",0.0475,"D",58,"D",1442,"D","01","D",4900,"D"
"20144",2751575,30,0,"5","01","D","100","D","1","D",0.0475,"D",143,"D",2857,"D","01","D",12000,"D"
"20144",2751875,18,0,"5","01","D","100","D","1","D",0.0475,"D",202,"F",698,"F","01","D",17000,"F"
"20144",2752235,34,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",330551,"T"
"20144",2752345,25,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20144",2752775,28,0,"5","01","D","100","D","1","D",0.0475,"D",2565,"F",3435,"F","01","D",330551,"V"
"20144",2752825,29,0,"5","01","D","100","D","2","D",0.0475,"D",523,"F",677,"F","01","D",44000,"F"
"20144",2753405,16,0,"5","01","D","100","D","1","D",0.0475,"D",1686,"D",-396,"D","01","D",142000,"D"
"20144",2753615,16,0,"5","01","D","100","D","1","D",0.0475,"D",153,"F",327,"F","01","D",12900,"F"
"20144",2754245,12,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",400,"D"
"20144",2754565,31,0,"5","01","D","100","D","1","D",0.0475,"D",83,"D",667,"D","01","D",7000,"D"
"20144",2754745,81,0,"5","01","D","100","D","1","D",0.0475,"D",26,"D",838,"D","01","D",2157,"D"
"20144",2754995,26,0,"5","01","D","100","D","1","D",0.0475,"D",412,"F",488,"F","01","D",34707,"F"
"20144",2755035,29,0,"5","01","D","100","D","1","D",0.0475,"D",713,"D",2908,"D","01","D",60000,"D"
"20144",2755365,29,0,"5","01","D","100","D","1","D",0.0475,"D",113,"D",1087,"D","01","D",9474,"D"
"20144",2755935,19,0,"5","01","D","100","D","1","D",0.0475,"D",211,"D",2189,"D","01","D",17800,"D"
"20144",2757795,43,0,"5","01","D","100","D","1","D",0.0475,"D",29,"D",151,"D","01","D",2400,"D"
"20144",2758065,25,0,"5","01","D","100","D","1","D",0.0475,"D",95,"D",730,"D","01","D",8000,"D"
"20144",2760105,34,0,"5","01","D","100","D","1","D",0.0475,"D",50,"F",550,"F","01","D",4200,"F"
"20144",2760505,11,0,"5","01","D","100","D","1","D",0.0475,"D",153,"D",327,"D","01","D",12900,"D"
"20144",2761405,50,0,"5","01","D","100","D","1","D",0.0475,"D",1,"D",56,"D","01","D",57,"D"
"20144",2762295,15,0,"5","01","D","100","D","1","D",0.0475,"D",82,"D",518,"D","01","D",6900,"D"
"20144",2762315,29,0,"5","01","D","100","D","1","D",0.0475,"D",475,"D",575,"D","01","D",40000,"D"
"20144",2762425,30,0,"5","01","D","100","D","1","D",0.0475,"D",891,"D",3709,"D","01","D",75000,"D"
"20144",2762705,10,0,"5","01","D","100","D","1","D",0.0475,"D",57,"F",1443,"F","01","D",4800,"F"
"20144",2762845,35,0,"5","01","D","100","D","1","D",0.0475,"D",1152,"D",-546,"D","01","D",97000,"D"
"20144",2762865,48,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20144",2763015,21,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20144",2763655,26,0,"5","01","D","100","D","1","D",0.0475,"D",2565,"D",3435,"D","01","D",330551,"T"
"20144",2764005,29,0,"5","01","D","100","D","1","D",0.0475,"D",653,"D",2347,"D","01","D",55000,"D"
"20144",2764755,37,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20144",2765015,14,0,"5","01","D","100","D","1","D",0.0475,"D",61,"D",539,"D","01","D",5100,"D"
"20144",2765565,35,0,"5","01","D","100","D","1","D",0.0475,"D",2850,"D",150,"D","01","D",330551,"T"
"20144",2766645,34,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",40000,"D"
"20144",2767245,32,0,"5","01","D","100","D","2","D",0.0475,"D",1152,"F",-546,"F","01","D",97000,"F"
"20144",2767295,36,0,"5","01","D","100","D","1","D",0.0475,"D",71,"D",229,"D","01","D",6000,"D"
"20144",2768065,39,0,"5","01","D","100","D","1","D",0.0475,"D",2,"D",-2,"D","02","D",182,"D"
"20144",2768065,40,0,"5","01","D","100","D","1","D",0.0475,"D",1,"D",599,"D","01","D",100,"D"
"20144",2768925,26,0,"5","01","D","100","D","1","D",0.0475,"D",617,"D",1283,"D","01","D",51946,"D"
"20144",2769085,31,0,"5","01","D","100","D","2","D",0.0475,"D",113,"F",1087,"F","01","D",9474,"F"
"20144",2769195,40,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",34000,"D"
"20144",2769335,29,0,"5","01","D","100","D","1","D",0.0475,"D",356,"F",1444,"F","01","D",30000,"F"
"20144",2770505,18,0,"5","01","D","100","D","1","D",0.0475,"D",475,"F",4025,"F","01","D",40000,"F"
"20144",2771285,23,0,"5","01","D","100","D","1","D",0.0475,"D",1425,"D",-1125,"D","01","D",120000,"D"
"20144",2771915,36,0,"5","01","D","100","D","1","D",0.0475,"D",477,"D",-27,"D","01","D",40200,"D"
"20144",2772785,26,0,"5","01","D","100","D","1","D",0.0475,"D",1128,"D",3309,"D","01","D",95000,"D"
"20144",2774865,39,0,"5","01","D","100","D","1","D",0.0475,"D",523,"D",677,"D","01","D",44000,"D"
"20144",2775015,24,0,"5","01","D","100","D","1","D",0.0475,"D",59,"F",641,"F","01","D",5000,"F"
"20144",2775185,15,0,"1","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20144",2775555,24,0,"5","01","D","100","D","1","D",0.0475,"D",261,"D",57,"D","01","D",22000,"D"
"20144",2775585,33,0,"5","01","D","100","D","1","D",0.0475,"D",48,"D",552,"D","01","D",4000,"D"
"20144",2775675,34,0,"5","01","D","100","D","1","D",0.0475,"D",3384,"D",21242,"T","01","D",330551,"T"
"20144",2777885,25,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",10500,"D"
"20144",2778035,19,0,"5","01","D","100","D","1","D",0.0475,"D",94,"D",825,"D","01","D",7922,"D"
"20144",2778935,27,0,"5","01","D","100","D","1","D",0.0475,"D",238,"F",662,"F","01","D",20000,"F"
"20144",2779715,26,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",330551,"T"
"20144",2779945,58,0,"5","01","D","100","D","1","D",0.0475,"D",1128,"D",672,"D","01","D",95000,"D"
"20144",2780465,32,0,"5","01","D","100","D","1","D",0.0475,"D",1342,"D",5658,"D","01","D",113000,"D"
"20144",2780815,28,0,"5","01","D","100","D","2","D",0.0475,"D",178,"F",122,"F","01","D",15000,"F"
"20144",2780825,29,0,"5","01","D","100","D","1","D",0.0475,"D",475,"D",4025,"D","01","D",40000,"D"
"20144",2781384,30,0,"5","01","D","100","D","2","D",0.0475,"D",48,"F",552,"F","01","D",4000,"F"
"20144",2783484,22,0,"5","01","D","100","D","1","D",0.0475,"D",344,"D",1156,"D","01","D",29000,"D"
"20144",2783714,30,0,"5","01","D","100","D","1","D",0.0475,"D",261,"D",939,"D","01","D",22000,"D"
"20144",2783974,37,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20144",2784044,23,0,"5","01","D","100","D","1","D",0.0475,"D",1188,"D",1812,"D","01","D",100000,"D"
"20144",2784344,23,0,"5","01","D","100","D","1","D",0.0475,"D",2933,"F",-903,"F","01","D",330551,"V"
"20144",2784734,16,0,"5","01","D","100","D","1","D",0.0475,"D",356,"D",1444,"D","01","D",30000,"D"
"20144",2784994,17,0,"5","01","D","100","D","1","D",0.0475,"D",875,"D",-266,"D","01","D",73644,"D"
"20144",2785704,40,0,"5","01","D","100","D","1","D",0.0475,"D",249,"D",533,"D","01","D",21000,"D"
"20144",2786234,34,0,"5","01","D","100","D","1","D",0.0475,"D",34,"D",1226,"D","01","D",2829,"D"
"20144",2789104,17,0,"1","01","D","100","D","1","D",0.0475,"D",2375,"D",325,"D","01","D",200000,"D"
"20144",2789474,22,0,"5","01","D","100","D","1","D",0.0475,"D",173,"D",427,"D","01","D",14590,"D"
"20144",2789544,24,0,"5","01","D","100","D","1","D",0.0475,"D",107,"D",268,"D","01","D",9000,"D"
"20144",2789864,15,0,"5","01","D","100","D","1","D",0.0475,"D",713,"D",787,"D","01","D",60000,"D"
"20144",2789974,29,0,"5","01","D","100","D","1","D",0.0475,"D",25,"D",275,"D","01","D",2100,"D"
"20144",2790324,23,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20144",2790774,32,0,"5","01","D","100","D","1","D",0.0475,"D",83,"F",667,"F","01","D",7000,"F"
"20144",2792484,23,0,"5","01","D","100","D","2","D",0.0475,"D",8,"F",592,"F","01","D",700,"F"
"20144",2792724,12,0,"5","01","D","100","D",,"C",0.0475,"D",713,"F",2287,"F","01","D",60000,"F"
"20144",2792974,23,0,"5","01","D","100","D","1","D",0.0475,"D",504,"D",21242,"T","01","D",42470,"D"
"20144",2793684,24,0,"5","01","D","100","D","1","D",0.0475,"D",261,"D",489,"D","01","D",22000,"D"
"20144",2793854,40,0,"5","01","D","100","D","1","D",0.0475,"D",1009,"D",1316,"D","01","D",85000,"D"
"20144",2795584,15,0,"5","01","D","100","D","1","D",0.0475,"D",297,"D",603,"D","01","D",25000,"D"
"20144",2796244,35,0,"5","01","D","100","D","1","D",0.0475,"D",682,"D",818,"D","01","D",57400,"D"
"20144",2797404,33,0,"5","01","D","100","D","1","D",0.0475,"D",808,"D",692,"D","01","D",68000,"D"
"20144",2797404,34,0,"5","02","D","300","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20144",2799194,40,0,"5","01","D","100","D","1","D",0.0475,"D",734,"D",316,"D","01","D",61800,"D"
"20144",2799494,27,0,"5","01","D","100","D",,"C",0.0475,"D",570,"F",330,"F","01","D",48000,"F"
"20144",2800174,42,0,"5","01","D","100","D","1","D",0.0475,"D",220,"D",2780,"D","01","D",18497,"D"
"20144",2800174,45,0,"5","02","D","300","D","1","D",0.0475,"D",1179,"D",721,"D","01","D",99271,"D"
"20144",2800174,46,0,"5","02","D","300","D","1","D",0.0475,"D",124,"D",676,"D","01","D",10460,"D"
"20144",2800174,47,0,"5","02","D","300","D","1","D",0.0475,"D",95,"D",705,"D","02","D",8000,"D"
"20144",2800484,19,0,"1","01","D","100","D","1","D",0.0475,"D",1128,"D",822,"D","01","D",95000,"D"
"20144",2801184,23,0,"5","01","D","100","D","1","D",0.0475,"D",463,"D",557,"D","01","D",39000,"D"
"20144",2801374,25,0,"5","01","D","100","D","1","D",0.0475,"D",0,"D",0,"D","01","D",0,"D"
"20144",2801764,66,0,"5","01","D","100","D","1","D",0.0475,"D",582,"D",357,"D","01","D",49000,"D"
"20144",2802324,27,0,"5","01","D","100","D","1","D",0.0475,"D",713,"D",-113,"D","01","D",60000,"D"
"20144",2802834,15,0,"5","01","D","100","D","1","D",0.0475,"D",178,"D",242,"D","01","D",15000,"D"
"20144",2802934,19,0,"5","01","D","100","D","1","D",0.0475,"D",178,"D",122,"D","01","D",15000,"D"
"20144",2803284,19,0,"5","01","D","100","D","1","D",0.0475,"D",50,"D",550,"D","01","D",4200,"D"
"20144",2804674,13,0,"1","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",28300,"D"
"20144",2804894,34,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20144",2805044,15,0,"5","01","D","100","D","1","D",0.0475,"D",166,"F",554,"F","01","D",14000,"F"
"20144",2805124,35,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",93000,"D"
"20144",2806194,20,0,"5","01","D","100","D","1","D",0.0475,"D",3384,"F",21242,"V","01","D",330551,"V"
"20144",2806354,52,0,"5","01","D","100","D","1","D",0.0475,"D",77,"D",2013,"D","01","D",6500,"D"
"20144",2806924,44,0,"5","01","D","100","D","1","D",0.0475,"D",950,"D",733,"D","01","D",80000,"D"
"20144",2807614,18,0,"5","01","D","100","D","1","D",0.0475,"D",950,"D",-50,"D","01","D",80000,"D"
"20144",2807644,27,0,"5","01","D","100","D","1","D",0.0475,"D",1051,"D",-121,"D","01","D",88500,"D"
"20144",2807644,28,0,"5","02","D","300","D","1","D",0.0475,"D",.,"A",.,"A","01","D",.,"A"
"20144",2808174,37,0,"5","01","D","100","D","1","D",0.0475,"D",214,"D",1298,"D","01","D",18000,"D"
"20144",2808254,22,0,"5","01","D","100","D","1","D",0.0475,"D",356,"D",1744,"D","01","D",30000,"D"
"20144",2808774,22,0,"5","01","D","100","D","1","D",0.0475,"D",504,"F",21242,"V","01","D",42470,"F"
"20144",2809644,36,0,"5","03","D","300","D","1","D",0.0475,"D",606,"D",-990,"T","01","D",51000,"D"
"20144",2810694,33,0,"5","01","D","100","D","1","D",0.0475,"D",1380,"D",1290,"D","01","D",116220,"D"
"20144",2810944,43,0,"5","01","D","100","D","1","D",0.0475,"D",238,"D",1763,"D","01","D",20000,"D"
"20144",2811414,32,0,"5","01","D","100","D","1","D",0.0475,"D",8906,"D",-3492,"T","01","D",330551,"T"
"20144",2812244,49,0,"5","01","D","100","D","1","D",0.0475,"D",582,"D",-279,"D","01","D",49000,"D"
"20144",2812944,47,0,"5","02","D","300","D","1","D",0.0475,"D",0,"D",0,"D","01","D",0,"D"
"20144",2813604,34,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20144",2813774,40,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",30000,"D"
"20144",2814563,32,0,"5","01","D","100","D","1","D",0.0475,"D",463,"D",-94,"D","01","D",39000,"D"
"20144",2814843,35,0,"5","01","D","100","D","1","D",0.0475,"D",1461,"D",-681,"D","01","D",123000,"D"
"20144",2815073,21,0,"5","01","D","100","D","1","D",0.0475,"D",487,"D",1013,"D","01","D",41000,"D"
"20144",2815133,21,0,"5","01","D","100","D","1","D",0.0475,"D",59,"D",1441,"D","01","D",5000,"D"
"20144",2815363,29,0,"5","01","D","100","D","1","D",0.0475,"D",82,"F",518,"F","01","D",6900,"F"
"20144",2815473,31,0,"5","01","D","100","D","2","D",0.0475,"D",238,"F",422,"F","01","D",20000,"F"
"20144",2817103,27,0,"5","01","D","100","D","1","D",0.0475,"D",641,"F",1459,"F","01","D",54000,"F"
"20144",2817203,20,0,"5","01","D","100","D","1","D",0.0475,"D",947,"D",-140,"D","01","D",79774,"D"
"20144",2817713,14,0,"5","01","D","100","D","1","D",0.0475,"D",77,"F",123,"F","01","D",6500,"F"
"20144",2818483,25,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",76000,"D"
"20144",2819483,34,0,"5","01","D","100","D","1","D",0.0475,"D",166,"D",554,"D","01","D",14000,"D"
"20144",2819713,29,0,"5","01","D","100","D","1","D",0.0475,"D",713,"D",2287,"D","01","D",60000,"D"
"20144",2819873,30,0,"5","01","D","100","D","1","D",0.0475,"D",217,"D",783,"D","01","D",18300,"D"
"20144",2819903,22,0,"5","01","D","100","D","1","D",0.0475,"D",77,"D",123,"D","01","D",6500,"D"
"20144",2820323,18,0,"5","01","D","100","D","2","D",0.0475,"D",875,"F",-266,"F","01","D",73644,"F"
"20144",2820333,19,0,"5","01","D","100","D","2","D",0.0475,"D",58,"F",1442,"F","01","D",4900,"F"
"20144",2820533,36,0,"5","01","D","100","D","1","D",0.0475,"D",178,"D",182,"D","01","D",15000,"D"
"20144",2820963,14,0,"5","01","D","100","D","2","D",0.0475,"D",1425,"F",-1125,"F","01","D",120000,"F"
"20144",2822153,33,0,"5","01","D","100","D","1","D",0.0475,"D",19,"D",1981,"D","01","D",1584,"D"
"20144",2822273,24,0,"5","01","D","100","D","1","D",0.0475,"D",261,"F",489,"F","01","D",22000,"F"
"20144",2822733,56,0,"5","01","D","100","D","1","D",0.0475,"D",463,"D",1037,"D","01","D",39000,"D"
"20144",2824243,58,0,"5","01","D","100","D","1","D",0.0475,"D",113,"D",604,"D","01","D",9500,"D"
"20144",2824723,53,0,"5","01","D","100","D","1","D",0.0475,"D",356,"D",119,"D","01","D",30000,"D"
"20144",2824783,26,0,"5","01","D","100","D","1","D",0.0475,"D",974,"D",3026,"D","01","D",82000,"D"
