"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","PROP_NOG","PROP0NOG","OWNYG","OWNYG_","NEWMRTG","NEWMRTG_","ORGMRTG","ORGMRTG_","QMRTTRMG","QMRT_RMG","MRTPMTG","MRTPMTG_","PAYPRTXG","PAYP_TXG","PAYPRING","PAYP_ING","PAYMRING","PAYM_ING","PAYOTHRG","PAYO_HRG","QESCROWG","QESC_OWG","QPRINM1G","QPRI_M1G","QPRINM2G","QPRI_M2G","QPRINM3G","QPRI_M3G","QADINT1G","QADI_T1G","QADINT2G","QADI_T2G","QADINT3G","QADI_T3G","QRFINDTG","QRFI_DTG","FRSTPYMG","FRST_YMG","FRSTPYRG","FRST_YRG","FIXDRTEG","FIXD_TEG","QNEWDATG","QNEW_ATG","QBLNCM1G","QBLN_M1G","QBLNCM2G","QBLN_M2G","QBLNCM3G","QBLN_M3G","LOAN_NOG","LOAN0NOG","VARRTEG","VARRTEG_","INTONLYG","INTO_LYG","OTHRTEG","OTHRTEG_","PAYMT1G","PAYMT1G_","PAYMT2G","PAYMT2G_","PAYMT3G","PAYMT3G_","PAYPRNPG","PAYP_NPG","PAYINTG","PAYINTG_"
"20141",2743423,34,0,"5","01","D","100","D",0.0859,"F",38911,"F",5,"F",800,"F",,"A",,"A",,"A",,"A",0,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","08","F","2005","F","1","F",,"A",.,"A",.,"A",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2744433,35,0,"5","01","D","100","D",0.09,"F",49556,"F",13,"F",540,"F",,"A",,"A",,"A",,"A",0,"F",361,"F",363,"F",366,"F",179,"F",177,"F",174,"F",,"A","05","F","2005","F","1","F",,"A",23905,"F",23545,"F",23181,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2744433,36,0,"5","01","D","100","D",0.0859,"D",6000,"D",2,"D",300,"D",,"B",,"B",,"B",,"B",27,"D",.,"A",230,"D",232,"D",.,"A",43,"D",41,"D",,"A","01","D","2014","D","1","D",,"A",.,"A",6000,"D",5770,"D","02","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2747123,15,0,"5","01","D","100","D",0.072,"D",63184,"D",15,"D",575,"D",,"A",,"A",,"A",,"A",0,"D",289,"D",291,"D",292,"D",286,"D",284,"D",283,"D",,"A","07","D","2008","D","1","D",,"A",47667,"D",47378,"D",47087,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2747502,23,0,"5","01","D","100","D",0.0859,"D",74411,"D",20,"D",650,"D",,"A",,"A",,"A",,"A",0,"D",0,"D",0,"D",0,"D",650,"D",650,"D",650,"D",,"A","11","D","2004","D","1","D",,"A",74411,"D",74411,"D",74411,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"A","2","D"
"20141",2748632,17,0,"5","01","D","100","D",0.0859,"F",30000,"F",15,"F",400,"F",,"B",,"B",,"B",,"B",103,"F",202,"F",203,"F",205,"F",95,"F",94,"F",92,"F",,"A","06","F","2003","F","1","F",,"A",13265,"F",13063,"F",12859,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2749542,31,0,"5","01","D","100","D",0.0859,"F",50000,"F",15,"F",670,"F",,"B",,"B",,"B",,"B",175,"F",244,"F",246,"F",248,"F",251,"F",249,"F",247,"F",,"A","01","F","2007","F","1","F",,"A",35024,"F",34779,"F",34533,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2750192,24,0,"5","01","D","100","D",0.04,"F",16899,"F",15,"F",125,"F",,"A",,"A",,"A",,"A",0,"F",92,"F",93,"F",93,"F",33,"F",32,"F",32,"F",,"A","07","F","2006","F","1","F",,"A",9798,"F",9705,"F",9613,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2751332,28,0,"5","01","D","100","D",0.085,"F",41128,"F",15,"F",405,"F",,"A",,"A",,"A",,"A",0,"F",229,"F",230,"F",232,"F",176,"F",175,"F",173,"F",,"A","09","F","2005","F","1","F",,"A",24898,"F",24670,"F",24439,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2752522,13,0,"5","01","D","100","D",0.09,"D",50000,"D",15,"D",560,"D",,"B",,"B",,"B",,"B",53,"D",307,"D",309,"D",312,"D",200,"D",198,"D",195,"D",,"A","05","D","2004","D","1","D",,"A",26655,"D",26348,"D",26038,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"C",,"A"
"20141",2752772,18,0,"1","01","D","100","D",0.0859,"D",72308,"D",10,"D",900,"D",,"A",,"A",,"A",,"A",0,"D",423,"D",426,"D",429,"D",477,"D",474,"D",471,"D",,"A","08","D","2012","D","1","D",,"A",66698,"D",66276,"D",65850,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2752822,26,0,"1","01","D","100","D",0.0859,"F",50000,"F",15,"F",670,"F",,"B",,"B",,"B",,"B",175,"F",244,"F",246,"F",248,"F",251,"F",249,"F",247,"F",,"A","01","F","2007","F","1","F",,"A",35024,"F",34779,"F",34533,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2753412,31,0,"1","01","D","100","D",0.0859,"F",30000,"F",15,"F",300,"F",,"B",,"B",,"B",,"B",3,"F",198,"F",199,"F",201,"F",99,"F",98,"F",96,"F",,"A","09","F","2003","F","1","F",,"A",13862,"F",13664,"F",13465,"F","01","D",,"C",,"C",,"C",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2753532,16,0,"1","01","D","100","D",0.0425,"D",40000,"D",15,"D",345,"D",,"B",,"B",,"B",,"B",44,"D",.,"A",.,"A",159,"D",.,"A",.,"A",142,"D",,"A","12","D","2013","D","1","D",,"A",.,"A",.,"A",40000,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2754762,21,0,"1","01","D","100","D",0.0859,"D",60000,"D",10,"D",747,"D",,"A",,"A",,"A",,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","06","D","2007","D","2","D",,"A",28102,"D",27557,"D",27007,"D","01","D","1","D",,"A",,"A",220,"D",220,"D",220,"D","1","D","2","D"
"20141",2755032,14,0,"1","01","D","100","D",0.0859,"D",121209,"D",15,"D",1200,"D",,"A",,"A",,"A",,"A",0,"D",834,"D",840,"D",846,"D",366,"D",360,"D",354,"D",,"A","01","D","2003","D","1","D",,"A",51120,"D",50286,"D",49446,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2755482,16,0,"5","01","D","100","D",0.082,"D",18140,"D",20,"D",154,"D",,"A",,"A",,"A",,"A",0,"D",0,"D",0,"D",0,"D",154,"D",154,"D",154,"D",,"A","02","D","2009","D","1","D",,"A",18140,"D",18140,"D",18140,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"A","2","D"
"20141",2758252,27,0,"5","01","D","100","D",0.07,"D",128432,"D",19,"D",1020,"D",,"A",,"A",,"A",,"A",0,"D",496,"D",499,"D",502,"D",524,"D",521,"D",518,"D",,"A","02","D","2005","D","1","D",,"A",89849,"D",89353,"D",88854,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2759292,13,0,"1","01","D","100","D",0.0425,"F",40000,"F",15,"F",345,"F",,"B",,"B",,"B",,"B",44,"F",.,"A",.,"A",159,"F",.,"A",.,"A",142,"F",,"A","12","F","2013","F","1","F",,"A",.,"A",.,"A",40000,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2759322,34,0,"5","01","D","100","D",0.0575,"F",34923,"F",15,"F",290,"F",,"A",,"A",,"A",,"A",0,"F",156,"F",157,"F",157,"F",134,"F",133,"F",133,"F",,"A","10","F","2009","F","1","F",,"A",28012,"F",27856,"F",27699,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2760522,22,0,"5","01","D","100","D",0.0859,"D",12000,"D",15,"D",150,"D",,"B",,"B",,"B",,"B",31,"D",69,"D",70,"D",70,"D",50,"D",49,"D",49,"D",,"A","04","D","2005","D","1","D",,"A",6984,"D",6915,"D",6845,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2761202,18,0,"5","01","D","100","D",0.07,"D",60000,"D",18,"D",495,"D",,"B",,"B",,"B",,"B",6,"D",250,"D",252,"D",253,"D",239,"D",237,"D",236,"D",,"A","06","D","2005","D","1","D",,"A",40951,"D",40701,"D",40450,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2762072,9,0,"5","01","D","100","D",0.062,"D",78482,"D",14,"D",700,"D",,"A",,"A",,"A",,"A",0,"D",438,"D",440,"D",442,"D",262,"D",260,"D",258,"D",,"A","06","D","2007","D","1","D",,"A",50718,"D",50280,"D",49840,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2763012,15,0,"5","01","D","100","D",0.04,"D",1174,"D",1,"D",100,"D",,"A",,"A",,"A",,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","2014","D","2","D","012014","D",1365,"D",1270,"D",1174,"D","01","D","1","D",,"A",,"A",100,"D",100,"D",2275,"T","1","D","2","D"
"20141",2763012,28,0,"5","01","D","100","D",0.045,"D",15807,"D",20,"D",100,"D",,"A",,"A",,"A",,"A",0,"D",47,"D",47,"D",.,"A",53,"D",53,"D",.,"A","012014","D","11","D","2010","D","1","D",,"A",14241,"D",14194,"D",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2766092,7,0,"5","01","D","100","D",0.045,"F",17000,"F",3,"F",600,"F",,"B",,"B",,"B",,"B",94,"F",451,"F",452,"F",454,"F",55,"F",54,"F",52,"F",,"A","06","F","2013","F","1","F",,"A",14772,"F",14321,"F",13869,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2766852,18,0,"5","01","D","100","D",0.0415,"F",60000,"F",10,"F",612,"F",,"A",,"A",,"A",,"A",0,"F",439,"F",441,"F",442,"F",173,"F",171,"F",170,"F",,"A","11","F","2011","F","1","F",,"A",49896,"F",49456,"F",49016,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2767122,22,0,"5","01","D","100","D",0.052,"F",12480,"F",15,"F",100,"F",,"A",,"A",,"A",,"A",0,"F",49,"F",50,"F",50,"F",51,"F",50,"F",50,"F",,"A","06","F","2012","F","1","F",,"A",11672,"F",11622,"F",11573,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2769632,11,0,"5","01","D","100","D",0.06,"D",24767,"D",15,"D",209,"D",,"A",,"A",,"A",,"A",0,"D",141,"D",142,"D",142,"D",68,"D",67,"D",67,"D",,"A","06","D","2005","D","1","D",,"A",13612,"D",13471,"D",13329,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2772402,32,0,"5","01","D","100","D",0.065,"D",27000,"D",7,"D",415,"D",,"B",,"B",,"B",,"B",14,"D",341,"D",343,"D",345,"D",60,"D",58,"D",56,"D",,"A","06","D","2009","D","1","D",,"A",11070,"D",10729,"D",10386,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2772722,29,0,"5","01","D","100","D",0.0859,"D",375,"D",20,"D",3,"D",,"A",,"A",,"A",,"A",0,"D",0,"D",0,"D",.,"A",0,"D",0,"D",.,"A",,"A","02","D","1994","D","2","D",,"A",6,"D",3,"D",0,"D","01","D","1","D",,"A",,"A",0,"D",0,"D",0,"D","1","D","2","D"
"20141",2773102,43,0,"5","01","D","100","D",0.072,"D",20000,"D",15,"D",195,"D",,"B",,"B",,"B",,"B",13,"D",77,"D",77,"D",78,"D",105,"D",105,"D",104,"D",,"A","12","D","2010","D","1","D",,"A",17517,"D",17440,"D",17363,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2774752,19,0,"1","01","D","100","D",0.0859,"D",25252,"D",15,"D",250,"D",,"A",,"A",,"A",,"A",0,"D",245,"D",246,"D",248,"D",5,"D",4,"D",2,"D",,"A","03","D","1999","D","1","D",,"A",740,"D",495,"D",248,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2776242,28,0,"5","01","D","100","D",0.07,"D",25000,"D",10,"D",303,"D",,"B",,"B",,"B",,"B",13,"D",264,"D",266,"D",267,"D",26,"D",24,"D",23,"D",,"A","04","D","2005","D","1","D",,"A",4461,"D",4197,"D",3931,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2777672,10,0,"5","01","D","100","D",0.0859,"F",6427,"F",10,"F",80,"F",,"C",,"C",,"C",,"C",0,"F",60,"F",60,"F",61,"F",20,"F",20,"F",19,"F",,"A","05","F","2007","F","1","F",,"A",2833,"F",2773,"F",2713,"F","01","D",,"C",,"C",,"C",.,"A",.,"A",.,"A",,"C",,"A"
"20141",2777882,19,0,"5","01","D","100","D",0.045,"F",46315,"F",10,"F",480,"F",,"A",,"A",,"A",,"A",0,"F",406,"F",407,"F",409,"F",74,"F",73,"F",71,"F",,"A","07","F","2007","F","1","F",,"A",19842,"F",19436,"F",19029,"F","01","D",,"C",,"C",,"C",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2779002,32,0,"5","01","D","100","D",0.064,"D",17693,"D",10,"D",200,"D",,"A",,"A",,"A",,"A",0,"D",163,"D",164,"D",165,"D",37,"D",36,"D",35,"D",,"A","02","D","2007","D","1","D",,"A",6863,"D",6700,"D",6535,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2780502,21,0,"5","01","D","100","D",0.0675,"D",17418,"D",10,"D",200,"D",,"A",,"A",,"A",,"A",0,"D",144,"D",145,"D",146,"D",56,"D",55,"D",54,"D",,"A","10","D","2008","D","1","D",,"A",9874,"D",9730,"D",9585,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2782685,30,0,"1","01","D","200","D",0.08,"F",50000,"D",10,"F",607,"F",,"A",,"A",,"A",,"A",0,"F",528,"F",531,"F",535,"F",79,"F",75,"F",72,"F",,"A","08","F","2005","D",,"A",,"A",11323,"F",10792,"F",10258,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2796194,21,0,"1","01","D","100","D",.,"B",60000,"D",.,"C",.,"A",,"A",,"A",,"A",,"A",.,"B",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D","2014","D",,"A",,"A",.,"A",.,"A",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2796712,27,0,"1","02","D","200","D",0.0495,"D",240559,"T",10,"D",2729,"T",,"A",,"A",,"A",,"A",0,"D",0,"D",0,"D",0,"D",.,"A",.,"A",.,"A",,"A","02","D","2009","D","2","D",,"A",181832,"T",181076,"T",178698,"T","01","D",,"A",,"A","3","D",1200,"D",1200,"D",1200,"D",,"A","2","D"
"20141",2809045,10,0,"1","01","D","100","D",0.055,"D",10471,"D",5,"D",200,"D",,"A",,"A",,"A",,"A",0,"D",174,"D",175,"D",176,"D",26,"D",25,"D",24,"D",,"A","06","D","2011","D","1","D",,"A",5594,"D",5420,"D",5245,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2683375,25,0,"5","01","D","100","D",0.0859,"D",3615,"D",10,"D",45,"D",,"A",,"A",,"A",,"A",0,"D",22,"D",22,"D",22,"D",23,"D",23,"D",23,"D",,"A","06","D","2012","D","1","D",,"A",3227,"D",3205,"D",3183,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2683715,28,0,"5","01","D","300","D",0.14,"D",11864,"D",15,"D",158,"D",,"A",,"A",,"A",,"A",0,"D",51,"D",51,"D",52,"D",107,"D",107,"D",106,"D",,"A","03","D","2007","D","1","D",,"A",9197,"D",9146,"D",9095,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2684025,37,0,"5","01","D","100","D",0.04,"D",9463,"D",15,"D",70,"D",,"A",,"A",,"A",,"A",0,"D",56,"D",56,"D",56,"D",14,"D",14,"D",14,"D",,"A","10","D","2004","D","1","D",,"A",4308,"D",4252,"D",4196,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2685455,24,0,"5","01","D","100","D",0.0859,"F",101008,"F",15,"F",1000,"F",,"B",,"B",,"B",,"B",65,"F",843,"F",849,"F",854,"F",157,"F",151,"F",145,"F",,"A","01","F","2001","F","1","F",,"A",21137,"F",20288,"F",19433,"F","01","D",,"C",,"C",,"C",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2687225,21,0,"5","01","D","100","D",0.0415,"F",60000,"F",10,"F",612,"F",,"A",,"A",,"A",,"A",0,"F",444,"F",446,"F",447,"F",168,"F",166,"F",165,"F",,"A","11","F","2011","F","1","F",,"A",48573,"F",48129,"F",47683,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2687475,36,0,"5","02","D","300","D",0.0525,"D",49894,"T",15,"D",400,"D",,"A",,"A",,"A",,"A",0,"D",217,"D",218,"D",219,"D",92,"D",91,"D",91,"D",,"A","09","D","2010","D","1","D",,"A",41809,"D",41592,"D",41374,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2688885,32,0,"5","01","D","100","D",0.0859,"D",50000,"D",15,"D",670,"D",,"B",,"B",,"B",,"B",175,"D",250,"D",251,"D",253,"D",245,"D",244,"D",242,"D",,"A","01","D","2007","D","1","D",,"A",34286,"D",34036,"D",33785,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2689735,25,0,"5","01","D","100","D",0.04,"D",16000,"D",5,"D",297,"D",,"B",,"B",,"B",,"B",2,"D",270,"D",271,"D",272,"D",25,"D",24,"D",23,"D",,"A","04","D","2011","D","1","D",,"A",7585,"D",7315,"D",7044,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2689805,23,0,"5","02","D","300","D",0.0859,"D",20000,"D",15,"D",350,"D",,"B",,"B",,"B",,"B",152,"D",69,"D",69,"D",70,"D",129,"D",129,"D",128,"D",,"A","05","D","2011","D","1","D",,"A",18036,"D",17967,"D",17898,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2690285,13,0,"5","01","D","100","D",0.05,"F",25000,"F",15,"F",294,"F","3","F","4","F",,"A",,"A",96,"F",153,"F",153,"F",154,"F",45,"F",45,"F",44,"F",,"A","06","F","2004","F","1","F",,"A",10889,"F",10737,"F",10583,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2692485,23,0,"5","01","D","100","D",0.045,"D",17000,"D",3,"D",600,"D",,"B",,"B",,"B",,"B",94,"D",456,"D",457,"D",459,"D",50,"D",49,"D",47,"D",,"A","06","D","2013","D","1","D",,"A",13415,"D",12960,"D",12502,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2692735,28,0,"5","01","D","100","D",0.056,"D",99200,"D",20,"D",688,"D",,"A",,"A",,"A",,"A",0,"D",344,"D",345,"D",347,"D",344,"D",343,"D",341,"D",,"A","07","D","2006","D","1","D",,"A",73756,"D",73412,"D",73067,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2692845,19,0,"5","01","D","100","D",0.0859,"F",112225,"F",19,"F",1000,"F",,"A",,"A",,"A",,"A",0,"F",965,"F",972,"F",979,"F",35,"F",28,"F",21,"F",,"A","08","F","1995","F","1","F",,"A",4896,"F",3931,"F",2959,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2693945,25,0,"5","01","D","100","D",0.0675,"D",10000,"D",10,"D",204,"D",,"B",,"B",,"B",,"B",89,"D",77,"D",77,"D",78,"D",38,"D",38,"D",37,"D",,"A","02","D","2010","D","1","D",,"A",6773,"D",6696,"D",6619,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2694105,20,0,"5","01","D","100","D",0.05,"D",30000,"D",15,"D",500,"D",,"A","4","D",,"A",,"A",263,"D",143,"D",144,"D",144,"D",94,"D",93,"D",93,"D",,"A","03","D","2009","D","1","D",,"A",22526,"D",22383,"D",22240,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2694235,15,0,"5","01","D","100","D",0.082,"F",18140,"F",20,"F",154,"F",,"A",,"A",,"A",,"A",0,"F",0,"F",0,"F",0,"F",154,"F",154,"F",154,"F",,"A","02","F","2009","F","1","F",,"A",18140,"F",18140,"F",18140,"F","01","D","1","D",,"A",,"A",.,"A",.,"A",.,"A",,"A","2","D"
"20142",2694305,17,0,"5","01","D","100","D",0.0859,"F",30000,"F",15,"F",300,"F",,"B",,"B",,"B",,"B",3,"F",211,"F",212,"F",214,"F",86,"F",85,"F",83,"F",,"A","03","F","2003","F","1","F",,"A",12030,"F",11820,"F",11607,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2695265,23,0,"5","01","D","100","D",0.105,"D",59707,"D",15,"D",660,"D",,"A",,"A",,"A",,"A",0,"D",274,"D",276,"D",279,"D",386,"D",384,"D",381,"D",,"A","07","D","2007","D","1","D",,"A",44139,"D",43865,"D",43589,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2696385,22,0,"5","01","D","100","D",0.09,"D",49556,"D",13,"D",540,"D",,"A",,"A",,"A",,"A",0,"D",369,"D",372,"D",374,"D",171,"D",168,"D",166,"D",,"A","05","D","2005","D","1","D",,"A",22815,"D",22446,"D",22075,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2698715,21,0,"5","01","D","100","D",0.07,"D",15000,"D",5,"D",297,"D",,"A",,"A",,"A",,"A",0,"D",235,"D",237,"D",238,"D",62,"D",60,"D",59,"D",,"A","06","D","2012","D","1","D",,"A",10569,"D",10334,"D",10097,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2700265,24,0,"5","01","D","100","D",0.04,"F",9463,"F",15,"F",70,"F",,"A",,"A",,"A",,"A",0,"F",56,"F",56,"F",56,"F",14,"F",14,"F",14,"F",,"A","10","F","2004","F","1","F",,"A",4308,"F",4252,"F",4196,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2701615,48,0,"5","01","D","100","D",0.0599,"D",20000,"D",10,"D",222,"D",,"A",,"A",,"A",,"A",0,"D",173,"D",174,"D",175,"D",49,"D",48,"D",47,"D",,"A","04","D","2008","D","1","D",,"A",9794,"D",9621,"D",9447,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2702375,27,0,"5","01","D","100","D",0.0859,"D",30000,"D",15,"D",300,"D",,"B",,"B",,"B",,"B",3,"D",211,"D",212,"D",214,"D",86,"D",85,"D",83,"D",,"A","03","D","2003","D","1","D",,"A",12030,"D",11820,"D",11607,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2702945,33,0,"5","01","D","100","D",0.0859,"D",64274,"D",10,"D",800,"D",,"A",,"A",,"A",,"A",0,"D",709,"D",714,"D",719,"D",91,"D",86,"D",81,"D",,"A","08","D","2005","D","1","D",,"A",12763,"D",12054,"D",11340,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2705005,40,0,"5","01","D","100","D",0.065,"D",26400,"D",20,"D",1625,"D","3","D","4","D",,"A",,"A",1428,"D",.,"A",58,"D",58,"D",.,"A",139,"D",139,"D",,"A","04","D","2013","D","1","D","042014","D",.,"A",25732,"D",25675,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A"
"20142",2705005,71,0,"5","01","D","100","D",0.065,"D",26400,"D",20,"D",204,"D",,"B",,"B",,"B",,"B",7,"D",57,"D",.,"A",.,"A",140,"D",.,"A",.,"A","042014","D","04","D","2013","D","1","D",,"A",25790,"D",.,"A",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2707455,35,0,"5","01","D","100","D",0.05,"D",55000,"D",10,"D",658,"D",,"B",,"B",,"B",,"B",75,"D",519,"D",521,"D",523,"D",64,"D",62,"D",60,"D",,"A","07","D","2006","D","1","D",,"A",15427,"D",14909,"D",14388,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2709145,29,0,"5","01","D","100","D",0.0755,"D",41000,"D",15,"D",382,"D",,"B",,"B",,"B",,"B",1,"D",.,"A",123,"D",124,"D",.,"A",258,"D",257,"D",,"A","04","D","2014","D","1","D",,"A",.,"A",41000,"D",40877,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2710715,47,0,"5","01","D","100","D",0.0575,"D",20984,"D",3,"D",636,"D",,"A",,"A",,"A",,"A",0,"D",562,"D",564,"D",567,"D",74,"D",72,"D",69,"D",,"A","05","D","2013","D","1","D",,"A",15513,"D",14951,"D",14387,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2710845,27,0,"5","01","D","100","D",0.0859,"D",30000,"D",15,"D",400,"D",,"B",,"B",,"B",,"B",103,"D",206,"D",208,"D",209,"D",91,"D",89,"D",88,"D",,"A","06","D","2003","D","1","D",,"A",12654,"D",12448,"D",12240,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2711985,29,0,"5","01","D","100","D",0.0859,"F",30000,"F",15,"F",400,"F",,"B",,"B",,"B",,"B",103,"F",206,"F",208,"F",209,"F",91,"F",89,"F",88,"F",,"A","06","F","2003","F","1","F",,"A",12654,"F",12448,"F",12240,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2713694,13,0,"5","01","D","100","D",0.0859,"F",30000,"F",15,"F",400,"F",,"B",,"B",,"B",,"B",103,"F",206,"F",208,"F",209,"F",91,"F",89,"F",88,"F",,"A","06","F","2003","F","1","F",,"A",12654,"F",12448,"F",12240,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2718414,15,0,"5","01","D","100","D",0.0859,"D",240559,"T",10,"D",2729,"T",,"A",,"A",,"A",,"A",0,"D",0,"D",0,"D",0,"D",3300,"D",3300,"D",3300,"D",,"A","10","D","2013","D","1","D",,"A",181832,"T",181076,"T",178698,"T","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"A","2","D"
